acceptable : unacceptable = aware : unaware -> ['aware', 'unaware', 'wary', 'fearful', 'mindful']
aware : unaware = comfortable : uncomfortable -> ['comfortable', 'uncomfortable', 'replete', 'unhappy', 'unfamiliar']
aware : unaware = competitive : uncompetitive -> ['competitive', 'uncompetitive', 'non-competitive', 'head-to-head', 'hitless']
aware : unaware = consistent : inconsistent -> ['consistent', 'inconsistent', 'replete', 'consistant', 'commensurate']
aware : unaware = convincing : unconvincing -> ['convincing', 'compelling', 'unconvincing', 'shocking', 'reassuring']
aware : unaware = convenient : inconvenient -> ['convenient', 'inconvenient', 'quicker', 'cumbersome', 'discreet']
aware : unaware = decided : undecided -> ['decided', 'decides', 'decide', 'demurred', 'motioned']
aware : unaware = efficient : inefficient -> ['efficient', 'inefficient', 'cost-effective', 'cost-efficient', 'maneuverable']
aware : unaware = ethical : unethical -> ['ethical', 'altruistic', 'pragmatic', 'materialistic', 'tactless']
aware : unaware = fortunate : unfortunate -> ['fortunate', 'unlucky', 'helpless', 'despondent', 'childless']
aware : unaware = honest : dishonest -> ['honest', 'clueless', 'dishonest', 'blameless', 'forthright']
aware : unaware = impressive : unimpressive -> ['impressive', 'unimpressive', 'remarkable', 'spectacular', 'splendid']
aware : unaware = informative : uninformative -> ['informative', 'well-written', 'well-done', 'non-encyclopedic', 'uninformative']
aware : unaware = informed : uninformed -> ['informed', 'unaware', 'apprised', 'forewarned', 'reassured']
aware : unaware = known : unknown -> ['known', 'referred', 'billed', 'misidentified', 'memorialised']
aware : unaware = likely : unlikely -> ['likely', 'unlikely', 'likley', 'unaware', 'doubtless']
aware : unaware = logical : illogical -> ['logical', 'illogical', 'intuitive', 'tautological', 'inelegant']
aware : unaware = pleasant : unpleasant -> ['pleasant', 'carefree', 'unpleasant', 'bleak', 'laidback']
aware : unaware = possible : impossible -> ['possible', 'usual', 'practicable', 'necessary', 'feasible']
aware : unaware = possibly : impossibly -> ['possibly', 'presumably', 'perhaps', 'probably', 'preferably']
aware : unaware = productive : unproductive -> ['productive', 'unproductive', 'fruitful', 'congenial', 'inconsiderate']
aware : unaware = rational : irrational -> ['rational', 'blameless', 'tactless', 'irrational', 'pragmatic']
aware : unaware = reasonable : unreasonable -> ['reasonable', 'unreasonable', 'resonable', 'illogical', 'ludicrous']
aware : unaware = responsible : irresponsible -> ['responsible', 'accountable', 'liable', 'unprepared', 'unaware']
aware : unaware = sure : unsure -> ['sure', 'unaware', 'unsure', 'methinks', 'afterall']
aware : unaware = tasteful : distasteful -> ['tasteful', 'amateurish', 'light-hearted', 'unpretentious', 'tasteless']
aware : unaware = acceptable : unacceptable -> ['acceptable', 'unacceptable', 'unsatisfactory', 'inadmissible', 'satisfactory']
certain : uncertain = clear : unclear -> ['clear', 'uncertain', 'unclear', 'doubtful', 'untenable']
certain : uncertain = comfortable : uncomfortable -> ['comfortable', 'uncomfortable', 'uncertain', 'uneasy', 'unhappy']
certain : uncertain = competitive : uncompetitive -> ['competitive', 'uncertain', 'uncompetitive', 'unclear', 'unpredictable']
certain : uncertain = consistent : inconsistent -> ['consistent', 'inconsistent', 'uncertain', 'consistant', 'unclear']
certain : uncertain = convincing : unconvincing -> ['convincing', 'uncertain', 'unconvincing', 'reassuring', 'compelling']
certain : uncertain = convenient : inconvenient -> ['convenient', 'uncertain', 'inconvenient', 'cumbersome', 'infeasible']
certain : uncertain = decided : undecided -> ['decided', 'uncertain', 'agreed', 'demurred', 'balked']
certain : uncertain = efficient : inefficient -> ['efficient', 'inefficient', 'uncertain', 'cost-effective', 'economical']
certain : uncertain = ethical : unethical -> ['ethical', 'uncertain', 'unclear', 'materialistic', 'unscientific']
certain : uncertain = fortunate : unfortunate -> ['fortunate', 'uncertain', 'unlucky', 'frail', 'anxious']
certain : uncertain = honest : dishonest -> ['honest', 'uncertain', 'optimistic', 'truthful', 'affable']
certain : uncertain = impressive : unimpressive -> ['impressive', 'uncertain', 'disappointing', 'unimpressive', 'commendable']
certain : uncertain = informative : uninformative -> ['informative', 'unclear', 'uncertain', 'unmaintainable', 'well-researched']
certain : uncertain = informed : uninformed -> ['informed', 'uncertain', 'apprised', 'reassured', 'inform']
certain : uncertain = known : unknown -> ['known', 'uncertain', 'referred', 'transliterated', 'so-named']
certain : uncertain = likely : unlikely -> ['likely', 'uncertain', 'unlikely', 'unclear', 'probable']
certain : uncertain = logical : illogical -> ['logical', 'uncertain', 'unclear', 'intuitive', 'illogical']
certain : uncertain = pleasant : unpleasant -> ['pleasant', 'uncertain', 'agreeable', 'cheerful', 'unpleasant']
certain : uncertain = possible : impossible -> ['possible', 'uncertain', 'unclear', 'practicable', 'feasible']
certain : uncertain = possibly : impossibly -> ['possibly', 'probably', 'presumably', 'preferably', 'perhaps']
certain : uncertain = productive : unproductive -> ['productive', 'uncertain', 'fruitful', 'unproductive', 'laborious']
certain : uncertain = rational : irrational -> ['rational', 'uncertain', 'optimistic', 'unclear', 'pessimistic']
certain : uncertain = reasonable : unreasonable -> ['reasonable', 'uncertain', 'unclear', 'plausible', 'unreasonable']
certain : uncertain = responsible : irresponsible -> ['responsible', 'accountable', 'uncertain', 'liable', 'unclear']
certain : uncertain = sure : unsure -> ['uncertain', 'sure', 'unsure', 'unclear', 'doubtful']
certain : uncertain = tasteful : distasteful -> ['tasteful', 'uncertain', 'unoriginal', 'unpretentious', 'amateurish']
certain : uncertain = acceptable : unacceptable -> ['acceptable', 'uncertain', 'unclear', 'unacceptable', 'untenable']
certain : uncertain = aware : unaware -> ['aware', 'uncertain', 'unaware', 'wary', 'unsure']
clear : unclear = comfortable : uncomfortable -> ['comfortable', 'uncomfortable', 'unclear', 'unhappy', 'uneasy']
clear : unclear = competitive : uncompetitive -> ['competitive', 'uncompetitive', 'unclear', 'non-competitive', 'unfashionable']
clear : unclear = consistent : inconsistent -> ['consistent', 'inconsistent', 'unclear', 'incompatible', 'consistant']
clear : unclear = convincing : unconvincing -> ['convincing', 'unconvincing', 'compelling', 'unclear', 'unsatisfying']
clear : unclear = convenient : inconvenient -> ['convenient', 'inconvenient', 'unclear', 'infeasible', 'imprecise']
clear : unclear = decided : undecided -> ['decided', 'agreed', 'demurred', 'decides', 'endeavored']
clear : unclear = efficient : inefficient -> ['efficient', 'inefficient', 'cost-effective', 'infeasible', 'error-prone']
clear : unclear = ethical : unethical -> ['ethical', 'epistemological', 'existential', 'juridical', 'metaphysical']
clear : unclear = fortunate : unfortunate -> ['fortunate', 'unlucky', 'unfortunate', 'reticent', 'unclear']
clear : unclear = honest : dishonest -> ['honest', 'ambivalent', 'unclear', 'fussy', 'impertinent']
clear : unclear = impressive : unimpressive -> ['impressive', 'unimpressive', 'unclear', 'remarkable', 'disappointing']
clear : unclear = informative : uninformative -> ['informative', 'unclear', 'unencyclopedic', 'unencyclopaedic', 'non-encyclopedic']
clear : unclear = informed : uninformed -> ['informed', 'apprised', 'unconvinced', 'misinformed', 'notified']
clear : unclear = known : unknown -> ['known', 'unattested', 'unmentioned', 'referred', 'unclear']
clear : unclear = likely : unlikely -> ['likely', 'unlikely', 'unclear', 'uncertain', 'implausible']
clear : unclear = logical : illogical -> ['logical', 'unclear', 'illogical', 'ambiguous', 'counterintuitive']
clear : unclear = pleasant : unpleasant -> ['pleasant', 'unpleasant', 'unclear', 'counterintuitive', 'agreeable']
clear : unclear = possible : impossible -> ['possible', 'unclear', 'feasible', 'plausible', 'questionable']
clear : unclear = possibly : impossibly -> ['possibly', 'probably', 'perhaps', 'presumably', 'potentially']
clear : unclear = productive : unproductive -> ['productive', 'unproductive', 'non-productive', 'problematical', 'unclear']
clear : unclear = rational : irrational -> ['rational', 'unclear', 'irrational', 'pragmatic', 'unscientific']
clear : unclear = reasonable : unreasonable -> ['reasonable', 'unclear', 'unreasonable', 'illogical', 'unrealistic']
clear : unclear = responsible : irresponsible -> ['responsible', 'accountable', 'liable', 'unclear', 'answerable']
clear : unclear = sure : unsure -> ['sure', 'unsure', 'unclear', 'uncertain', 'doubtful']
clear : unclear = tasteful : distasteful -> ['tasteful', 'whimsical', 'amateurish', 'capricious', 'idiosyncratic']
clear : unclear = acceptable : unacceptable -> ['acceptable', 'unclear', 'unacceptable', 'inapplicable', 'questionable']
clear : unclear = aware : unaware -> ['aware', 'uncertain', 'unsure', 'skeptical', 'sceptical']
clear : unclear = certain : uncertain -> ['certain', 'unclear', 'uncertain', 'certian', 'dubious']
comfortable : uncomfortable = competitive : uncompetitive -> ['competitive', 'uncompetitive', 'non-competitive', 'uncomfortable', 'pleasurable']
comfortable : uncomfortable = consistent : inconsistent -> ['consistent', 'inconsistent', 'consistant', 'incompatible', 'uncomfortable']
comfortable : uncomfortable = convincing : unconvincing -> ['convincing', 'compelling', 'reassuring', 'infuriating', 'shocking']
comfortable : uncomfortable = convenient : inconvenient -> ['convenient', 'inconvenient', 'infeasible', 'unpleasant', 'pleasurable']
comfortable : uncomfortable = decided : undecided -> ['decided', 'demurred', 'motioned', 'relented', 'backtracked']
comfortable : uncomfortable = efficient : inefficient -> ['efficient', 'inefficient', 'error-prone', 'tractable', 'laborious']
comfortable : uncomfortable = ethical : unethical -> ['ethical', 'epistemological', 'philosophical', 'methodological', 'philosophic']
comfortable : uncomfortable = fortunate : unfortunate -> ['fortunate', 'unlucky', 'unfortunate', 'anxious', 'indignant']
comfortable : uncomfortable = honest : dishonest -> ['honest', 'sarcastic', 'cynical', 'argumentative', 'deceitful']
comfortable : uncomfortable = impressive : unimpressive -> ['impressive', 'remarkable', 'unbelievable', 'unimpressive', 'mind-blowing']
comfortable : uncomfortable = informative : uninformative -> ['informative', 'instructive', 'well-researched', 'humorous', 'usefull']
comfortable : uncomfortable = informed : uninformed -> ['informed', 'apprised', 'forewarned', 'reassured', 'notified']
comfortable : uncomfortable = known : unknown -> ['known', 'referred', 'misreported', 'billed', 'mislabeled']
comfortable : uncomfortable = likely : unlikely -> ['likely', 'unlikely', 'incredulous', 'probable', 'loath']
comfortable : uncomfortable = logical : illogical -> ['logical', 'illogical', 'paradoxical', 'far-fetched', 'irrational']
comfortable : uncomfortable = pleasant : unpleasant -> ['pleasant', 'unpleasant', 'disagreeable', 'pleasurable', 'scary']
comfortable : uncomfortable = possible : impossible -> ['possible', 'necessary', 'unavoidable', 'feasible', 'practicable']
comfortable : uncomfortable = possibly : impossibly -> ['possibly', 'presumably', 'potentially', 'perhaps', 'ostensibly']
comfortable : uncomfortable = productive : unproductive -> ['productive', 'unproductive', 'fruitful', 'pleasurable', 'counterproductive']
comfortable : uncomfortable = rational : irrational -> ['rational', 'irrational', 'argumentative', 'pessimistic', 'paradoxical']
comfortable : uncomfortable = reasonable : unreasonable -> ['reasonable', 'unreasonable', 'illogical', 'hypocritical', 'disingenuous']
comfortable : uncomfortable = responsible : irresponsible -> ['responsible', 'accountable', 'liable', 'culpable', 'answerable']
comfortable : uncomfortable = sure : unsure -> ['sure', 'unsure', 'afraid', 'incredulous', 'apprehensive']
comfortable : uncomfortable = tasteful : distasteful -> ['melodramatic', 'suspenseful', 'tasteful', 'scurrilous', 'mean-spirited']
comfortable : uncomfortable = acceptable : unacceptable -> ['acceptable', 'unacceptable', 'objectionable', 'inadmissible', 'inapplicable']
comfortable : uncomfortable = aware : unaware -> ['aware', 'wary', 'apprehensive', 'sceptical', 'resentful']
comfortable : uncomfortable = certain : uncertain -> ['certain', 'certian', 'terrorism-related', 'incredulous', 'unexplainable']
comfortable : uncomfortable = clear : unclear -> ['clear', 'unclear', 'obvious', 'incredulous', 'crystal-clear']
competitive : uncompetitive = consistent : inconsistent -> ['consistent', 'consistant', 'incongruous', 'inconsistent', 'top-heavy']
competitive : uncompetitive = convincing : unconvincing -> ['convincing', 'compelling', 'reassuring', 'unconvincing', 'infuriating']
competitive : uncompetitive = convenient : inconvenient -> ['convenient', 'inconvenient', 'cumbersome', 'impracticable', 'infeasible']
competitive : uncompetitive = decided : undecided -> ['decided', 'readjusted', 'nixed', 'countermanded', 'backtracked']
competitive : uncompetitive = efficient : inefficient -> ['efficient', 'inefficient', 'cost-effective', 'cost-efficient', 'uneconomical']
competitive : uncompetitive = ethical : unethical -> ['ethical', 'anti-intellectual', 'materialistic', 'ethnocentric', 'formalistic']
competitive : uncompetitive = fortunate : unfortunate -> ['fortunate', 'unlucky', 'well-off', 'overconfident', 'inconsolable']
competitive : uncompetitive = honest : dishonest -> ['honest', 'short-sighted', 'deceitful', 'well-mannered', 'insolent']
competitive : uncompetitive = impressive : unimpressive -> ['impressive', 'unimpressive', 'remarkable', 'ponderous', 'awe-inspiring']
competitive : uncompetitive = informative : uninformative -> ['informative', 'uninformative', 'well-referenced', 'well-illustrated', 'well-researched']
competitive : uncompetitive = informed : uninformed -> ['informed', 'apprised', 'forewarned', 'reassured', 'misinformed']
competitive : uncompetitive = known : unknown -> ['known', 'unattested', 're-classified', 'so-named', 'romanised']
competitive : uncompetitive = likely : unlikely -> ['likely', 'unlikely', 'likelier', 'uneconomical', 'well-positioned']
competitive : uncompetitive = logical : illogical -> ['logical', 'tautological', 'illogical', 'unintuitive', 'inelegant']
competitive : uncompetitive = pleasant : unpleasant -> ['pleasant', 'agreeable', 'nauseous', 'unpleasant', 'dreary']
competitive : uncompetitive = possible : impossible -> ['possible', 'practicable', 'feasible', 'necessary', 'impracticable']
competitive : uncompetitive = possibly : impossibly -> ['possibly', 'probably', 'presumably', 'perhaps', 'genealogically']
competitive : uncompetitive = productive : unproductive -> ['productive', 'unproductive', 'labour-intensive', 'non-productive', 'impracticable']
competitive : uncompetitive = rational : irrational -> ['rational', 'wrong-headed', 'well-thought-out', 'unintelligent', 'inelegant']
competitive : uncompetitive = reasonable : unreasonable -> ['reasonable', 'resonable', 'unreasonable', 'rediculous', 'unneccessary']
competitive : uncompetitive = responsible : irresponsible -> ['responsible', 'dispensable', 'ill-suited', 'unserviceable', 'ill-prepared']
competitive : uncompetitive = sure : unsure -> ['sure', 'unsure', 'likelier', 'incredulous', 'inconceivable']
competitive : uncompetitive = tasteful : distasteful -> ['tasteful', 'self-indulgent', 'ponderous', 'insipid', 'amateurish']
competitive : uncompetitive = acceptable : unacceptable -> ['acceptable', 'impracticable', 'inadmissible', 'admissible', 'unfeasible']
competitive : uncompetitive = aware : unaware -> ['aware', 'unaware', 'wary', 'mistrustful', 'unsupportive']
competitive : uncompetitive = certain : uncertain -> ['certain', 'certian', 'uncountable', 'unchangeable', 'nonessential']
competitive : uncompetitive = clear : unclear -> ['clear', 'crystal-clear', 'unecessary', 'unobjectionable', 'self-explanatory']
competitive : uncompetitive = comfortable : uncomfortable -> ['comfortable', 'nauseous', 'top-heavy', 'uncomfortable', 'unaffordable']
consistent : inconsistent = convincing : unconvincing -> ['convincing', 'compelling', 'shocking', 'unconvincing', 'upsetting']
consistent : inconsistent = convenient : inconvenient -> ['convenient', 'inconvenient', 'cumbersome', 'imprecise', 'clunky']
consistent : inconsistent = decided : undecided -> ['decided', 'decides', 'motioned', 'demurred', 'backtracked']
consistent : inconsistent = efficient : inefficient -> ['efficient', 'inefficient', 'cost-effective', 'error-prone', 'labor-intensive']
consistent : inconsistent = ethical : unethical -> ['ethical', 'halachic', 'pseudoscientific', 'halakhic', 'epistemological']
consistent : inconsistent = fortunate : unfortunate -> ['fortunate', 'unlucky', 'imprudent', 'frail', 'inconvenient']
consistent : inconsistent = honest : dishonest -> ['honest', 'dishonest', 'intemperate', 'inconsiderate', 'glib']
consistent : inconsistent = impressive : unimpressive -> ['impressive', 'unimpressive', 'remarkable', 'commendable', 'admirable']
consistent : inconsistent = informative : uninformative -> ['informative', 'crufty', 'unencyclopaedic', 'incoherent', 'uninformative']
consistent : inconsistent = informed : uninformed -> ['informed', 'apprised', 'briefed', 'reassured', 'forewarned']
consistent : inconsistent = known : unknown -> ['known', 'mistranslated', 'mislabeled', 'referred', 'misreported']
consistent : inconsistent = likely : unlikely -> ['likely', 'unlikely', 'impolite', 'loath', 'inadvisable']
consistent : inconsistent = logical : illogical -> ['logical', 'illogical', 'fallacious', 'deductive', 'unscientific']
consistent : inconsistent = pleasant : unpleasant -> ['pleasant', 'unpleasant', 'inconvenient', 'brusque', 'hazy']
consistent : inconsistent = possible : impossible -> ['possible', 'necessary', 'feasible', 'practicable', 'neccessary']
consistent : inconsistent = possibly : impossibly -> ['possibly', 'presumably', 'potentially', 'arguably', 'perhaps']
consistent : inconsistent = productive : unproductive -> ['productive', 'unproductive', 'imprudent', 'fruitful', 'counter-productive']
consistent : inconsistent = rational : irrational -> ['rational', 'irrational', 'reductionist', 'eurocentric', 'common-sense']
consistent : inconsistent = reasonable : unreasonable -> ['reasonable', 'unreasonable', 'unrealistic', 'illogical', 'disingenuous']
consistent : inconsistent = responsible : irresponsible -> ['responsible', 'liable', 'accountable', 'unprepared', 'ill-suited']
consistent : inconsistent = sure : unsure -> ['sure', 'unsure', 'afraid', 'glad', 'iffy']
consistent : inconsistent = tasteful : distasteful -> ['tasteful', 'self-indulgent', 'insipid', 'repetitious', 'amateurish']
consistent : inconsistent = acceptable : unacceptable -> ['acceptable', 'unacceptable', 'permissible', 'inadmissible', 'unsatisfactory']
consistent : inconsistent = aware : unaware -> ['aware', 'unaware', 'apprehensive', 'unsure', 'wary']
consistent : inconsistent = certain : uncertain -> ['certain', 'certian', 'diffrent', 'diferent', 'country-specific']
consistent : inconsistent = clear : unclear -> ['clear', 'clear-cut', 'unclear', 'unecessary', 'misrepresentative']
consistent : inconsistent = comfortable : uncomfortable -> ['comfortable', 'uncomfortable', 'inconsistent', 'uneasy', 'happier']
consistent : inconsistent = competitive : uncompetitive -> ['competitive', 'uncompetitive', 'non-competitive', 'inconsistent', 'chaotic']
convincing : unconvincing = convenient : inconvenient -> ['convenient', 'inconvenient', 'cumbersome', 'apropriate', 'clunky']
convincing : unconvincing = decided : undecided -> ['decided', 'marvelled', 'demurred', 'bristled', 'snowballed']
convincing : unconvincing = efficient : inefficient -> ['efficient', 'inefficient', 'cost-effective', 'tractable', 'durable']
convincing : unconvincing = ethical : unethical -> ['ethical', 'epistemological', 'materialistic', 'ethnocentric', 'discursive']
convincing : unconvincing = fortunate : unfortunate -> ['fortunate', 'foolhardy', 'unlucky', 'ungrateful', 'deplorable']
convincing : unconvincing = honest : dishonest -> ['honest', 'impertinent', 'argumentative', 'unprofessional', 'unfunny']
convincing : unconvincing = impressive : unimpressive -> ['impressive', 'unimpressive', 'amateurish', 'eye-catching', 'well-done']
convincing : unconvincing = informative : uninformative -> ['informative', 'well-researched', 'non-encyclopedic', 'well-referenced', 'unencyclopaedic']
convincing : unconvincing = informed : uninformed -> ['informed', 'misinformed', 'apprised', 'shortsighted', 'stonewalled']
convincing : unconvincing = known : unknown -> ['known', 'mislabeled', 'unattested', 'misattributed', 'refered']
convincing : unconvincing = likely : unlikely -> ['likely', 'unlikely', 'allready', 'implausible', 'likelier']
convincing : unconvincing = logical : illogical -> ['logical', 'illogical', 'fallacious', 'unecessary', 'tautological']
convincing : unconvincing = pleasant : unpleasant -> ['pleasant', 'unpleasant', 'dreary', 'untidy', 'gloomy']
convincing : unconvincing = possible : impossible -> ['possible', 'appropriate', 'practicable', 'feasible', 'unavoidable']
convincing : unconvincing = possibly : impossibly -> ['possibly', 'preferably', 'perhaps', 'subconsciously', 'admittedly']
convincing : unconvincing = productive : unproductive -> ['productive', 'unproductive', 'fruitful', 'non-productive', 'unconstructive']
convincing : unconvincing = rational : irrational -> ['rational', 'fallacious', 'argumentative', 'unscientific', 'wrong-headed']
convincing : unconvincing = reasonable : unreasonable -> ['reasonable', 'resonable', 'unreasonable', 'unconstructive', 'unecessary']
convincing : unconvincing = responsible : irresponsible -> ['responsible', 'accountable', 'unsuitable', 'tailor-made', 'ill-suited']
convincing : unconvincing = sure : unsure -> ['sure', 'laughable', 'speediable', 'speedyable', 'not-notable']
convincing : unconvincing = tasteful : distasteful -> ['tasteful', 'amateurish', 'insipid', 'unpretentious', 'monotonous']
convincing : unconvincing = acceptable : unacceptable -> ['acceptable', 'unacceptable', 'unsatisfactory', 'inapplicable', 'objectionable']
convincing : unconvincing = aware : unaware -> ['aware', 'mistrustful', 'wary', 'unsupportive', 'disdainful']
convincing : unconvincing = certain : uncertain -> ['certain', 'certian', 'arbitary', 'non-contentious', 'bot-like']
convincing : unconvincing = clear : unclear -> ['clear', 'unecessary', 'unclear', 'unambiguous', 'clear-cut']
convincing : unconvincing = comfortable : uncomfortable -> ['comfortable', 'uncomfortable', 'incongruous', 'monotonous', 'consistant']
convincing : unconvincing = competitive : uncompetitive -> ['competitive', 'uncompetitive', 'non-competitive', 'unspectacular', 'unimpressive']
convincing : unconvincing = consistent : inconsistent -> ['consistent', 'inconsistent', 'consistant', 'incongruous', 'incompatible']
convenient : inconvenient = decided : undecided -> ['decided', 'decides', 'demurred', 'vowed', 'enquired']
convenient : inconvenient = efficient : inefficient -> ['efficient', 'inefficient', 'tractable', 'unviable', 'unsustainable']
convenient : inconvenient = ethical : unethical -> ['ethical', 'epistemological', 'materialistic', 'altruistic', 'immoral']
convenient : inconvenient = fortunate : unfortunate -> ['fortunate', 'unlucky', 'impotent', 'gullible', 'unfortunate']
convenient : inconvenient = honest : dishonest -> ['honest', 'obstinate', 'well-informed', 'ill-informed', 'unrepentant']
convenient : inconvenient = impressive : unimpressive -> ['impressive', 'remarkable', 'unimpressive', 'unbelievable', 'admirable']
convenient : inconvenient = informative : uninformative -> ['informative', 'instructive', 'unencyclopaedic', 'well-researched', 'thought-provoking']
convenient : inconvenient = informed : uninformed -> ['informed', 'apprised', 'reassured', 'notified', 'forewarned']
convenient : inconvenient = known : unknown -> ['known', 'unattested', 'reviled', 'unmentioned', 'mislabeled']
convenient : inconvenient = likely : unlikely -> ['likely', 'unlikely', 'unwise', 'incredulous', 'likelier']
convenient : inconvenient = logical : illogical -> ['logical', 'illogical', 'paradoxical', 'self-evident', 'specious']
convenient : inconvenient = pleasant : unpleasant -> ['pleasant', 'unpleasant', 'disagreeable', 'gloomy', 'carefree']
convenient : inconvenient = possible : impossible -> ['possible', 'avoidable', 'unavoidable', 'necessary', 'unjustifiable']
convenient : inconvenient = possibly : impossibly -> ['possibly', 'perhaps', 'presumably', 'potentially', 'probably']
convenient : inconvenient = productive : unproductive -> ['productive', 'unproductive', 'fruitful', 'non-productive', 'uncooperative']
convenient : inconvenient = rational : irrational -> ['rational', 'irrational', 'pragmatic', 'altruistic', 'pedantic']
convenient : inconvenient = reasonable : unreasonable -> ['reasonable', 'unreasonable', 'hypocritical', 'illogical', 'resonable']
convenient : inconvenient = responsible : irresponsible -> ['responsible', 'accountable', 'culpable', 'liable', 'answerable']
convenient : inconvenient = sure : unsure -> ['sure', 'unsure', 'incredulous', 'afraid', 'regretful']
convenient : inconvenient = tasteful : distasteful -> ['self-indulgent', 'tasteful', 'unfunny', 'mean-spirited', 'pretentious']
convenient : inconvenient = acceptable : unacceptable -> ['acceptable', 'unacceptable', 'inadmissible', 'objectionable', 'admissible']
convenient : inconvenient = aware : unaware -> ['aware', 'apprehensive', 'sceptical', 'envious', 'wary']
convenient : inconvenient = certain : uncertain -> ['certain', 'certian', 'unquestionable', 'incredulous', 'unexplainable']
convenient : inconvenient = clear : unclear -> ['clear', 'clear-cut', 'crystal-clear', 'unsupportable', 'self-evident']
convenient : inconvenient = comfortable : uncomfortable -> ['comfortable', 'uncomfortable', 'unhappy', 'uneasy', 'miserable']
convenient : inconvenient = competitive : uncompetitive -> ['competitive', 'uncompetitive', 'non-competitive', 'unviable', 'uncooperative']
convenient : inconvenient = consistent : inconsistent -> ['consistent', 'inconsistent', 'consistant', 'incompatible', 'irreconcilable']
convenient : inconvenient = convincing : unconvincing -> ['convincing', 'compelling', 'reassuring', 'unconvincing', 'shocking']
decided : undecided = efficient : inefficient -> ['efficient', 'dependable', 'inefficient', 'cost-efficient', 'survivable']
decided : undecided = ethical : unethical -> ['ethical', 'self-interested', 'anti-israel', 'essentialist', 'ill-informed']
decided : undecided = fortunate : unfortunate -> ['fortunate', 'indignant', 'disobedient', 'repentant', 'squeamish']
decided : undecided = honest : dishonest -> ['honest', 'well-informed', 'unapologetic', 'uninformed', 'impartial']
decided : undecided = impressive : unimpressive -> ['impressive', 'unimpressive', 'creditable', 'remarkable', 'admirable']
decided : undecided = informative : uninformative -> ['informative', 'on-topic', 'well-researched', 'crufty', 'well-referenced']
decided : undecided = informed : uninformed -> ['informed', 'undecided', 'uninformed', 'well-informed', 'apprised']
decided : undecided = known : unknown -> ['known', 'undecided', 'wellknown', 'unattested', 'unmentioned']
