dancing : danced = decreasing : decreased -> ['decreasing', 'decreased', 'trebled', 'increasing', 'oscillated']
dancing : danced = slowing : slowed -> ['slowing', 'slowed', 'slackened', 'quickened', 'speeded']
dancing : danced = spending : spent -> ['spending', 'spent', 'spend', 'spends', 'sojourned']
dancing : danced = striking : struck -> ['striking', 'struck', 'elbowed', 'dished', 'parried']
dancing : danced = swimming : swam -> ['swimming', 'skied', 'rowed', 'swam', 'skated']
dancing : danced = taking : took -> ['taking', 'took', 'take', 'snared', 'strolled']
dancing : danced = thinking : thought -> ['thinking', 'thought', 'pondered', 'mused', 'scoffed']
dancing : danced = vanishing : vanished -> ['vanishing', 'sublimated', 'transmuted', 'congealed', 'gelled']
dancing : danced = walking : walked -> ['walked', 'walking', 'strolled', 'hiked', 'danced']
dancing : danced = writing : wrote -> ['writing', 'wrote', 'penned', 'writes', 'blogged']
decreasing : decreased = describing : described -> ['describing', 'described', 'characterizing', 'recollected', 'describes']
decreasing : decreased = enhancing : enhanced -> ['enhancing', 'decreased', 'enhanced', 'increased', 'facilitated']
decreasing : decreased = falling : fell -> ['falling', 'fell', 'slumped', 'plummeted', 'crumbled']
decreasing : decreased = feeding : fed -> ['feeding', 'rearing', 'feed', 'pastured', 'inoculated']
decreasing : decreased = flying : flew -> ['flying', 'flew', 'flown', 'parachuted', 'airdropped']
decreasing : decreased = generating : generated -> ['generating', 'generated', 'generate', 'decreased', 'crowdsourced']
decreasing : decreased = going : went -> ['going', 'went', 'spiralled', 'floundered', 'stuttered']
decreasing : decreased = hiding : hid -> ['hiding', 'stashed', 'concealed', 'hid', 'recuperated']
decreasing : decreased = hitting : hit -> ['hitting', 'hit', 'fouled', 'slugged', 'struck']
decreasing : decreased = implementing : implemented -> ['implementing', 'implemented', 'liberalised', 'liberalized', 'regularised']
decreasing : decreased = increasing : increased -> ['increased', 'decreased', 'increasing', 'heightened', 'lessened']
decreasing : decreased = jumping : jumped -> ['jumping', 'jumped', 'leaping', 'leaped', 'hopped']
decreasing : decreased = knowing : knew -> ['knowing', 'realising', 'realizing', 'forewarned', 'know']
decreasing : decreased = listening : listened -> ['listening', 'listened', 'listen', 'listens', 'chatting']
decreasing : decreased = looking : looked -> ['looking', 'looked', 'glanced', 'look', 'balked']
decreasing : decreased = moving : moved -> ['moving', 'moved', 'relocating', 'shifted', 'relocated']
decreasing : decreased = paying : paid -> ['paying', 'paid', 'payed', 'refunded', 'reimbursed']
decreasing : decreased = playing : played -> ['playing', 'played', 'essayed', 'deputised', 'drummed']
decreasing : decreased = predicting : predicted -> ['predicting', 'predicted', 'forecasted', 'decreased', 'predict']
decreasing : decreased = reading : read -> ['reading', 'read', 'perused', 'ranted', 'memorized']
decreasing : decreased = running : ran -> ['running', 'ran', 'rumbled', 'floundered', 'sputtered']
decreasing : decreased = saying : said -> ['saying', 'stating', 'quipped', 'retorted', 'exclaimed']
decreasing : decreased = screaming : screamed -> ['screaming', 'screamed', 'yelling', 'crying', 'cried']
decreasing : decreased = seeing : saw -> ['seeing', 'marveled', 'recollected', 'stoped', 'texted']
decreasing : decreased = selling : sold -> ['selling', 'sold', 'retailed', 'sell', 'resold']
decreasing : decreased = shrinking : shrank -> ['shrinking', 'decreased', 'ballooned', 'dwindled', 'swelled']
decreasing : decreased = singing : sang -> ['singing', 'rapping', 'rapped', 'danced', 'sang']
decreasing : decreased = sitting : sat -> ['sitting', 'seated', 'crouched', 'sit', 'reclined']
decreasing : decreased = sleeping : slept -> ['sleeping', 'huddled', 'crouched', 'feasted', 'fasted']
decreasing : decreased = slowing : slowed -> ['slowing', 'slowed', 'decreased', 'quickened', 'slackened']
decreasing : decreased = spending : spent -> ['spending', 'spent', 'spend', 'spends', 'vacationed']
decreasing : decreased = striking : struck -> ['striking', 'struck', 'elbowed', 'fanned', 'sputtered']
decreasing : decreased = swimming : swam -> ['swimming', 'rowing', 'skating', 'kayaking', 'canoeing']
decreasing : decreased = taking : took -> ['taking', 'took', 'take', 'taken', 'stuttered']
decreasing : decreased = thinking : thought -> ['thinking', 'thought', 'enquired', 'despaired', 'mused']
decreasing : decreased = vanishing : vanished -> ['vanishing', 'disembodied', 'congealed', 'shriveled', 'transfigured']
decreasing : decreased = walking : walked -> ['walking', 'walked', 'jogging', 'strolled', 'hiked']
decreasing : decreased = writing : wrote -> ['writing', 'wrote', 'blogged', 'composing', 'written']
decreasing : decreased = dancing : danced -> ['dancing', 'danced', 'rapping', 'singing', 'dance']
describing : described = enhancing : enhanced -> ['enhancing', 'described', 'enhanced', 'operationalized', 'benchmarked']
describing : described = falling : fell -> ['falling', 'fell', 'slumped', 'fallen', 'tumbled']
describing : described = feeding : fed -> ['feeding', 'preyed', 'feed', 'rearing', 'pastured']
describing : described = flying : flew -> ['flying', 'flew', 'flown', 'parachuted', 'chauffeured']
describing : described = generating : generated -> ['generating', 'generated', 'described', 'generate', 'alkylated']
describing : described = going : went -> ['going', 'rumbled', 'darted', 'intented', 'breezed']
describing : described = hiding : hid -> ['hiding', 'stashed', 'hid', 'concealed', 'feasted']
describing : described = hitting : hit -> ['hitting', 'hit', 'fouled', 'homered', 'volleyed']
describing : described = implementing : implemented -> ['implementing', 'implemented', 'operationalized', 'benchmarked', 'described']
describing : described = increasing : increased -> ['increasing', 'increased', 'decreased', 'lessened', 'outstripped']
describing : described = jumping : jumped -> ['jumping', 'jumped', 'leaped', 'dived', 'skied']
describing : described = knowing : knew -> ['knowing', 'intimated', 'described', 'prophesized', 'recollected']
describing : described = listening : listened -> ['listening', 'listened', 'listen', 'listens', 'marveled']
describing : described = looking : looked -> ['looking', 'looked', 'gazed', 'marveled', 'glanced']
describing : described = moving : moved -> ['moving', 'moved', 're-located', 'forayed', 'move']
describing : described = paying : paid -> ['paying', 'paid', 'payed', 'reimbursed', 'overpaid']
describing : described = playing : played -> ['playing', 'played', 'plays', 'essayed', 'deputised']
describing : described = predicting : predicted -> ['predicted', 'described', 'forecasted', 'predicting', 'trumpeted']
describing : described = reading : read -> ['reading', 'read', 'described', 'perused', 'surfed']
describing : described = running : ran -> ['running', 'ran', 'run', 'rumbled', 'skied']
describing : described = saying : said -> ['said', 'saying', 'quipped', 'remarked', 'stated']
describing : described = screaming : screamed -> ['screaming', 'screamed', 'cried', 'barked', 'howled']
describing : described = seeing : saw -> ['seeing', 'described', 'seen', 'glimpsed', 'marveled']
describing : described = selling : sold -> ['selling', 'sold', 'retailed', 'sell', 'resold']
describing : described = shrinking : shrank -> ['shrinking', 'regrown', 'denuded', 'spiralled', 'shrunken']
describing : described = singing : sang -> ['singing', 'duetted', 'sang', 'danced', 'rapping']
describing : described = sitting : sat -> ['sitting', 'crouched', 'seated', 'sat', 'reclined']
describing : described = sleeping : slept -> ['sleeping', 'feasted', 'crouched', 'chauffeured', 'roomed']
describing : described = slowing : slowed -> ['slowing', 'slowed', 'slackened', 'quickened', 'slows']
describing : described = spending : spent -> ['spending', 'spent', 'spend', 'spends', 'toiled']
describing : described = striking : struck -> ['striking', 'struck', 'described', 'blitzed', 'elbowed']
describing : described = swimming : swam -> ['swimming', 'rowing', 'water-skiing', 'canoeing', 'ice-skating']
describing : described = taking : took -> ['taking', 'took', 'snared', 'partaken', 'described']
describing : described = thinking : thought -> ['thinking', 'thought', 'described', 'despaired', 'scoffed']
describing : described = vanishing : vanished -> ['vanishing', 'transfigured', 'wreathed', 'regrown', 'gapped']
describing : described = walking : walked -> ['walking', 'walked', 'hiked', 'strolled', 'skied']
describing : described = writing : wrote -> ['writing', 'described', 'wrote', 'blogged', 'writes']
describing : described = dancing : danced -> ['dancing', 'danced', 'duetted', 'dances', 'singing']
describing : described = decreasing : decreased -> ['decreasing', 'decreased', 'lessened', 'diminished', 'trebled']
enhancing : enhanced = falling : fell -> ['falling', 'fallen', 'slumped', 'fell', 'spiralled']
enhancing : enhanced = feeding : fed -> ['feeding', 'enhanced', 'fed', 'feed', 'telescoped']
enhancing : enhanced = flying : flew -> ['flying', 'flown', 'enhanced', 'armored', 'flew']
enhancing : enhanced = generating : generated -> ['generating', 'enhanced', 'generated', 'amplified', 'instrumented']
enhancing : enhanced = going : went -> ['going', 'spiralled', 'gone', 'snowballed', 'stooped']
enhancing : enhanced = hiding : hid -> ['hiding', 'concealed', 'hidden', 'hid', 'stashed']
enhancing : enhanced = hitting : hit -> ['hitting', 'hit', 'smashed', 'fouled', 'belted']
enhancing : enhanced = implementing : implemented -> ['enhanced', 'implemented', 'implementing', 'harmonised', 'regularised']
enhancing : enhanced = increasing : increased -> ['increased', 'enhanced', 'heightened', 'decreased', 'increasing']
enhancing : enhanced = jumping : jumped -> ['jumping', 'jumped', 'telescoped', 'leapt', 'scrolled']
enhancing : enhanced = knowing : knew -> ['knowing', 'forewarned', 'flabbergasted', 'mortified', 'elated']
enhancing : enhanced = listening : listened -> ['listening', 'listen', 'listened', 'enhanced', 'listens']
enhancing : enhanced = looking : looked -> ['looking', 'looked', 'glanced', 'look', 'scoffed']
enhancing : enhanced = moving : moved -> ['moving', 'moved', 'enhanced', 're-located', 'telescoped']
enhancing : enhanced = paying : paid -> ['paid', 'paying', 'payed', 'refunded', 'reimbursed']
enhancing : enhanced = playing : played -> ['playing', 'played', 'overdubbed', 'essayed', 'strummed']
enhancing : enhanced = predicting : predicted -> ['enhanced', 'predicted', 'forecasted', 'predicting', 'belied']
enhancing : enhanced = reading : read -> ['reading', 'read', 'enhanced', 'writen', 'expurgated']
enhancing : enhanced = running : ran -> ['running', 'telescoped', 'run', 'enhanced', 'rumbled']
enhancing : enhanced = saying : said -> ['saying', 'quipped', 'retorted', 'averred', 'exclaimed']
enhancing : enhanced = screaming : screamed -> ['screaming', 'screamed', 'cried', 'whispered', 'barked']
enhancing : enhanced = seeing : saw -> ['seeing', 'recollected', 'enhanced', 'beheld', 'glimpsed']
enhancing : enhanced = selling : sold -> ['selling', 'sold', 'retailed', 'autographed', 'bootlegged']
enhancing : enhanced = shrinking : shrank -> ['shrinking', 'enhanced', 'shrunken', 'shrunk', 'swelled']
enhancing : enhanced = singing : sang -> ['singing', 'rapped', 'overdubbed', 'rapping', 'raps']
enhancing : enhanced = sitting : sat -> ['sitting', 'seated', 'crouched', 'sit', 'reclined']
enhancing : enhanced = sleeping : slept -> ['sleeping', 'caged', 'enchanted', 'awoken', 'chauffeured']
enhancing : enhanced = slowing : slowed -> ['slowed', 'enhanced', 'slowing', 'speeded', 'accelerated']
enhancing : enhanced = spending : spent -> ['spending', 'spent', 'spend', 'enhanced', 'spends']
enhancing : enhanced = striking : struck -> ['striking', 'struck', 'enhanced', 'raked', 'rimmed']
enhancing : enhanced = swimming : swam -> ['swimming', 'floodlit', 'rowing', 'swim', 'enhanced']
enhancing : enhanced = taking : took -> ['taking', 'snared', 'taken', 'enhanced', 'took']
enhancing : enhanced = thinking : thought -> ['thinking', 'thought', 'flabbergasted', 'scoffed', 'forewarned']
enhancing : enhanced = vanishing : vanished -> ['vanishing', 'enhanced', 'disembodied', 'enchanted', 'transfigured']
enhancing : enhanced = walking : walked -> ['walking', 'walked', 'blazed', 'crawled', 'enhanced']
enhancing : enhanced = writing : wrote -> ['writing', 'novelized', 'blogged', 'ghostwritten', 'versified']
enhancing : enhanced = dancing : danced -> ['dancing', 'danced', 'dance', 'intercut', 'enhanced']
enhancing : enhanced = decreasing : decreased -> ['enhanced', 'decreased', 'diminished', 'decreasing', 'increased']
enhancing : enhanced = describing : described -> ['describing', 'enhanced', 'described', 'recollected', 'explicated']
falling : fell = feeding : fed -> ['feeding', 'feed', 'feeds', 'breeding', 'rearing']
falling : fell = flying : flew -> ['flying', 'flew', 'fly', 'flown', 'overflew']
falling : fell = generating : generated -> ['generating', 'generate', 'generates', 'expends', 'costed']
falling : fell = going : went -> ['going', 'went', 'breezed', 'soldiered', 'darted']
falling : fell = hiding : hid -> ['hiding', 'hid', 'hide', 'sojourned', 'hides']
falling : fell = hitting : hit -> ['hitting', 'slugged', 'homered', 'volleyed', 'punted']
falling : fell = implementing : implemented -> ['implementing', 'implement', 'implemented', 'enforcing', 'underwrote']
falling : fell = increasing : increased -> ['increasing', 'increased', 'decreased', 'outstripped', 'trebled']
falling : fell = jumping : jumped -> ['jumping', 'jumped', 'fell', 'leaped', 'leapt']
falling : fell = knowing : knew -> ['knowing', 'knew', 'realising', 'realizing', 'know']
falling : fell = listening : listened -> ['listening', 'listened', 'listen', 'listens', 'awoke']
falling : fell = looking : looked -> ['looking', 'looked', 'look', 'balked', 'glanced']
falling : fell = moving : moved -> ['moving', 'moved', 'decamped', 'hitchhiked', 'gravitated']
falling : fell = paying : paid -> ['paying', 'paid', 'pay', 'pays', 'payed']
falling : fell = playing : played -> ['playing', 'played', 'play', 'plays', 'officiates']
falling : fell = predicting : predicted -> ['predicting', 'foresaw', 'predicts', 'predict', 'bemoaned']
falling : fell = reading : read -> ['reading', 'read', 'reads', 'reread', 'perused']
falling : fell = running : ran -> ['running', 'ran', 'jogged', 'sprinted', 'coasted']
falling : fell = saying : said -> ['saying', 'quipped', 'retorted', 'mused', 'exclaimed']
falling : fell = screaming : screamed -> ['screaming', 'screamed', 'cried', 'yells', 'wept']
falling : fell = seeing : saw -> ['seeing', 'saw', 'sees', 'begot', 'beheld']
falling : fell = selling : sold -> ['selling', 'sells', 'sell', 'sold', 'resold']
falling : fell = shrinking : shrank -> ['shrinking', 'shrank', 'ebbed', 'sagged', 'plummeted']
falling : fell = singing : sang -> ['singing', 'sang', 'rapping', 'sings', 'raps']
falling : fell = sitting : sat -> ['sitting', 'sat', 'sit', 'sits', 'dined']
falling : fell = sleeping : slept -> ['sleeping', 'slept', 'dined', 'brawled', 'vacationed']
falling : fell = slowing : slowed -> ['slowing', 'slowed', 'slows', 'slackened', 'sagged']
falling : fell = spending : spent -> ['spending', 'spent', 'spend', 'spends', 'stayed']
falling : fell = striking : struck -> ['striking', 'struck', 'slugged', 'outran', 'blitzed']
falling : fell = swimming : swam -> ['swimming', 'swam', 'rowing', 'volleyball', 'skiing']
falling : fell = taking : took -> ['took', 'taking', 'take', 'reassumed', 'takes']
falling : fell = thinking : thought -> ['thinking', 'thought', 'inquired', 'enquired', 'mused']
falling : fell = vanishing : vanished -> ['vanishing', 'vanished', 'begat', 'disappearing', 'fell']
falling : fell = walking : walked -> ['walking', 'walked', 'strolled', 'brawled', 'jogging']
falling : fell = writing : wrote -> ['writing', 'wrote', 'writes', 'cowrote', 'write']
falling : fell = dancing : danced -> ['dancing', 'dance', 'danced', 'dances', 'rapping']
falling : fell = decreasing : decreased -> ['decreasing', 'decreased', 'plummeted', 'outstripped', 'shrank']
falling : fell = describing : described -> ['describing', 'describes', 'describe', 'extols', 'characterises']
falling : fell = enhancing : enhanced -> ['enhancing', 'enhance', 'enrich', 'strengthen', 'optimise']
feeding : fed = flying : flew -> ['flying', 'fed', 'flown', 'freighted', 'tethered']
feeding : fed = generating : generated -> ['generating', 'generated', 'fed', 'generate', 'pumped']
feeding : fed = going : went -> ['going', 'fed', 'tinkered', 'tacked', 'lulled']
feeding : fed = hiding : hid -> ['hiding', 'fed', 'stashed', 'hidden', 'concealed']
feeding : fed = hitting : hit -> ['hitting', 'fouled', 'fed', 'hit', 'floored']
feeding : fed = implementing : implemented -> ['implementing', 'implemented', 'regularised', 'benchmarked', 'liberalised']
feeding : fed = increasing : increased -> ['increasing', 'increased', 'swelled', 'lessened', 'decreased']
feeding : fed = jumping : jumped -> ['jumping', 'fed', 'jumped', 'jump', 'hitched']
feeding : fed = knowing : knew -> ['knowing', 'realizing', 'reassured', 'realising', 'fed']
feeding : fed = listening : listened -> ['listening', 'listened', 'listen', 'fed', 'listens']
feeding : fed = looking : looked -> ['looking', 'looked', 'fed', 'look', 'glanced']
feeding : fed = moving : moved -> ['moving', 'moved', 'freighted', 'fed', 'trucked']
feeding : fed = paying : paid -> ['paid', 'paying', 'payed', 'reimbursed', 'compensated']
feeding : fed = playing : played -> ['playing', 'played', 'fed', 'drummed', 'reacquainted']
feeding : fed = predicting : predicted -> ['predicting', 'fed', 'predicted', 'divined', 'trumpeted']
feeding : fed = reading : read -> ['reading', 'read', 'fed', 'perused', 'writen']
feeding : fed = running : ran -> ['running', 'fed', 'ran', 'run', 'rumbled']
feeding : fed = saying : said -> ['saying', 'quipped', 'retorted', 'exclaimed', 'intimated']
feeding : fed = screaming : screamed -> ['screaming', 'screamed', 'fed', 'yelled', 'shouted']
feeding : fed = seeing : saw -> ['seeing', 'fed', 'affronted', 'reacquainted', 'badgered']
feeding : fed = selling : sold -> ['selling', 'sold', 'fed', 'sells', 'retailed']
feeding : fed = shrinking : shrank -> ['shrinking', 'fed', 'swelled', 'depleted', 'shrunk']
feeding : fed = singing : sang -> ['singing', 'danced', 'rapped', 'fed', 'duetted']
feeding : fed = sitting : sat -> ['sitting', 'sit', 'seated', 'fed', 'sat']
feeding : fed = sleeping : slept -> ['sleeping', 'fed', 'reacquainted', 'sedated', 'drugged']
feeding : fed = slowing : slowed -> ['slowing', 'slowed', 'speeded', 'slows', 'quickened']
feeding : fed = spending : spent -> ['spending', 'spent', 'fed', 'spend', 'spends']
feeding : fed = striking : struck -> ['striking', 'struck', 'floored', 'hammered', 'fed']
feeding : fed = swimming : swam -> ['swimming', 'fed', 'rowing', 'bobsled', 'synchronized']
feeding : fed = taking : took -> ['taking', 'fed', 'take', 'took', 'snared']
feeding : fed = thinking : thought -> ['thinking', 'fed', 'thought', 'flabbergasted', 'scoffed']
feeding : fed = vanishing : vanished -> ['vanishing', 'fed', 'transfigured', 'jarred', 'blotted']
feeding : fed = walking : walked -> ['walking', 'walked', 'fed', 'hitched', 'strolled']
feeding : fed = writing : wrote -> ['writing', 'fed', 'writen', 'blogged', 'prefaced']
feeding : fed = dancing : danced -> ['dancing', 'danced', 'fed', 'reacquainted', 'dance']
feeding : fed = decreasing : decreased -> ['decreasing', 'decreased', 'fed', 'minimized', 'halved']
feeding : fed = describing : described -> ['describing', 'prefaced', 'bookended', 'trumpeted', 'extolled']
feeding : fed = enhancing : enhanced -> ['enhancing', 'enriched', 'fed', 'enhanced', 'underpinned']
feeding : fed = falling : fell -> ['falling', 'fed', 'fallen', 'fell', 'slumped']
flying : flew = generating : generated -> ['generating', 'generates', 'generate', 'synchronizes', 'generated']
flying : flew = going : went -> ['going', 'went', 'breezed', 'soldiered', 'forayed']
flying : flew = hiding : hid -> ['hiding', 'hid', 'hides', 'slept', 'sojourned']
flying : flew = hitting : hit -> ['hitting', 'homered', 'slugged', 'hit', 'volleyed']
flying : flew = implementing : implemented -> ['implementing', 'implemented', 'underwrote', 'subsidizes', 'promulgates']
flying : flew = increasing : increased -> ['increasing', 'increased', 'decreasing', 'decreased', 'outstripped']
flying : flew = jumping : jumped -> ['jumping', 'jumped', 'leaped', 'leapt', 'sprinted']
flying : flew = knowing : knew -> ['knowing', 'realising', 'realizing', 'knew', 'regretting']
flying : flew = listening : listened -> ['listening', 'listen', 'listens', 'listened', 'partied']
flying : flew = looking : looked -> ['looking', 'looked', 'glanced', 'look', 'balked']
flying : flew = moving : moved -> ['moving', 'moved', 'hitchhiked', 'relocating', 'decamped']
flying : flew = paying : paid -> ['paying', 'paid', 'pays', 'pay', 'payed']
flying : flew = playing : played -> ['playing', 'played', 'plays', 'play', 'gigged']
flying : flew = predicting : predicted -> ['predicting', 'predicts', 'foresaw', 'predicted', 'predict']
flying : flew = reading : read -> ['reading', 'read', 'reread', 'reads', 're-reading']
flying : flew = running : ran -> ['running', 'ran', 'sprinted', 'jogged', 'coasted']
flying : flew = saying : said -> ['saying', 'quipped', 'mused', 'stating', 'retorted']
flying : flew = screaming : screamed -> ['screaming', 'screamed', 'yells', 'cried', 'screams']
flying : flew = seeing : saw -> ['seeing', 'saw', 'sees', 'beheld', 'smote']
flying : flew = selling : sold -> ['selling', 'sell', 'sold', 'sells', 'retailed']
flying : flew = shrinking : shrank -> ['shrinking', 'shrank', 'trebled', 'ballooned', 'surged']
flying : flew = singing : sang -> ['sang', 'singing', 'sings', 'raps', 'danced']
flying : flew = sitting : sat -> ['sitting', 'sat', 'sit', 'sits', 'knelt']
flying : flew = sleeping : slept -> ['sleeping', 'slept', 'dined', 'knelt', 'brawled']
flying : flew = slowing : slowed -> ['slowing', 'slowed', 'slows', 'accelerates', 'hastens']
flying : flew = spending : spent -> ['spending', 'spent', 'spend', 'spends', 'stayed']
flying : flew = striking : struck -> ['striking', 'struck', 'slugged', 'flied', 'flew']
flying : flew = swimming : swam -> ['swimming', 'swam', 'swims', 'flew', 'rowing']
flying : flew = taking : took -> ['took', 'taking', 'take', 'takes', 'reassumed']
flying : flew = thinking : thought -> ['thinking', 'thought', 'mused', 'enquires', 'despairs']
flying : flew = vanishing : vanished -> ['vanishing', 'disappearing', 'extrapolates', 'outran', 'transposes']
flying : flew = walking : walked -> ['walked', 'walking', 'strolled', 'rode', 'hitchhiked']
flying : flew = writing : wrote -> ['writing', 'wrote', 'writes', 'cowrote', 'blogged']
flying : flew = dancing : danced -> ['dancing', 'danced', 'dances', 'sang', 'partied']
flying : flew = decreasing : decreased -> ['decreasing', 'decreased', 'increasing', 'decreases', 'quadrupled']
flying : flew = describing : described -> ['describing', 'describes', 'describe', 'described', 'characterises']
flying : flew = enhancing : enhanced -> ['enhancing', 'facilitating', 'boosting', 'optimizes', 'optimize']
flying : flew = falling : fell -> ['fell', 'falling', 'tumbled', 'leaped', 'plummeted']
flying : flew = feeding : fed -> ['feeding', 'feed', 'feeds', 'preys', 'ingests']
generating : generated = going : went -> ['going', 'tacked', 'snowballed', 'generated', 'cycled']
generating : generated = hiding : hid -> ['hiding', 'concealed', 'stashed', 'hidden', 'hid']
generating : generated = hitting : hit -> ['hitting', 'hit', 'smacked', 'fouled', 'clotheslined']
generating : generated = implementing : implemented -> ['implemented', 'implementing', 'enacted', 'generated', 'operationalized']
generating : generated = increasing : increased -> ['increasing', 'increased', 'decreased', 'lessened', 'heightened']
generating : generated = jumping : jumped -> ['jumping', 'jumped', 'leaped', 'crawled', 'scrolled']
generating : generated = knowing : knew -> ['knowing', 'realising', 'forewarned', 'realizing', 'reassured']
generating : generated = listening : listened -> ['listening', 'listened', 'listen', 'scoffed', 'intoned']
generating : generated = looking : looked -> ['looking', 'looked', 'glanced', 'scoffed', 'gazed']
generating : generated = moving : moved -> ['moving', 'moved', 'cycled', 'detoured', 'freighted']
generating : generated = paying : paid -> ['paid', 'paying', 'payed', 'refunded', 'reimbursed']
generating : generated = playing : played -> ['playing', 'played', 'essayed', 'guested', 'play']
generating : generated = predicting : predicted -> ['predicting', 'generated', 'predicted', 'engendered', 'forecasted']
generating : generated = reading : read -> ['reading', 'read', 'perused', 'writen', 'browsed']
generating : generated = running : ran -> ['running', 'run', 'rumbled', 'cycled', 'ran']
generating : generated = saying : said -> ['saying', 'stating', 'quipped', 'retorted', 'muttered']
generating : generated = screaming : screamed -> ['screaming', 'screamed', 'whispered', 'mouthed', 'growled']
generating : generated = seeing : saw -> ['seeing', 'seen', 'glimpsed', 'recollected', 'divined']
generating : generated = selling : sold -> ['selling', 'retailed', 'sold', 'sell', 'outsold']
generating : generated = shrinking : shrank -> ['shrinking', 'oscillated', 'generated', 'deflated', 'swelled']
generating : generated = singing : sang -> ['singing', 'danced', 'rapped', 'rapping', 'sung']
generating : generated = sitting : sat -> ['sitting', 'seated', 'crouched', 'sit', 'reclined']
generating : generated = sleeping : slept -> ['sleeping', 'huddled', 'brooded', 'awoken', 'splattered']
generating : generated = slowing : slowed -> ['slowing', 'slowed', 'quickened', 'impeded', 'decelerated']
generating : generated = spending : spent -> ['spending', 'spent', 'spend', 'spends', 'wasted']
generating : generated = striking : struck -> ['striking', 'struck', 'silhouetted', 'lensed', 'wreathed']
generating : generated = swimming : swam -> ['swimming', 'skating', 'volleyball', 'canoeing', 'kayaking']
generating : generated = taking : took -> ['taking', 'taken', 'take', 'took', 'exacted']
generating : generated = thinking : thought -> ['thinking', 'thought', 'forewarned', 'scoffed', 'flabbergasted']
generating : generated = vanishing : vanished -> ['vanishing', 'generated', 'transfigured', 'wreathed', 'mantled']
generating : generated = walking : walked -> ['walking', 'walked', 'cycled', 'crawled', 'strolled']
generating : generated = writing : wrote -> ['writing', 'written', 'penned', 'writen', 'ghostwritten']
generating : generated = dancing : danced -> ['dancing', 'danced', 'singing', 'rapping', 'intercut']
generating : generated = decreasing : decreased -> ['decreasing', 'decreased', 'lessened', 'diminished', 'generated']
generating : generated = describing : described -> ['describing', 'recollected', 'explicated', 'couched', 'bookended']
generating : generated = enhancing : enhanced -> ['enhancing', 'generated', 'downregulated', 'maximised', 'facilitated']
generating : generated = falling : fell -> ['falling', 'fell', 'plummeted', 'fallen', 'slumped']
generating : generated = feeding : fed -> ['feeding', 'preyed', 'fed', 'pollinated', 'nourished']
generating : generated = flying : flew -> ['flying', 'flown', 'flew', 'parachuted', 'cycled']
going : went = hiding : hid -> ['hiding', 'hid', 'hides', 'sojourned', 'hide']
going : went = hitting : hit -> ['hitting', 'homered', 'slugged', 'volleyed', 'birdied']
