albania : albanian = argentina : argentinean -> ['argentinian', 'ecuadorian', 'argentine', 'argentinean', 'uruguayan']
australia : australian = japan : japanese -> ['japanese', 'australian', 'japan', 'indonesian', 'malaysian']
australia : australian = korea : korean -> ['australian', 'korean', 'korea', 'malaysian', 'indonesian']
australia : australian = macedonia : macedonian -> ['albanian', 'macedonia', 'croatian', 'macedonian', 'serbian']
australia : australian = malta : maltese -> ['australian', 'malta', 'estonian', 'monegasque', 'maltese']
australia : australian = mexico : mexican -> ['mexican', 'argentine', 'peruvian', 'colombian', 'australian']
australia : australian = moldova : moldovan -> ['moldovan', 'moldova', 'estonian', 'romanian', 'azerbaijani']
australia : australian = netherlands : dutch -> ['netherlands', 'australian', 'dutch', 'swedish', 'danish']
australia : australian = norway : norwegian -> ['norwegian', 'finnish', 'swedish', 'estonian', 'danish']
australia : australian = peru : peruvian -> ['peruvian', 'argentine', 'ecuadorian', 'bolivian', 'chilean']
australia : australian = poland : polish -> ['polish', 'poland', 'lithuanian', 'estonian', 'hungarian']
australia : australian = portugal : portuguese -> ['portuguese', 'argentine', 'brazilian', 'angolan', 'australian']
australia : australian = russia : russian -> ['russian', 'estonian', 'kazakh', 'ukrainian', 'australian']
australia : australian = slovakia : slovakian -> ['slovak', 'slovenian', 'slovakian', 'estonian', 'croatian']
australia : australian = spain : spanish -> ['argentine', 'argentinian', 'ecuadorian', 'chilean', 'catalonian']
australia : australian = sweden : swedish -> ['swedish', 'finnish', 'norwegian', 'danish', 'estonian']
australia : australian = switzerland : swiss -> ['swiss', 'australian', 'andorran', 'estonian', 'slovenian']
australia : australian = thailand : thai -> ['malaysian', 'thai', 'indonesian', 'australian', 'thailand']
australia : australian = ukraine : ukrainian -> ['ukrainian', 'moldovan', 'estonian', 'ukraine', 'latvian']
australia : australian = albania : albanian -> ['albanian', 'albania', 'estonian', 'azerbaijani', 'croatian']
austria : austrian = belarus : belorussian -> ['austrian', 'ukrainian', 'estonian', 'belarusian', 'belarussian']
austria : austrian = brazil : brazilian -> ['brazilian', 'austrian', 'argentinian', 'argentine', 'argentinean']
austria : austrian = bulgaria : bulgarian -> ['austrian', 'bulgarian', 'serbian', 'romanian', 'albanian']
austria : austrian = cambodia : cambodian -> ['cambodian', 'indonesian', 'laotian', 'khmer', 'malaysian']
austria : austrian = chile : chilean -> ['chilean', 'argentine', 'peruvian', 'argentinian', 'ecuadorian']
austria : austrian = china : chinese -> ['chinese', 'china', 'indonesian', 'malaysian', 'japanese']
austria : austrian = colombia : colombian -> ['colombian', 'chilean', 'argentinian', 'peruvian', 'ecuadorian']
austria : austrian = croatia : croatian -> ['austrian', 'croatian', 'albanian', 'serbian', 'slovenian']
austria : austrian = denmark : danish -> ['danish', 'austrian', 'swedish', 'norwegian', 'finnish']
austria : austrian = egypt : egyptian -> ['egyptian', 'moroccan', 'jordanian', 'austrian', 'turkish']
austria : austrian = england : english -> ['england', 'austrian', 'danish', 'irish', 'scottish']
austria : austrian = france : french -> ['austrian', 'french', 'belgian', 'anglo-canadian', 'german']
austria : austrian = germany : german -> ['austrian', 'german', 'germany', 'danish', 'prussian']
austria : austrian = greece : greek -> ['austrian', 'turkish', 'greek', 'albanian', 'greece']
austria : austrian = iceland : icelandic -> ['icelandic', 'danish', 'norwegian', 'austrian', 'estonian']
austria : austrian = india : indian -> ['india', 'indian', 'malaysian', 'indonesian', 'pakistani']
austria : austrian = ireland : irish -> ['irish', 'austrian', 'ireland', 'scottish', 'icelandic']
austria : austrian = israel : israeli -> ['israeli', 'israel', 'jordanian', 'austrian', 'anglo-canadian']
austria : austrian = italy : italian -> ['italian', 'austrian', 'piedmontese', 'anglo-canadian', 'milanese']
austria : austrian = japan : japanese -> ['japanese', 'japan', 'austrian', 'indonesian', 'german']
austria : austrian = korea : korean -> ['korean', 'korea', 'indonesian', 'japanese', 'vietnamese']
austria : austrian = macedonia : macedonian -> ['albanian', 'austrian', 'turkish', 'bulgarian', 'macedonian']
austria : austrian = malta : maltese -> ['malta', 'austrian', 'danish', 'italian', 'turkish']
austria : austrian = mexico : mexican -> ['mexican', 'argentine', 'chilean', 'mexico', 'argentinian']
austria : austrian = moldova : moldovan -> ['moldovan', 'austrian', 'romanian', 'belarussian', 'estonian']
austria : austrian = netherlands : dutch -> ['austrian', 'dutch', 'netherlands', 'danish', 'swedish']
austria : austrian = norway : norwegian -> ['norwegian', 'danish', 'swedish', 'austrian', 'finnish']
austria : austrian = peru : peruvian -> ['peruvian', 'chilean', 'argentine', 'argentinian', 'ecuadorian']
austria : austrian = poland : polish -> ['austrian', 'polish', 'lithuanian', 'poland', 'hungarian']
austria : austrian = portugal : portuguese -> ['austrian', 'portuguese', 'italian', 'brazilian', 'argentine']
austria : austrian = russia : russian -> ['russian', 'austrian', 'soviet', 'bulgarian', 'ukrainian']
austria : austrian = slovakia : slovakian -> ['austrian', 'slovak', 'slovakian', 'slovenian', 'bulgarian']
austria : austrian = spain : spanish -> ['austrian', 'argentinian', 'argentine', 'spanish', 'italian']
austria : austrian = sweden : swedish -> ['swedish', 'danish', 'austrian', 'norwegian', 'finnish']
austria : austrian = switzerland : swiss -> ['austrian', 'swiss', 'german-austrian', 'andorran', 'german-swiss']
austria : austrian = thailand : thai -> ['indonesian', 'malaysian', 'thai', 'thailand', 'cambodian']
austria : austrian = ukraine : ukrainian -> ['ukrainian', 'austrian', 'russian', 'belarusian', 'estonian']
austria : austrian = albania : albanian -> ['albanian', 'austrian', 'bulgarian', 'albania', 'estonian']
austria : austrian = argentina : argentinean -> ['argentine', 'argentinian', 'chilean', 'argentinean', 'ecuadorian']
belarus : belorussian = brazil : brazilian -> ['belorussian', 'brazil', 'geraes', 'gerais', 'cearense']
belarus : belorussian = bulgaria : bulgarian -> ['belorussian', 'bulgaria', 'transbaikal', 'arbih', 'eplf']
belarus : belorussian = cambodia : cambodian -> ['belorussian', 'cambodia', 'nlf', 'laos', 'vietnam']
belarus : belorussian = chile : chilean -> ['chile', 'belorussian', 'fmln', 'carabineros', 'colorados']
belarus : belorussian = china : chinese -> ['china', 'belorussian', 'nlf', 'chinese', 'korea']
belarus : belorussian = colombia : colombian -> ['belorussian', 'colombia', 'indias', 'fmln', 'arauca']
belarus : belorussian = croatia : croatian -> ['belorussian', 'croatia', 'krajina', 'arbih', 'rsk']
belarus : belorussian = denmark : danish -> ['belorussian', 'denmark', 'hardrada', 'norway', 'panzerdivision']
belarus : belorussian = egypt : egyptian -> ['egypt', 'belorussian', 'salonika', 'fatimid', 'almoravid']
belarus : belorussian = england : english -> ['england', 'belorussian', 'henniker', 'somersetshire', 'wallop']
belarus : belorussian = france : french -> ['belorussian', 'france', 'breteuil', 'vexin', 'courcy']
belarus : belorussian = germany : german -> ['belorussian', 'germany', 'reichswehr', 'luftstreitkrfte', 'ss-standarte']
belarus : belorussian = greece : greek -> ['belorussian', 'greece', 'salonika', 'peloponnese', 'epirus']
belarus : belorussian = iceland : icelandic -> ['belorussian', 'iceland', 'faroes', 'thule', 'keflavik']
belarus : belorussian = india : indian -> ['india', 'belorussian', 'heic', 'eprdf', 'assam']
belarus : belorussian = ireland : irish -> ['ireland', 'belorussian', 'baltinglass', 'clifden', 'fermanagh']
belarus : belorussian = israel : israeli -> ['israel', 'belorussian', 'haganah', 'pflp-gc', 'palmach']
belarus : belorussian = italy : italian -> ['belorussian', 'italy', 'stresa', 'bersaglieri', 'promozione']
belarus : belorussian = japan : japanese -> ['japan', 'belorussian', 'japanese', 'ijn', 'kokutai']
belarus : belorussian = korea : korean -> ['korea', 'belorussian', 'nlf', 'dprk', 'korean']
belarus : belorussian = macedonia : macedonian -> ['belorussian', 'macedonia', 'macedonian', 'despotate', 'epirus']
belarus : belorussian = malta : maltese -> ['malta', 'belorussian', 'salonika', 'saaf', 'fmln']
belarus : belorussian = mexico : mexican -> ['mexico', 'belorussian', 'alamogordo', 'orizaba', 'veracruz']
belarus : belorussian = moldova : moldovan -> ['belorussian', 'moldova', 'transbaikal', 'byelorussian', 'transcaucasian']
belarus : belorussian = netherlands : dutch -> ['netherlands', 'belorussian', 'bundesmarine', 'rugby-bundesliga', 'batavian']
belarus : belorussian = norway : norwegian -> ['belorussian', 'norway', 'nordland', 'trndelag', 'narvik']
belarus : belorussian = peru : peruvian -> ['belorussian', 'peru', 'fmln', 'paita', 'cajamarca']
belarus : belorussian = poland : polish -> ['belorussian', 'poland', 'silesian', 'pomorze', 'polish']
belarus : belorussian = portugal : portuguese -> ['belorussian', 'portugal', 'menezes', 'lencastre', 'warenne']
belarus : belorussian = russia : russian -> ['belorussian', 'transbaikal', 'russia', 'kalinin', 'bryansk']
belarus : belorussian = slovakia : slovakian -> ['belorussian', 'slovakia', 'transbaikal', 'krajina', 'byelorussian']
belarus : belorussian = spain : spanish -> ['spain', 'belorussian', 'almeria', 'tercios', 'majorca']
belarus : belorussian = sweden : swedish -> ['belorussian', 'sweden', 'norway', 'skne', 'blekinge']
belarus : belorussian = switzerland : swiss -> ['belorussian', 'switzerland', 'rugby-bundesliga', 'oberland', 'jgers']
belarus : belorussian = thailand : thai -> ['thailand', 'belorussian', 'nlf', 'vietnam', 'korat']
belarus : belorussian = ukraine : ukrainian -> ['belorussian', 'byelorussian', 'transbaikal', 'transcaucasian', 'ukrainian']
belarus : belorussian = albania : albanian -> ['belorussian', 'albania', 'fmln', 'eplf', 'mnlf']
belarus : belorussian = argentina : argentinean -> ['belorussian', 'argentina', 'fmln', 'tucuman', 'frente']
belarus : belorussian = australia : australian -> ['australia', 'belorussian', 'zealand', 'nz', 'cottesloe']
brazil : brazilian = bulgaria : bulgarian -> ['bulgarian', 'romanian', 'serbian', 'croatian', 'brazilian']
brazil : brazilian = cambodia : cambodian -> ['cambodian', 'thai', 'burmese', 'laotian', 'brazilian']
brazil : brazilian = chile : chilean -> ['chilean', 'colombian', 'brazilian', 'peruvian', 'bolivian']
brazil : brazilian = china : chinese -> ['chinese', 'taiwanese', 'brazilian', 'malaysian', 'china']
brazil : brazilian = colombia : colombian -> ['colombian', 'brazilian', 'chilean', 'peruvian', 'bolivian']
brazil : brazilian = croatia : croatian -> ['croatian', 'serbian', 'montenegrin', 'slovenian', 'romanian']
brazil : brazilian = denmark : danish -> ['danish', 'norwegian', 'swedish', 'finnish', 'romanian']
brazil : brazilian = egypt : egyptian -> ['egyptian', 'moroccan', 'jordanian', 'tunisian', 'yemeni']
brazil : brazilian = england : english -> ['england', 'romanian', 'brazilian', 'scottish', 'welsh']
brazil : brazilian = france : french -> ['belgian', 'romanian', 'brazilian', 'senegalese', 'french']
brazil : brazilian = germany : german -> ['german', 'austrian', 'brazilian', 'romanian', 'germany']
brazil : brazilian = greece : greek -> ['greek', 'romanian', 'bulgarian', 'croatian', 'serbian']
brazil : brazilian = iceland : icelandic -> ['norwegian', 'finnish', 'icelandic', 'danish', 'swedish']
brazil : brazilian = india : indian -> ['brazilian', 'malaysian', 'bangladeshi', 'india', 'nigerian']
brazil : brazilian = ireland : irish -> ['irish', 'ireland', 'scottish', 'romanian', 'norwegian']
brazil : brazilian = israel : israeli -> ['israeli', 'lebanese', 'jordanian', 'israel', 'palestinian']
brazil : brazilian = italy : italian -> ['italian', 'brazilian', 'romanian', 'croatian', 'milanese']
brazil : brazilian = japan : japanese -> ['japanese', 'brazilian', 'japan', 'korean', 'malaysian']
brazil : brazilian = korea : korean -> ['korean', 'korea', 'vietnamese', 'brazilian', 'taiwanese']
brazil : brazilian = macedonia : macedonian -> ['serbian', 'romanian', 'bulgarian', 'croatian', 'macedonian']
brazil : brazilian = malta : maltese -> ['malta', 'brazilian', 'norwegian', 'romanian', 'maltese']
brazil : brazilian = mexico : mexican -> ['mexican', 'brazilian', 'colombian', 'peruvian', 'chilean']
brazil : brazilian = moldova : moldovan -> ['romanian', 'moldovan', 'moldova', 'belarusian', 'brazilian']
brazil : brazilian = netherlands : dutch -> ['swedish', 'danish', 'netherlands', 'finnish', 'brazilian']
brazil : brazilian = norway : norwegian -> ['norwegian', 'finnish', 'swedish', 'danish', 'romanian']
brazil : brazilian = peru : peruvian -> ['peruvian', 'brazilian', 'colombian', 'chilean', 'bolivian']
brazil : brazilian = poland : polish -> ['polish', 'romanian', 'lithuanian', 'hungarian', 'poland']
brazil : brazilian = portugal : portuguese -> ['brazilian', 'romanian', 'portuguese', 'colombian', 'uruguayan']
brazil : brazilian = russia : russian -> ['russian', 'romanian', 'bulgarian', 'brazilian', 'belarusian']
brazil : brazilian = slovakia : slovakian -> ['slovak', 'romanian', 'slovenian', 'slovakian', 'croatian']
brazil : brazilian = spain : spanish -> ['brazilian', 'romanian', 'chilean', 'uruguayan', 'colombian']
brazil : brazilian = sweden : swedish -> ['swedish', 'norwegian', 'finnish', 'danish', 'romanian']
brazil : brazilian = switzerland : swiss -> ['swiss', 'romanian', 'slovenian', 'finnish', 'slovakian']
brazil : brazilian = thailand : thai -> ['thai', 'malaysian', 'cambodian', 'brazilian', 'singaporean']
brazil : brazilian = ukraine : ukrainian -> ['ukrainian', 'romanian', 'belarusian', 'moldovan', 'bulgarian']
brazil : brazilian = albania : albanian -> ['romanian', 'albanian', 'bulgarian', 'serbian', 'croatian']
brazil : brazilian = argentina : argentinean -> ['argentine', 'brazilian', 'uruguayan', 'chilean', 'colombian']
brazil : brazilian = australia : australian -> ['australian', 'brazilian', 'canadian', 'australia', 'malaysian']
brazil : brazilian = austria : austrian -> ['austrian', 'brazilian', 'romanian', 'hungarian', 'slovak']
bulgaria : bulgarian = cambodia : cambodian -> ['cambodian', 'burmese', 'bulgarian', 'thai', 'laotian']
bulgaria : bulgarian = chile : chilean -> ['chilean', 'peruvian', 'colombian', 'bolivian', 'ecuadorian']
bulgaria : bulgarian = china : chinese -> ['chinese', 'taiwanese', 'korean', 'bulgarian', 'china']
bulgaria : bulgarian = colombia : colombian -> ['colombian', 'peruvian', 'guatemalan', 'bolivian', 'chilean']
bulgaria : bulgarian = croatia : croatian -> ['bulgarian', 'croatian', 'serbian', 'montenegrin', 'slovenian']
bulgaria : bulgarian = denmark : danish -> ['danish', 'bulgarian', 'swedish', 'norwegian', 'finnish']
bulgaria : bulgarian = egypt : egyptian -> ['egyptian', 'bulgarian', 'moroccan', 'tunisian', 'yemeni']
bulgaria : bulgarian = england : english -> ['england', 'bulgarian', 'scottish', 'welsh', 'danish']
bulgaria : bulgarian = france : french -> ['french', 'bulgarian', 'belgian', 'romanian', 'german']
bulgaria : bulgarian = germany : german -> ['german', 'bulgarian', 'austrian', 'danish', 'romanian']
bulgaria : bulgarian = greece : greek -> ['bulgarian', 'greek', 'macedonian', 'romanian', 'turkish']
bulgaria : bulgarian = iceland : icelandic -> ['danish', 'bulgarian', 'icelandic', 'norwegian', 'finnish']
bulgaria : bulgarian = india : indian -> ['india', 'malaysian', 'bangladeshi', 'bulgarian', 'pakistani']
bulgaria : bulgarian = ireland : irish -> ['irish', 'scottish', 'ireland', 'bulgarian', 'welsh']
bulgaria : bulgarian = israel : israeli -> ['israeli', 'jordanian', 'lebanese', 'bulgarian', 'lithuanian']
bulgaria : bulgarian = italy : italian -> ['italian', 'bulgarian', 'piedmontese', 'croatian', 'milanese']
bulgaria : bulgarian = japan : japanese -> ['japanese', 'japan', 'korean', 'bulgarian', 'german']
bulgaria : bulgarian = korea : korean -> ['korean', 'vietnamese', 'korea', 'bulgarian', 'chinese']
bulgaria : bulgarian = macedonia : macedonian -> ['bulgarian', 'macedonian', 'serbian', 'ukrainian', 'romanian']
bulgaria : bulgarian = malta : maltese -> ['bulgarian', 'malta', 'maltese', 'danish', 'turkish']
bulgaria : bulgarian = mexico : mexican -> ['mexican', 'mexico', 'venezuelan', 'peruvian', 'bulgarian']
bulgaria : bulgarian = moldova : moldovan -> ['moldovan', 'bulgarian', 'romanian', 'ukrainian', 'belarusian']
bulgaria : bulgarian = netherlands : dutch -> ['dutch', 'danish', 'netherlands', 'bulgarian', 'swedish']
bulgaria : bulgarian = norway : norwegian -> ['norwegian', 'danish', 'finnish', 'swedish', 'bulgarian']
bulgaria : bulgarian = peru : peruvian -> ['peruvian', 'bolivian', 'chilean', 'colombian', 'paraguayan']
bulgaria : bulgarian = poland : polish -> ['polish', 'bulgarian', 'lithuanian', 'romanian', 'hungarian']
bulgaria : bulgarian = portugal : portuguese -> ['portuguese', 'bulgarian', 'romanian', 'brazilian', 'montenegrin']
bulgaria : bulgarian = russia : russian -> ['russian', 'bulgarian', 'ukrainian', 'belarusian', 'romanian']
bulgaria : bulgarian = slovakia : slovakian -> ['bulgarian', 'slovak', 'slovakian', 'romanian', 'slovenian']
bulgaria : bulgarian = spain : spanish -> ['bulgarian', 'portuguese', 'spanish', 'romanian', 'catalan']
bulgaria : bulgarian = sweden : swedish -> ['swedish', 'danish', 'norwegian', 'finnish', 'bulgarian']
bulgaria : bulgarian = switzerland : swiss -> ['bulgarian', 'swiss', 'swiss-german', 'slovenian', 'romanian']
bulgaria : bulgarian = thailand : thai -> ['thai', 'malaysian', 'indonesian', 'cambodian', 'burmese']
bulgaria : bulgarian = ukraine : ukrainian -> ['ukrainian', 'bulgarian', 'belarusian', 'russian', 'romanian']
bulgaria : bulgarian = albania : albanian -> ['bulgarian', 'albanian', 'romanian', 'serbian', 'hungarian']
bulgaria : bulgarian = argentina : argentinean -> ['argentine', 'chilean', 'uruguayan', 'mexican', 'argentinian']
bulgaria : bulgarian = australia : australian -> ['australian', 'australia', 'bulgarian', 'zealand', 'nz']
bulgaria : bulgarian = austria : austrian -> ['bulgarian', 'austrian', 'hungarian', 'german', 'slovak']
bulgaria : bulgarian = belarus : belorussian -> ['bulgarian', 'ukrainian', 'belarusian', 'russian', 'moldovan']
cambodia : cambodian = chile : chilean -> ['peruvian', 'chilean', 'colombian', 'ecuadorian', 'uruguayan']
cambodia : cambodian = china : chinese -> ['chinese', 'cambodian', 'taiwanese', 'malaysian', 'korean']
cambodia : cambodian = colombia : colombian -> ['colombian', 'peruvian', 'guatemalan', 'chilean', 'bolivian']
cambodia : cambodian = croatia : croatian -> ['croatian', 'croatia', 'montenegrin', 'serbian', 'bosnian']
