abuja : nigeria = accra : ghana -> ['ghana', 'cameroon', 'mali', 'gambia', 'uganda']
abuja : nigeria = dakar : senegal -> ['senegal', 'mali', 'mauritania', 'gabon', 'gambia']
abuja : nigeria = damascus : syria -> ['syria', 'hijaz', 'egypt', 'aleppo', 'najd']
abuja : nigeria = dhaka : bangladesh -> ['bangladesh', 'sylhet', 'rajshahi', 'khulna', 'india']
abuja : nigeria = doha : qatar -> ['qatar', 'bahrain', 'oman', 'uae', 'kuwait']
abuja : nigeria = dublin : ireland -> ['galway', 'ireland', 'cork', 'belfast', 'limerick']
abuja : nigeria = dushanbe : tajikistan -> ['uzbekistan', 'tajikistan', 'turkmenistan', 'kazakhstan', 'kyrgyzstan']
accra : ghana = algiers : algeria -> ['algeria', 'tunisia', 'morocco', 'mauritania', 'libya']
accra : ghana = amman : jordan -> ['egypt', 'sudan', 'jordan', 'yemen', 'bahrain']
accra : ghana = ankara : turkey -> ['turkey', 'antalya', 'amasya', 'aksaray', 'bolu']
accra : ghana = antananarivo : madagascar -> ['comoros', 'cameroon', 'gabon', 'mauritania', 'senegal']
accra : ghana = apia : samoa -> ['samoa', 'tonga', 'vanuatu', 'fiji', 'tuvalu']
accra : ghana = ashgabat : turkmenistan -> ['turkmenistan', 'kazakhstan', 'tajikistan', 'uzbekistan', 'kyrgyzstan']
accra : ghana = asmara : eritrea -> ['eritrea', 'ethiopia', 'djibouti', 'sudan', 'somalia']
accra : ghana = astana : kazakhstan -> ['kazakhstan', 'kyrgyzstan', 'uzbekistan', 'turkmenistan', 'atyrau']
accra : ghana = athens : greece -> ['greece', 'macedonia', 'thessaloniki', 'cyprus', 'crete']
accra : ghana = baghdad : iraq -> ['iraq', 'syria', 'afghanistan', 'yemen', 'basra']
accra : ghana = baku : azerbaijan -> ['kazakhstan', 'azerbaijan', 'turkmenistan', 'uzbekistan', 'kyrgyzstan']
accra : ghana = bamako : mali -> ['senegal', 'mauritania', 'mali', 'cameroon', 'benin']
accra : ghana = bangkok : thailand -> ['thailand', 'singapore', 'cambodia', 'malaysia', 'myanmar']
accra : ghana = banjul : gambia -> ['gambia', 'guinea-bissau', 'senegal', 'gabon', 'mauritania']
accra : ghana = beijing : china -> ['china', 'nanjing', 'taiwan', 'prc', 'guangdong']
accra : ghana = beirut : lebanon -> ['syria', 'libya', 'lebanon', 'tunisia', 'yemen']
accra : ghana = belgrade : serbia -> ['serbia', 'montenegro', 'yugoslavia', 'croatia', 'sarajevo']
accra : ghana = belmopan : belize -> ['belize', 'guatemala', 'ecuador', 'nicaragua', 'namibia']
accra : ghana = berlin : germany -> ['leipzig', 'bonn', 'germany', 'stuttgart', 'munich']
accra : ghana = bern : switzerland -> ['fribourg', 'aargau', 'switzerland', 'solothurn', 'vaud']
accra : ghana = bishkek : kyrgyzstan -> ['kazakhstan', 'kyrgyzstan', 'uzbekistan', 'turkmenistan', 'tajikistan']
accra : ghana = bratislava : slovakia -> ['slovakia', 'koice', 'liberec', 'slovenia', 'slovak']
accra : ghana = brussels : belgium -> ['belgium', 'luxembourg', 'netherlands', 'antwerp', 'wallonia']
accra : ghana = bucharest : romania -> ['romania', 'moldova', 'bulgaria', 'timioara', 'cluj-napoca']
accra : ghana = budapest : hungary -> ['hungary', 'debrecen', 'szeged', 'slovakia', 'romania']
accra : ghana = bujumbura : burundi -> ['rwanda', 'burundi', 'gabon', 'cameroon', 'djibouti']
accra : ghana = cairo : egypt -> ['egypt', 'libya', 'tunisia', 'syria', 'morocco']
accra : ghana = canberra : australia -> ['australia', 'queensland', 'brisbane', 'nsw', 'tasmania']
accra : ghana = caracas : venezuela -> ['venezuela', 'ecuador', 'colombia', 'guatemala', 'uruguay']
accra : ghana = chisinau : moldova -> ['moldova', 'kazakhstan', 'kyrgyzstan', 'ukraine', 'belarus']
accra : ghana = conakry : guinea -> ['gabon', 'cameroon', 'senegal', 'guinea-bissau', 'mauritania']
accra : ghana = copenhagen : denmark -> ['denmark', 'sweden', 'iceland', 'norway', 'finland']
accra : ghana = dakar : senegal -> ['senegal', 'mauritania', 'gabon', 'gambia', 'cameroon']
accra : ghana = damascus : syria -> ['syria', 'egypt', 'tunisia', 'yemen', 'libya']
accra : ghana = dhaka : bangladesh -> ['bangladesh', 'rajshahi', 'pakistan', 'sylhet', 'dacca']
accra : ghana = doha : qatar -> ['qatar', 'bahrain', 'uae', 'kuwait', 'oman']
accra : ghana = dublin : ireland -> ['galway', 'limerick', 'cork', 'ireland', 'carlow']
accra : ghana = dushanbe : tajikistan -> ['uzbekistan', 'kyrgyzstan', 'kazakhstan', 'turkmenistan', 'tajikistan']
accra : ghana = funafuti : tuvalu -> ['tuvalu', 'vanuatu', 'nauru', 'kiribati', 'seychelles']
algiers : algeria = amman : jordan -> ['syria', 'irbid', 'sohag', 'sudan', 'jerash']
algiers : algeria = ankara : turkey -> ['turkey', 'aksaray', 'antalya', 'artvin', 'adana']
algiers : algeria = antananarivo : madagascar -> ['fianarantsoa', 'mauritania', 'cameroon', 'settat', 'tanzania']
algiers : algeria = apia : samoa -> ['samoa', 'vanuatu', 'nadroga', 'tonga', 'tailevu']
algiers : algeria = ashgabat : turkmenistan -> ['tajikistan', 'kazakhstan', 'turkmenistan', 'kyrgyzstan', 'uzbekistan']
algiers : algeria = asmara : eritrea -> ['eritrea', 'sudan', 'ethiopia', 'kenya', 'zambia']
algiers : algeria = astana : kazakhstan -> ['kazakhstan', 'kyrgyzstan', 'karagandy', 'pavlodar', 'atyrau']
algiers : algeria = athens : greece -> ['greece', 'macedonia', 'thessaloniki', 'bulgaria', 'cyprus']
algiers : algeria = baghdad : iraq -> ['iraq', 'afghanistan', 'syria', 'iran', 'babil']
algiers : algeria = baku : azerbaijan -> ['azerbaijan', 'kazakhstan', 'turkmenistan', 'uzbekistan', 'tajikistan']
algiers : algeria = bamako : mali -> ['mali', 'mauritania', 'cameroon', 'senegal', 'gabon']
algiers : algeria = bangkok : thailand -> ['thailand', 'cambodia', 'laos', 'uttaradit', 'malaysia']
algiers : algeria = banjul : gambia -> ['mauritania', 'guinea-bissau', 'gambia', 'botswana', 'zambia']
algiers : algeria = beijing : china -> ['china', 'shandong', 'mongolia', 'sichuan', 'guangdong']
algiers : algeria = beirut : lebanon -> ['syria', 'lebanon', 'libya', 'tunisia', 'iraq']
algiers : algeria = belgrade : serbia -> ['serbia', 'croatia', 'montenegro', 'bulgaria', 'podgorica']
algiers : algeria = belmopan : belize -> ['belize', 'erongo', 'kwekwe', 'manicaland', 'machakos']
algiers : algeria = berlin : germany -> ['germany', 'leipzig', 'dsseldorf', 'bonn', 'munich']
algiers : algeria = bern : switzerland -> ['switzerland', 'solothurn', 'graubnden', 'thurgau', 'fribourg']
algiers : algeria = bishkek : kyrgyzstan -> ['kazakhstan', 'kyrgyzstan', 'tajikistan', 'uzbekistan', 'turkmenistan']
algiers : algeria = bratislava : slovakia -> ['slovakia', 'koice', 'ilina', 'preov', 'teplice']
algiers : algeria = brussels : belgium -> ['belgium', 'wallonia', 'luxembourg', 'verviers', 'switzerland']
algiers : algeria = bucharest : romania -> ['romania', 'moldova', 'bulgaria', 'cluj-napoca', 'timioara']
algiers : algeria = budapest : hungary -> ['hungary', 'slovakia', 'szeged', 'sopron', 'szombathely']
algiers : algeria = bujumbura : burundi -> ['rwanda', 'skikda', 'nampula', 'settat', 'burundi']
algiers : algeria = cairo : egypt -> ['syria', 'libya', 'tunisia', 'egypt', 'lebanon']
algiers : algeria = canberra : australia -> ['australia', 'queensland', 'brisbane', 'melbourne', 'tasmania']
algiers : algeria = caracas : venezuela -> ['ecuador', 'venezuela', 'colombia', 'argentina', 'bolivia']
algiers : algeria = chisinau : moldova -> ['moldova', 'pavlodar', 'kyrgyzstan', 'kazakhstan', 'karagandy']
algiers : algeria = conakry : guinea -> ['bissau', 'cameroon', 'mauritania', 'guinea-bissau', 'gabon']
algiers : algeria = copenhagen : denmark -> ['sweden', 'denmark', 'stockholm', 'aarhus', 'norway']
algiers : algeria = dakar : senegal -> ['senegal', 'mauritania', 'gabon', 'mali', 'cameroon']
algiers : algeria = damascus : syria -> ['syria', 'aleppo', 'lebanon', 'tunisia', 'yemen']
algiers : algeria = dhaka : bangladesh -> ['bangladesh', 'pakistan', 'sylhet', 'rajshahi', 'punjab']
algiers : algeria = doha : qatar -> ['qatar', 'bahrain', 'uae', 'oman', 'kuwait']
algiers : algeria = dublin : ireland -> ['ireland', 'galway', 'belfast', 'armagh', 'cork']
algiers : algeria = dushanbe : tajikistan -> ['tajikistan', 'uzbekistan', 'kyrgyzstan', 'kazakhstan', 'turkmenistan']
algiers : algeria = funafuti : tuvalu -> ['vanuatu', 'kiribati', 'tuvalu', 'kiritimati', 'tongatapu']
algiers : algeria = gaborone : botswana -> ['botswana', 'swaziland', 'zambia', 'lesotho', 'namibia']
amman : jordan = ankara : turkey -> ['turkey', 'aydn', 'adana', 'hatay', 'antalya']
amman : jordan = antananarivo : madagascar -> ['chad', 'leblanc', 'fianarantsoa', 'ravalomanana', 'mauritania']
amman : jordan = apia : samoa -> ['samoa', 'endacott', 'soloman', 'tuimavave', 'tonga']
amman : jordan = ashgabat : turkmenistan -> ['turkmenistan', 'tajikistan', 'kazakhstan', 'uzbekistan', 'kyrgyzstan']
amman : jordan = asmara : eritrea -> ['eritrea', 'ethiopia', 'libya', 'djibouti', 'chad']
amman : jordan = astana : kazakhstan -> ['kazakhstan', 'barys', 'unics', 'semin', 'turkmenistan']
amman : jordan = athens : greece -> ['greece', 'cyprus', 'georgia', 'troy', 'larissa']
amman : jordan = baghdad : iraq -> ['iraq', 'syria', 'mosul', 'damascus', 'lebanon']
amman : jordan = baku : azerbaijan -> ['azerbaijan', 'nakhchivan', 'kazakhstan', 'armenia', 'turkmenistan']
amman : jordan = bamako : mali -> ['mauritania', 'gabon', 'mali', 'senegal', 'djibouti']
amman : jordan = bangkok : thailand -> ['thailand', 'singapore', 'cambodia', 'laos', 'taiwan']
amman : jordan = banjul : gambia -> ['guinea-bissau', 'gambia', 'gabon', 'mauritania', 'chad']
amman : jordan = beijing : china -> ['china', 'shanghai', 'nanjing', 'shenzhen', 'taiwan']
amman : jordan = beirut : lebanon -> ['lebanon', 'syria', 'libya', 'damascus', 'cairo']
amman : jordan = belgrade : serbia -> ['serbia', 'montenegro', 'yugoslavia', 'sarajevo', 'bosnia-herzegovina']
amman : jordan = belmopan : belize -> ['belize', 'corozal', 'stann', 'poteet', 'bolivar']
amman : jordan = berlin : germany -> ['germany', 'hamburg', 'halle', 'bonn', 'dresden']
amman : jordan = bern : switzerland -> ['fribourg', 'vaud', 'thurgau', 'berne', 'aargau']
amman : jordan = bishkek : kyrgyzstan -> ['kazakhstan', 'kyrgyzstan', 'uzbekistan', 'turkmenistan', 'tajikistan']
amman : jordan = bratislava : slovakia -> ['koice', 'slovakia', 'czech', 'liberec', 'czechoslovakia']
amman : jordan = brussels : belgium -> ['belgium', 'luxembourg', 'paris', 'antwerp', 'ghent']
amman : jordan = bucharest : romania -> ['romania', 'transylvania', 'moldova', 'cluj-napoca', 'iai']
amman : jordan = budapest : hungary -> ['hungary', 'szeged', 'zoltn', 'debrecen', 'czechoslovakia']
amman : jordan = bujumbura : burundi -> ['chad', 'burundi', 'gabon', 'guinea-bissau', 'rwanda']
amman : jordan = cairo : egypt -> ['egypt', 'syria', 'lebanon', 'libya', 'damascus']
amman : jordan = canberra : australia -> ['brisbane', 'queensland', 'melbourne', 'sydney', 'toowoomba']
amman : jordan = caracas : venezuela -> ['venezuela', 'colombia', 'ecuador', 'botello', 'argentina']
amman : jordan = chisinau : moldova -> ['moldova', 'belarus', 'romania', 'adygea', 'kobrin']
amman : jordan = conakry : guinea -> ['gabon', 'guinea-bissau', 'mauritania', 'bissau', 'cameroon']
amman : jordan = copenhagen : denmark -> ['denmark', 'aarhus', 'lund', 'stockholm', 'sweden']
amman : jordan = dakar : senegal -> ['senegal', 'mauritania', 'gabon', 'morocco', 'tunisia']
amman : jordan = damascus : syria -> ['syria', 'aleppo', 'transjordan', 'lebanon', 'baghdad']
amman : jordan = dhaka : bangladesh -> ['bangladesh', 'rajshahi', 'chittagong', 'sylhet', 'khulna']
amman : jordan = doha : qatar -> ['qatar', 'bahrain', 'kuwait', 'dubai', 'oman']
amman : jordan = dublin : ireland -> ['galway', 'cork', 'monaghan', 'limerick', 'wexford']
amman : jordan = dushanbe : tajikistan -> ['kazakhstan', 'uzbekistan', 'turkmenistan', 'kyrgyzstan', 'tajikistan']
amman : jordan = funafuti : tuvalu -> ['woleai', 'unimak', 'ellice', 'emirau', 'clipperton']
amman : jordan = gaborone : botswana -> ['swaziland', 'uganda', 'botswana', 'lesotho', 'namibia']
amman : jordan = georgetown : guyana -> ['fordham', 'emory', 'cornell', 'yale', 'stanford']
ankara : turkey = antananarivo : madagascar -> ['madagascar', 'djibouti', 'fianarantsoa', 'comoros', 'senegal']
ankara : turkey = apia : samoa -> ['samoa', 'vanuatu', 'tonga', 'fiji', 'tutuila']
ankara : turkey = ashgabat : turkmenistan -> ['turkmenistan', 'tajikistan', 'uzbekistan', 'kazakhstan', 'kyrgyzstan']
ankara : turkey = asmara : eritrea -> ['eritrea', 'ethiopia', 'djibouti', 'sudan', 'libya']
ankara : turkey = astana : kazakhstan -> ['kazakhstan', 'kyrgyzstan', 'turkmenistan', 'uzbekistan', 'atyrau']
ankara : turkey = athens : greece -> ['greece', 'cyprus', 'crete', 'thessaloniki', 'macedonia']
ankara : turkey = baghdad : iraq -> ['syria', 'iraq', 'basra', 'mosul', 'samarra']
ankara : turkey = baku : azerbaijan -> ['turkmenistan', 'azerbaijan', 'kazakhstan', 'uzbekistan', 'armenia']
ankara : turkey = bamako : mali -> ['senegal', 'mauritania', 'djibouti', 'cameroon', 'gabon']
ankara : turkey = bangkok : thailand -> ['thailand', 'cambodia', 'singapore', 'laos', 'phuket']
ankara : turkey = banjul : gambia -> ['gambia', 'guinea-bissau', 'djibouti', 'senegal', 'namibia']
ankara : turkey = beijing : china -> ['china', 'taiwan', 'korea', 'guangzhou', 'mongolia']
ankara : turkey = beirut : lebanon -> ['lebanon', 'syria', 'libya', 'tunisia', 'egypt']
ankara : turkey = belgrade : serbia -> ['serbia', 'croatia', 'montenegro', 'yugoslavia', 'bosnia-herzegovina']
ankara : turkey = belmopan : belize -> ['belize', 'peru', 'honduras', 'venezuela', 'ecuador']
ankara : turkey = berlin : germany -> ['germany', 'hamburg', 'munich', 'austria', 'stuttgart']
ankara : turkey = bern : switzerland -> ['switzerland', 'thurgau', 'vaud', 'fribourg', 'solothurn']
ankara : turkey = bishkek : kyrgyzstan -> ['kazakhstan', 'uzbekistan', 'kyrgyzstan', 'turkmenistan', 'tajikistan']
ankara : turkey = bratislava : slovakia -> ['slovakia', 'czechoslovakia', 'koice', 'hungary', 'czechia']
ankara : turkey = brussels : belgium -> ['belgium', 'luxembourg', 'netherlands', 'switzerland', 'antwerp']
ankara : turkey = bucharest : romania -> ['romania', 'bulgaria', 'moldova', 'rumania', 'hungary']
ankara : turkey = budapest : hungary -> ['hungary', 'czechoslovakia', 'debrecen', 'austria', 'szeged']
ankara : turkey = bujumbura : burundi -> ['djibouti', 'burundi', 'rwanda', 'bissau', 'dar-es-salaam']
ankara : turkey = cairo : egypt -> ['egypt', 'syria', 'lebanon', 'libya', 'tunisia']
ankara : turkey = canberra : australia -> ['australia', 'brisbane', 'melbourne', 'queensland', 'sydney']
ankara : turkey = caracas : venezuela -> ['venezuela', 'ecuador', 'colombia', 'chile', 'argentina']
ankara : turkey = chisinau : moldova -> ['moldova', 'ukraine', 'latvia', 'kyrgyzstan', 'kazakhstan']
ankara : turkey = conakry : guinea -> ['bissau', 'senegal', 'guinea-bissau', 'gabon', 'cameroon']
ankara : turkey = copenhagen : denmark -> ['denmark', 'norway', 'sweden', 'aarhus', 'iceland']
ankara : turkey = dakar : senegal -> ['senegal', 'mauritania', 'morocco', 'gabon', 'tunisia']
ankara : turkey = damascus : syria -> ['syria', 'aleppo', 'lebanon', 'egypt', 'transjordan']
ankara : turkey = dhaka : bangladesh -> ['bangladesh', 'chittagong', 'sylhet', 'pakistan', 'india']
ankara : turkey = doha : qatar -> ['qatar', 'bahrain', 'dubai', 'uae', 'kuwait']
ankara : turkey = dublin : ireland -> ['ireland', 'galway', 'cork', 'belfast', 'limerick']
ankara : turkey = dushanbe : tajikistan -> ['uzbekistan', 'kyrgyzstan', 'turkmenistan', 'kazakhstan', 'tajikistan']
ankara : turkey = funafuti : tuvalu -> ['kiritimati', 'rendova', 'guam', 'kwajalein', 'vanuatu']
ankara : turkey = gaborone : botswana -> ['swaziland', 'namibia', 'lesotho', 'botswana', 'zambia']
ankara : turkey = georgetown : guyana -> ['emory', 'rutgers', 'fordham', 'middlebury', 'guyana']
ankara : turkey = hanoi : vietnam -> ['vietnam', 'cambodia', 'laos', 'saigon', 'haiphong']
antananarivo : madagascar = apia : samoa -> ['vanuatu', 'samoa', 'macaronesia', 'seychelles', 'tutuila']
antananarivo : madagascar = ashgabat : turkmenistan -> ['tajikistan', 'kazakhstan', 'turkmenistan', 'caucasia', 'uzbekistan']
antananarivo : madagascar = asmara : eritrea -> ['eritrea', 'mozambique', 'ethiopia', 'sudan', 'somalia']
antananarivo : madagascar = astana : kazakhstan -> ['kazakhstan', 'atyrau', 'primorye', 'kairat', 'karagandy']
antananarivo : madagascar = athens : greece -> ['greece', 'crete', 'cyprus', 'thessaly', 'thessaloniki']
antananarivo : madagascar = baghdad : iraq -> ['afghanistan', 'iraq', 'syria', 'yemen', 'somalia']
antananarivo : madagascar = baku : azerbaijan -> ['kazakhstan', 'siberia', 'turkmenistan', 'tajikistan', 'ukraine']
antananarivo : madagascar = bamako : mali -> ['cameroon', 'senegal', 'mauritania', 'gabon', 'mali']
antananarivo : madagascar = bangkok : thailand -> ['thailand', 'singapore', 'cambodia', 'laos', 'myanmar']
antananarivo : madagascar = banjul : gambia -> ['seychelles', 'gambia', 'mozambique', 'guinea-bissau', 'gabon']
antananarivo : madagascar = beijing : china -> ['china', 'taiwan', 'tibet', 'mongolia', 'shanghai']
antananarivo : madagascar = beirut : lebanon -> ['morocco', 'syria', 'tunisia', 'lebanon', 'algeria']
antananarivo : madagascar = belgrade : serbia -> ['serbia', 'montenegro', 'croatia', 'yugoslavia', 'bulgaria']
antananarivo : madagascar = belmopan : belize -> ['belize', 'macaronesia', 'seychelles', 'mozambique', 'ecuador']
antananarivo : madagascar = berlin : germany -> ['germany', 'hamburg', 'munich', 'leipzig', 'stuttgart']
antananarivo : madagascar = bern : switzerland -> ['switzerland', 'valais', 'glarus', 'thurgau', 'solothurn']
antananarivo : madagascar = bishkek : kyrgyzstan -> ['kazakhstan', 'tajikistan', 'uzbekistan', 'turkmenistan', 'bashkortostan']
antananarivo : madagascar = bratislava : slovakia -> ['slovakia', 'koice', 'ilina', 'trenn', 'liberec']
antananarivo : madagascar = brussels : belgium -> ['belgium', 'france', 'luxembourg', 'ostend', 'paris']
antananarivo : madagascar = bucharest : romania -> ['romania', 'moldova', 'iai', 'bulgaria', 'slovakia']
antananarivo : madagascar = budapest : hungary -> ['hungary', 'slovakia', 'szeged', 'debrecen', 'czechoslovakia']
antananarivo : madagascar = bujumbura : burundi -> ['cameroon', 'mozambique', 'gabon', 'angola', 'mauritania']
antananarivo : madagascar = cairo : egypt -> ['egypt', 'morocco', 'tunisia', 'libya', 'syria']
antananarivo : madagascar = canberra : australia -> ['australia', 'queensland', 'tasmania', 'brisbane', 'melbourne']
antananarivo : madagascar = caracas : venezuela -> ['venezuela', 'ecuador', 'colombia', 'chile', 'bolivia']
antananarivo : madagascar = chisinau : moldova -> ['moldova', 'slovakia', 'ukraine', 'romania', 'latvia']
antananarivo : madagascar = conakry : guinea -> ['cameroon', 'gabon', 'senegal', 'mauritania', 'mozambique']
antananarivo : madagascar = copenhagen : denmark -> ['denmark', 'iceland', 'aarhus', 'norway', 'sweden']
antananarivo : madagascar = dakar : senegal -> ['senegal', 'mauritania', 'gabon', 'mozambique', 'cameroon']
antananarivo : madagascar = damascus : syria -> ['syria', 'morocco', 'egypt', 'palestine', 'tunisia']
antananarivo : madagascar = dhaka : bangladesh -> ['bangladesh', 'chittagong', 'sylhet', 'rajshahi', 'india']
antananarivo : madagascar = doha : qatar -> ['qatar', 'afro-asian', 'morocco', 'oman', 'seychelles']
antananarivo : madagascar = dublin : ireland -> ['ireland', 'galway', 'cork', 'belfast', 'limerick']
antananarivo : madagascar = dushanbe : tajikistan -> ['tajikistan', 'kazakhstan', 'uzbekistan', 'turkmenistan', 'caucasia']
antananarivo : madagascar = funafuti : tuvalu -> ['aldabra', 'woodlark', 'atoll', 'macaronesia', 'atka']
antananarivo : madagascar = gaborone : botswana -> ['swaziland', 'namibia', 'botswana', 'mozambique', 'zambia']
antananarivo : madagascar = georgetown : guyana -> ['emory', 'yale', 'rutgers', 'guyana', 'harvard']
antananarivo : madagascar = hanoi : vietnam -> ['vietnam', 'laos', 'cambodia', 'indochina', 'china']
antananarivo : madagascar = harare : zimbabwe -> ['zimbabwe', 'zambia', 'namibia', 'botswana', 'mozambique']
apia : samoa = ashgabat : turkmenistan -> ['tajikistan', 'turkmenistan', 'uzbekistan', 'kazakhstan', 'kyrgyzstan']
apia : samoa = asmara : eritrea -> ['eritrea', 'ethiopia', 'djibouti', 'uganda', 'sudan']
apia : samoa = astana : kazakhstan -> ['kazakhstan', 'kyrgyzstan', 'uzbekistan', 'turkmenistan', 'atyrau']
apia : samoa = athens : greece -> ['greece', 'crete', 'georgia', 'thessaloniki', 'cyprus']
apia : samoa = baghdad : iraq -> ['iraq', 'afghanistan', 'mosul', 'yemen', 'samarra']
apia : samoa = baku : azerbaijan -> ['azerbaijan', 'nakhchivan', 'dagestan', 'kazakhstan', 'turkmenistan']
apia : samoa = bamako : mali -> ['senegal', 'gabon', 'cameroon', 'mauritania', 'benin']
apia : samoa = bangkok : thailand -> ['thailand', 'cambodia', 'malaysia', 'singapore', 'laos']
apia : samoa = banjul : gambia -> ['guinea-bissau', 'gambia', 'gabon', 'senegal', 'liberia']
apia : samoa = beijing : china -> ['taiwan', 'china', 'taipei', 'mongolia', 'shanghai']
apia : samoa = beirut : lebanon -> ['lebanon', 'syria', 'iraq', 'palestine', 'yemen']
apia : samoa = belgrade : serbia -> ['serbia', 'yugoslavia', 'montenegro', 'croatia', 'zagreb']
apia : samoa = belmopan : belize -> ['belize', 'kiribati', 'honduras', 'nicaragua', 'guatemala']
apia : samoa = berlin : germany -> ['leipzig', 'hamburg', 'bonn', 'germany', 'munich']
apia : samoa = bern : switzerland -> ['aargau', 'thurgau', 'switzerland', 'fribourg', 'schwyz']
apia : samoa = bishkek : kyrgyzstan -> ['uzbekistan', 'kazakhstan', 'kyrgyzstan', 'turkmenistan', 'tajikistan']
apia : samoa = bratislava : slovakia -> ['slovakia', 'koice', 'hungary', 'slovak', 'czechoslovakia']
apia : samoa = brussels : belgium -> ['belgium', 'paris', 'netherlands', 'luxembourg', 'switzerland']
apia : samoa = bucharest : romania -> ['romania', 'moldova', 'iai', 'cluj-napoca', 'transylvania']
apia : samoa = budapest : hungary -> ['hungary', 'debrecen', 'vienna', 'romania', 'szeged']
apia : samoa = bujumbura : burundi -> ['rwanda', 'burundi', 'guinea-bissau', 'gabon', 'cameroon']
apia : samoa = cairo : egypt -> ['egypt', 'tunisia', 'syria', 'palestine', 'beirut']
apia : samoa = canberra : australia -> ['australia', 'queensland', 'tasmania', 'zealand', 'brisbane']
apia : samoa = caracas : venezuela -> ['venezuela', 'colombia', 'ecuador', 'guatemala', 'nicaragua']
apia : samoa = chisinau : moldova -> ['moldova', 'gagauzia', 'romania', 'karakalpakstan', 'ukraine']
apia : samoa = conakry : guinea -> ['guinea-bissau', 'gabon', 'bissau', 'cameroon', 'senegal']
apia : samoa = copenhagen : denmark -> ['denmark', 'stockholm', 'sweden', 'norway', 'aarhus']
apia : samoa = dakar : senegal -> ['senegal', 'gabon', 'guinea-bissau', 'mauritania', 'gambia']
apia : samoa = damascus : syria -> ['syria', 'baghdad', 'palestine', 'transjordan', 'aleppo']
apia : samoa = dhaka : bangladesh -> ['bangladesh', 'rajshahi', 'dacca', 'rangpur', 'sylhet']
