athens : greece = baghdad : iraq -> ['syria', 'iraq', 'egypt', 'mosul', 'libya']
berlin : germany = bangkok : thailand -> ['thailand', 'cambodia', 'laos', 'singapore', 'phuket']
berlin : germany = beijing : china -> ['china', 'taiwan', 'korea', 'chongqing', 'qingdao']
bern : switzerland = cairo : egypt -> ['egypt', 'tunisia', 'beirut', 'syria', 'libya']
bern : switzerland = canberra : australia -> ['australia', 'brisbane', 'melbourne', 'perth', 'sydney']
bern : switzerland = hanoi : vietnam -> ['cambodia', 'thailand', 'vietnam', 'laos', 'saigon']
bern : switzerland = havana : cuba -> ['cuba', 'venezuela', 'argentina', 'habana', 'chile']
bern : switzerland = helsinki : finland -> ['finland', 'tampere', 'gothenburg', 'stockholm', 'sweden']
bern : switzerland = islamabad : pakistan -> ['pakistan', 'karachi', 'lahore', 'peshawar', 'bangladesh']
bern : switzerland = kabul : afghanistan -> ['afghanistan', 'pakistan', 'jalalabad', 'kandahar', 'uzbekistan']
bern : switzerland = london : england -> ['england', 'croydon', 'uk', 'hampstead', 'chiswick']
bern : switzerland = madrid : spain -> ['spain', 'barcelona', 'valencia', 'mallorca', 'argentina']
bern : switzerland = moscow : russia -> ['russia', 'ukraine', 'novosibirsk', 'kiev', 'leningrad']
bern : switzerland = oslo : norway -> ['norway', 'sweden', 'finland', 'trondheim', 'stockholm']
bern : switzerland = ottawa : canada -> ['canada', 'montreal', 'saskatoon', 'mississauga', 'brantford']
bern : switzerland = paris : france -> ['france', 'belgium', 'brussels', 'marseilles', 'italy']
bern : switzerland = rome : italy -> ['italy', 'turin', 'milan', 'naples', 'greece']
bern : switzerland = stockholm : sweden -> ['sweden', 'finland', 'norway', 'gothenburg', 'denmark']
bern : switzerland = tehran : iran -> ['iran', 'isfahan', 'afghanistan', 'mashhad', 'kazakhstan']
bern : switzerland = tokyo : japan -> ['japan', 'osaka', 'nagoya', 'yokohama', 'sapporo']
bern : switzerland = athens : greece -> ['greece', 'italy', 'cyprus', 'thessaloniki', 'macedonia']
bern : switzerland = baghdad : iraq -> ['syria', 'iraq', 'afghanistan', 'basra', 'egypt']
bern : switzerland = bangkok : thailand -> ['thailand', 'singapore', 'cambodia', 'malaysia', 'phuket']
bern : switzerland = beijing : china -> ['china', 'shanghai', 'taiwan', 'singapore', 'shenzhen']
bern : switzerland = berlin : germany -> ['germany', 'munich', 'belgium', 'dsseldorf', 'vienna']
cairo : egypt = canberra : australia -> ['australia', 'tasmania', 'queensland', 'brisbane', 'nsw']
cairo : egypt = hanoi : vietnam -> ['vietnam', 'laos', 'cambodia', 'annam', 'china']
cairo : egypt = havana : cuba -> ['cuba', 'nicaragua', 'venezuela', 'honduras', 'guatemala']
cairo : egypt = helsinki : finland -> ['finland', 'norway', 'sweden', 'denmark', 'iceland']
cairo : egypt = islamabad : pakistan -> ['pakistan', 'sindh', 'karachi', 'peshawar', 'gilgit-baltistan']
cairo : egypt = kabul : afghanistan -> ['afghanistan', 'pakistan', 'uzbekistan', 'persia', 'iraq']
cairo : egypt = london : england -> ['england', 'hackney', 'croydon', 'islington', 'bromley']
cairo : egypt = madrid : spain -> ['spain', 'murcia', 'portugal', 'extremadura', 'sevilla']
cairo : egypt = moscow : russia -> ['russia', 'ukraine', 'ussr', 'kazakhstan', 'kiev']
cairo : egypt = oslo : norway -> ['norway', 'sweden', 'denmark', 'trondheim', 'iceland']
cairo : egypt = ottawa : canada -> ['canada', 'quebec', 'brantford', 'ontario', 'mississauga']
cairo : egypt = paris : france -> ['france', 'belgium', 'luxembourg', 'marseilles', 'rouen']
cairo : egypt = rome : italy -> ['italy', 'gaul', 'greece', 'etruria', 'sicily']
cairo : egypt = stockholm : sweden -> ['sweden', 'norway', 'denmark', 'finland', 'iceland']
cairo : egypt = tehran : iran -> ['iran', 'persia', 'syria', 'turkmenistan', 'isfahan']
cairo : egypt = tokyo : japan -> ['japan', 'osaka', 'nagoya', 'hokkaid', 'shizuoka']
cairo : egypt = athens : greece -> ['greece', 'thessaly', 'boeotia', 'cyprus', 'messenia']
cairo : egypt = baghdad : iraq -> ['syria', 'iraq', 'persia', 'mesopotamia', 'yemen']
cairo : egypt = bangkok : thailand -> ['thailand', 'cambodia', 'laos', 'singapore', 'myanmar']
cairo : egypt = beijing : china -> ['china', 'mongolia', 'taiwan', 'tibet', 'guangdong']
cairo : egypt = berlin : germany -> ['germany', 'austria', 'hamburg', 'leipzig', 'munich']
cairo : egypt = bern : switzerland -> ['thurgau', 'obwalden', 'vaud', 'aargau', 'schwyz']
canberra : australia = hanoi : vietnam -> ['vietnam', 'thailand', 'cambodia', 'saigon', 'taiwan']
canberra : australia = havana : cuba -> ['cuba', 'venezuela', 'nicaragua', 'chile', 'mexico']
canberra : australia = helsinki : finland -> ['finland', 'sweden', 'gothenburg', 'tampere', 'norway']
canberra : australia = islamabad : pakistan -> ['pakistan', 'karachi', 'lahore', 'india', 'peshawar']
canberra : australia = kabul : afghanistan -> ['afghanistan', 'pakistan', 'herat', 'balkh', 'kandahar']
canberra : australia = london : england -> ['england', 'islington', 'croydon', 'hackney', 'stepney']
canberra : australia = madrid : spain -> ['spain', 'barcelona', 'oviedo', 'portugal', 'andalucia']
canberra : australia = moscow : russia -> ['russia', 'ukraine', 'kiev', 'leningrad', 'siberia']
canberra : australia = oslo : norway -> ['norway', 'sweden', 'trondheim', 'stavanger', 'denmark']
canberra : australia = ottawa : canada -> ['canada', 'ontario', 'montreal', 'quebec', 'manitoba']
canberra : australia = paris : france -> ['france', 'marseilles', 'europe', 'brussels', 'belgium']
canberra : australia = rome : italy -> ['italy', 'naples', 'sicily', 'turin', 'lucca']
canberra : australia = stockholm : sweden -> ['sweden', 'norway', 'denmark', 'gothenburg', 'finland']
canberra : australia = tehran : iran -> ['iran', 'isfahan', 'mashhad', 'turkey', 'kazakhstan']
canberra : australia = tokyo : japan -> ['japan', 'osaka', 'nagoya', 'hokkaid', 'sapporo']
canberra : australia = athens : greece -> ['greece', 'thessaloniki', 'crete', 'italy', 'patras']
canberra : australia = baghdad : iraq -> ['mosul', 'syria', 'iraq', 'basra', 'samarra']
canberra : australia = bangkok : thailand -> ['thailand', 'singapore', 'phuket', 'indonesia', 'cambodia']
canberra : australia = beijing : china -> ['china', 'taiwan', 'shanghai', 'korea', 'mongolia']
canberra : australia = berlin : germany -> ['germany', 'hamburg', 'leipzig', 'munich', 'bonn']
canberra : australia = bern : switzerland -> ['switzerland', 'thurgau', 'glarus', 'fribourg', 'solothurn']
canberra : australia = cairo : egypt -> ['egypt', 'tunisia', 'syria', 'morocco', 'libya']
hanoi : vietnam = havana : cuba -> ['cuba', 'venezuela', 'cienfuegos', 'peru', 'matanzas']
hanoi : vietnam = helsinki : finland -> ['finland', 'tampere', 'turku', 'karelia', 'oulu']
hanoi : vietnam = islamabad : pakistan -> ['pakistan', 'afghanistan', 'balochistan', 'sindh', 'gilgit-baltistan']
hanoi : vietnam = kabul : afghanistan -> ['afghanistan', 'iraq', 'kandahar', 'kunduz', 'helmand']
hanoi : vietnam = london : england -> ['islington', 'croydon', 'hackney', 'ealing', 'hampstead']
hanoi : vietnam = madrid : spain -> ['spain', 'valladolid', 'murcia', 'zaragoza', 'castilla']
hanoi : vietnam = moscow : russia -> ['ussr', 'russia', 'leningrad', 'novosibirsk', 'voronezh']
hanoi : vietnam = oslo : norway -> ['trondheim', 'norway', 'stavanger', 'trndelag', 'rogaland']
hanoi : vietnam = ottawa : canada -> ['mississauga', 'canada', 'ontario', 'brantford', 'oshawa']
hanoi : vietnam = paris : france -> ['france', 'allemagne', '1870-1871', 'entomologique', '1940-1944']
hanoi : vietnam = rome : italy -> ['italy', 'sicily', 'gaul', 'faenza', 'mezzogiorno']
hanoi : vietnam = stockholm : sweden -> ['sweden', 'norway', 'gothenburg', 'finland', 'denmark']
hanoi : vietnam = tehran : iran -> ['iran', 'afghanistan', 'iraq', 'isfahan', 'gilan']
hanoi : vietnam = tokyo : japan -> ['japan', 'osaka', 'nagoya', 'kita-ku', 'chbu']
hanoi : vietnam = athens : greece -> ['greece', 'crete', 'peloponnese', 'messenia', 'macedonia']
hanoi : vietnam = baghdad : iraq -> ['iraq', 'afghanistan', 'basra', 'mosul', 'tikrit']
hanoi : vietnam = bangkok : thailand -> ['thailand', 'cambodia', 'laos', 'burma', 'myanmar']
hanoi : vietnam = beijing : china -> ['china', 'korea', 'manchuria', 'taiwan', 'mongolia']
hanoi : vietnam = berlin : germany -> ['germany', 'hamburg', 'stuttgart', 'munich', 'leipzig']
hanoi : vietnam = bern : switzerland -> ['thurgau', 'solothurn', 'schwyz', 'aargau', 'valais']
hanoi : vietnam = cairo : egypt -> ['egypt', 'iraq', 'syria', 'sudan', 'lebanon']
hanoi : vietnam = canberra : australia -> ['australia', 'queensland', 'brisbane', 'riverina', 'toowoomba']
havana : cuba = helsinki : finland -> ['finland', 'tampere', 'turku', 'vaasa', 'gothenburg']
havana : cuba = islamabad : pakistan -> ['pakistan', 'peshawar', 'afghanistan', 'lahore', 'karachi']
havana : cuba = kabul : afghanistan -> ['afghanistan', 'pakistan', 'kandahar', 'herat', 'iraq']
havana : cuba = london : england -> ['england', 'croydon', 'hackney', 'wandsworth', 'islington']
havana : cuba = madrid : spain -> ['spain', 'chile', 'zaragoza', 'sevilla', 'oviedo']
havana : cuba = moscow : russia -> ['russia', 'ussr', 'ukraine', 'kazakhstan', 'yekaterinburg']
havana : cuba = oslo : norway -> ['norway', 'trondheim', 'sweden', 'stavanger', 'finland']
havana : cuba = ottawa : canada -> ['canada', 'mississauga', 'quebec', 'ontario', 'montreal']
havana : cuba = paris : france -> ['france', 'allemagne', 'juifs', 'entomologique', 'grenoble']
havana : cuba = rome : italy -> ['italy', 'gaul', 'viterbo', 'sicily', 'anagni']
havana : cuba = stockholm : sweden -> ['sweden', 'norway', 'finland', 'denmark', 'gothenburg']
havana : cuba = tehran : iran -> ['iran', 'afghanistan', 'isfahan', 'mashhad', 'qom']
havana : cuba = tokyo : japan -> ['japan', 'nagoya', 'osaka', 'hokkaid', 'kyoto']
havana : cuba = athens : greece -> ['greece', 'cyprus', 'armenia', 'peloponnesus', 'macedonia']
havana : cuba = baghdad : iraq -> ['iraq', 'afghanistan', 'syria', 'samarra', 'yemen']
havana : cuba = bangkok : thailand -> ['thailand', 'cambodia', 'laos', 'singapore', 'malaysia']
havana : cuba = beijing : china -> ['china', 'mongolia', 'korea', 'taiwan', 'prc']
havana : cuba = berlin : germany -> ['germany', 'munich', 'bonn', 'leipzig', 'hamburg']
havana : cuba = bern : switzerland -> ['fribourg', 'switzerland', 'thurgau', 'vaud', 'aargau']
havana : cuba = cairo : egypt -> ['egypt', 'libya', 'syria', 'tunisia', 'morocco']
havana : cuba = canberra : australia -> ['australia', 'queensland', 'brisbane', 'tasmania', 'melbourne']
havana : cuba = hanoi : vietnam -> ['vietnam', 'cambodia', 'laos', 'saigon', 'korea']
helsinki : finland = islamabad : pakistan -> ['pakistan', 'peshawar', 'gilgit-baltistan', 'sindh', 'bangladesh']
helsinki : finland = kabul : afghanistan -> ['afghanistan', 'pakistan', 'herat', 'jalalabad', 'laghman']
helsinki : finland = london : england -> ['england', 'britain', 'canada', 'croydon', 'islington']
helsinki : finland = madrid : spain -> ['spain', 'murcia', 'andalucia', 'valladolid', 'zaragoza']
helsinki : finland = moscow : russia -> ['russia', 'ukraine', 'belarus', 'ussr', 'kiev']
helsinki : finland = oslo : norway -> ['norway', 'sweden', 'denmark', 'iceland', 'trondheim']
helsinki : finland = ottawa : canada -> ['canada', 'quebec', 'brantford', 'ontario', 'mississauga']
helsinki : finland = paris : france -> ['france', 'belgium', 'luxembourg', 'switzerland', 'rouen']
helsinki : finland = rome : italy -> ['italy', 'greece', 'genoa', 'lucca', 'sicily']
helsinki : finland = stockholm : sweden -> ['sweden', 'norway', 'denmark', 'iceland', 'vrmland']
helsinki : finland = tehran : iran -> ['iran', 'afghanistan', 'isfahan', 'turkmenistan', 'uzbekistan']
helsinki : finland = tokyo : japan -> ['japan', 'hokkaid', 'osaka', 'shizuoka', 'hokkaido']
helsinki : finland = athens : greece -> ['greece', 'cyprus', 'thessaly', 'messenia', 'macedonia']
helsinki : finland = baghdad : iraq -> ['iraq', 'syria', 'mosul', 'basra', 'lebanon']
helsinki : finland = bangkok : thailand -> ['thailand', 'cambodia', 'singapore', 'laos', 'malaysia']
helsinki : finland = beijing : china -> ['china', 'taiwan', 'mongolia', 'korea', 'sichuan']
helsinki : finland = berlin : germany -> ['germany', 'austria', 'hamburg', 'schleswig-holstein', 'belgium']
helsinki : finland = bern : switzerland -> ['switzerland', 'vaud', 'valais', 'glarus', 'basel-country']
helsinki : finland = cairo : egypt -> ['egypt', 'lebanon', 'syria', 'tunisia', 'libya']
helsinki : finland = canberra : australia -> ['australia', 'queensland', 'tasmania', 'brisbane', 'perth']
helsinki : finland = hanoi : vietnam -> ['vietnam', 'cambodia', 'laos', 'thailand', 'saigon']
helsinki : finland = havana : cuba -> ['cuba', 'venezuela', 'spain', 'nicaragua', 'peru']
islamabad : pakistan = kabul : afghanistan -> ['afghanistan', 'herat', 'kandahar', 'iran', 'jalalabad']
islamabad : pakistan = london : england -> ['england', 'croydon', 'ealing', 'islington', 'liverpool']
islamabad : pakistan = madrid : spain -> ['spain', 'valladolid', 'murcia', 'argentina', 'castilla']
islamabad : pakistan = moscow : russia -> ['russia', 'ussr', 'leningrad', 'ukraine', 'kiev']
islamabad : pakistan = oslo : norway -> ['norway', 'trondheim', 'stavanger', 'sweden', 'finland']
islamabad : pakistan = ottawa : canada -> ['canada', 'brantford', 'quebec', 'ontario', 'manitoba']
islamabad : pakistan = paris : france -> ['france', 'allemagne', 'vence', 'marseille', 'belgium']
islamabad : pakistan = rome : italy -> ['italy', 'gaul', 'faenza', 'lucca', 'sicily']
islamabad : pakistan = stockholm : sweden -> ['sweden', 'norway', 'gothenburg', 'finland', 'denmark']
islamabad : pakistan = tehran : iran -> ['iran', 'isfahan', 'afghanistan', 'mashhad', 'bushehr']
islamabad : pakistan = tokyo : japan -> ['japan', 'osaka', 'sendai', 'kyushu', 'saitama']
islamabad : pakistan = athens : greece -> ['greece', 'crete', 'thessaloniki', 'cyprus', 'thessaly']
islamabad : pakistan = baghdad : iraq -> ['iraq', 'syria', 'afghanistan', 'basra', 'iran']
islamabad : pakistan = bangkok : thailand -> ['thailand', 'cambodia', 'myanmar', 'singapore', 'indonesia']
islamabad : pakistan = beijing : china -> ['china', 'guangdong', 'taiwan', 'sichuan', 'shandong']
islamabad : pakistan = berlin : germany -> ['germany', 'leipzig', 'hamburg', 'munich', 'gttingen']
islamabad : pakistan = bern : switzerland -> ['thurgau', 'vaud', 'aargau', 'solothurn', 'valais']
islamabad : pakistan = cairo : egypt -> ['egypt', 'syria', 'libya', 'tunisia', 'persia']
islamabad : pakistan = canberra : australia -> ['australia', 'queensland', 'brisbane', 'melbourne', 'toowoomba']
islamabad : pakistan = hanoi : vietnam -> ['vietnam', 'cambodia', 'saigon', 'laos', 'binh']
islamabad : pakistan = havana : cuba -> ['cuba', 'cienfuegos', 'habana', 'venezuela', 'matanzas']
islamabad : pakistan = helsinki : finland -> ['finland', 'tampere', 'gothenburg', 'turku', 'espoo']
kabul : afghanistan = london : england -> ['islington', 'england', 'croydon', 'lewisham', 'bromley']
kabul : afghanistan = madrid : spain -> ['spain', 'murcia', 'valladolid', 'zaragoza', 'oviedo']
kabul : afghanistan = moscow : russia -> ['russia', 'ukraine', 'ussr', 'kazakhstan', 'leningrad']
kabul : afghanistan = oslo : norway -> ['norway', 'trondheim', 'stavanger', 'sweden', 'troms']
kabul : afghanistan = ottawa : canada -> ['canada', 'mississauga', 'quebec', 'ontario', 'brantford']
kabul : afghanistan = paris : france -> ['france', 'contemporaine', 'entomologique', 'archologique', 'amrique']
kabul : afghanistan = rome : italy -> ['italy', 'gaul', 'sicily', 'greece', 'venice']
kabul : afghanistan = stockholm : sweden -> ['sweden', 'norway', 'gothenburg', 'finland', 'denmark']
kabul : afghanistan = tehran : iran -> ['iran', 'iraq', 'isfahan', 'turkmenistan', 'tajikistan']
kabul : afghanistan = tokyo : japan -> ['japan', 'osaka', 'nagoya', 'yokohama', 'hokkaido']
kabul : afghanistan = athens : greece -> ['greece', 'macedonia', 'crete', 'thessaloniki', 'cyprus']
kabul : afghanistan = baghdad : iraq -> ['iraq', 'syria', 'tikrit', 'yemen', 'kirkuk']
kabul : afghanistan = bangkok : thailand -> ['thailand', 'cambodia', 'laos', 'myanmar', 'vietnam']
kabul : afghanistan = beijing : china -> ['china', 'taiwan', 'guangzhou', 'mongolia', 'guangdong']
kabul : afghanistan = berlin : germany -> ['germany', 'leipzig', 'hamburg', 'munich', 'stuttgart']
kabul : afghanistan = bern : switzerland -> ['fribourg', 'aargau', 'thurgau', 'switzerland', 'valais']
kabul : afghanistan = cairo : egypt -> ['egypt', 'syria', 'libya', 'iraq', 'lebanon']
kabul : afghanistan = canberra : australia -> ['australia', 'queensland', 'brisbane', 'toowoomba', 'sydney']
kabul : afghanistan = hanoi : vietnam -> ['vietnam', 'laos', 'cambodia', 'indochina', 'thailand']
kabul : afghanistan = havana : cuba -> ['cuba', 'venezuela', 'cienfuegos', 'colombia', 'habana']
kabul : afghanistan = helsinki : finland -> ['finland', 'gothenburg', 'tampere', 'turku', 'estonia']
