banana : bananas = bird : birds -> ['birds', 'parrots', 'songbirds', 'waterfowl', 'waders']
bird : birds = mango : mangoes -> ['mangoes', 'guavas', 'fruits', 'figs', 'guava']
bird : birds = man : men -> ['woman', 'cannibals', 'creatures', 'brutes', 'beasts']
bird : birds = melon : melons -> ['melons', 'fruits', 'berries', 'tubers', 'guavas']
bird : birds = monkey : monkeys -> ['monkeys', 'shrews', 'meerkats', 'parrots', 'baboons']
bird : birds = mouse : mice -> ['rodents', 'rabbits', 'mice', 'rats', 'giraffes']
bird : birds = onion : onions -> ['onions', 'garlic', 'potatoes', 'radishes', 'carrots']
bird : birds = pear : pears -> ['berries', 'cacti', 'figs', 'carob', 'mulberries']
bird : birds = pig : pigs -> ['pigs', 'chickens', 'rabbits', 'fowls', 'carcasses']
bird : birds = pineapple : pineapples -> ['pineapples', 'bananas', 'groundnuts', 'yams', 'avocados']
bird : birds = rat : rats -> ['rats', 'rodents', 'shrews', 'snakes', 'gerbils']
bird : birds = road : roads -> ['by-passes', 'a49', 'by-pass', 'roads', 'a46']
bird : birds = snake : snakes -> ['snakes', 'toads', 'frogs', 'salamanders', 'lizards']
bird : birds = woman : women -> ['girl', 'middle-aged', 'man', 'dark-haired', 'voluptuous']
bird : birds = banana : bananas -> ['bananas', 'pineapples', 'groundnuts', 'fruits', 'cassava']
bottle : bottles = building : buildings -> ['buildings', 'houses', 'storefronts', '4-story', 'warehouses']
bottle : bottles = car : cars -> ['cars', 'motorcycles', 'vehicles', 'automobiles', 'motorbikes']
bottle : bottles = cat : cats -> ['cats', 'dog', 'dogs', 'poodle', 'rabbit']
bottle : bottles = child : children -> ['children', 'molesters', 'siblings', 'toddler', 'son']
bottle : bottles = cloud : clouds -> ['clouds', 'cumulonimbus', 'stratocumulus', 'rackspace', 'aerosols']
bottle : bottles = color : colors -> ['colour', 'colors', 'hues', 'palettes', 'cmyk']
bottle : bottles = computer : computers -> ['computers', 'workstations', 'peripherals', 'microcomputers', 'pcs']
bottle : bottles = cow : cows -> ['cows', 'goat', 'sheep', 'calves', 'chickens']
bottle : bottles = dog : dogs -> ['dogs', 'mixed-breed', 'cats', 'horses', 'puppies']
bottle : bottles = dollar : dollars -> ['dollars', 'pesos', 'euros', 'usd', 'coins']
bottle : bottles = donkey : donkeys -> ['konga', 'carts', 'banjo-kazooie', 'ponies', 'yoshi']
bottle : bottles = dream : dreams -> ['dreams', 'dreaming', 'visions', 'gackt', 'nightmares']
bottle : bottles = eagle : eagles -> ['haliaeetus', 'aquila', 'osprey', 'pheasants', 'falcon']
bottle : bottles = elephant : elephants -> ['elephants', 'rhinoceroses', 'rhinoceros', 'hippos', 'giraffes']
bottle : bottles = eye : eyes -> ['eyes', 'ocular', 'eyelids', 'eyeball', 'ear']
bottle : bottles = finger : fingers -> ['fingers', 'toes', 'thumb', 'phalanges', 'toe']
bottle : bottles = goat : goats -> ['goats', 'cows', 'sheep', 'chickens', 'donkeys']
bottle : bottles = hand : hands -> ['fingers', 'fists', 'fingertips', 'shoulder', 'wrist']
bottle : bottles = horse : horses -> ['horses', 'ponies', 'mules', 'mares', 'saddlebred']
bottle : bottles = lion : lions -> ['elephants', 'guardant', 'leopards', 'leopard', 'tamarins']
bottle : bottles = machine : machines -> ['machines', 'lathes', 'guns', 'equipments', 'mortars']
bottle : bottles = mango : mangoes -> ['mangoes', 'guava', 'jackfruit', 'mangos', 'pineapples']
bottle : bottles = man : men -> ['men', 'woman', 'lad', 'people', 'well-dressed']
bottle : bottles = melon : melons -> ['melons', 'mangoes', 'eggplants', 'papayas', 'avocados']
bottle : bottles = monkey : monkeys -> ['monkeys', 'snub-nosed', 'rat', 'howler', 'macaques']
bottle : bottles = mouse : mice -> ['mice', 'macaques', 'rat', 'hamsters', 'cursors']
bottle : bottles = onion : onions -> ['onions', 'garlic', 'potatoes', 'shallots', 'cilantro']
bottle : bottles = pear : pears -> ['apricot', 'guava', 'mulberries', 'blueberries', 'apricots']
bottle : bottles = pig : pigs -> ['pigs', 'chickens', 'carcasses', 'sheep', 'offal']
bottle : bottles = pineapple : pineapples -> ['pineapples', 'bananas', 'mangoes', 'tapioca', 'groundnuts']
bottle : bottles = rat : rats -> ['rats', 'macaques', 'rattus', 'hamsters', 'shrews']
bottle : bottles = road : roads -> ['roads', 'highway', 'roadway', 'rd', 'a45']
bottle : bottles = snake : snakes -> ['snakes', 'rattlesnakes', 'salamanders', 'cottonmouth', 'toads']
bottle : bottles = woman : women -> ['man', 'girl', 'women', 'middle-aged', 'men']
bottle : bottles = banana : bananas -> ['bananas', 'coconuts', 'pineapples', 'arecanut', 'guava']
bottle : bottles = bird : birds -> ['birds', 'waders', 'waterfowl', 'songbirds', 'parrots']
building : buildings = car : cars -> ['cars', 'vehicles', 'truck', 'porsches', 'motorcycles']
building : buildings = cat : cats -> ['dog', 'cats', 'rabbit', 'poodle', 'dogs']
building : buildings = child : children -> ['children', 'siblings', 'molesters', 'grandchild', 'spouse']
building : buildings = cloud : clouds -> ['clouds', 'cumulonimbus', 'stratocumulus', 'aurorae', 'altocumulus']
building : buildings = color : colors -> ['colour', 'colors', 'hues', 'tints', 'shades']
building : buildings = computer : computers -> ['computers', 'workstations', 'peripherals', 'mainframe', 'emulators']
building : buildings = cow : cows -> ['cows', 'goat', 'sheep', 'chickens', 'goats']
building : buildings = dog : dogs -> ['dogs', 'cats', 'cat', 'puppies', 'rabbits']
building : buildings = dollar : dollars -> ['dollars', 'coins', 'pesos', 'pennies', 'shilling']
building : buildings = donkey : donkeys -> ['crossbreeds', 'banjo-kazooie', 'konga', 'wario', 'frogger']
building : buildings = dream : dreams -> ['dreams', 'visions', 'ghosts', 'nightmares', 'ex-girlfriends']
building : buildings = eagle : eagles -> ['bald', 'haliaeetus', 'osprey', 'red-tailed', 'wedge-tailed']
building : buildings = elephant : elephants -> ['elephants', 'rhinoceroses', 'rhinoceros', 'giraffe', 'ostrich']
building : buildings = eye : eyes -> ['eyes', 'eyelids', 'toenails', 'skin', 'limbs']
building : buildings = finger : fingers -> ['fingers', 'thumb', 'toes', 'forefinger', 'fingernails']
building : buildings = goat : goats -> ['goats', 'sheep', 'cows', 'cow', 'chickens']
building : buildings = hand : hands -> ['fingers', 'forearm', 'wrist', 'hands', 'fingertips']
building : buildings = horse : horses -> ['horses', 'racehorses', 'ponies', 'mares', 'gaited']
building : buildings = lion : lions -> ['guardant', 'elephants', 'boar', 'serpents', 'leopard']
building : buildings = machine : machines -> ['machines', 'emplacements', 'lathes', 'guns', 'mortars']
building : buildings = mango : mangoes -> ['guava', 'mangoes', 'jackfruit', 'guavas', 'coconut']
building : buildings = man : men -> ['woman', 'men', 'well-dressed', 'girl', 'gentleman']
building : buildings = melon : melons -> ['persimmons', 'candied', 'mango', 'mangoes', 'guava']
building : buildings = monkey : monkeys -> ['monkeys', 'baboon', 'snub-nosed', 'howler', 'parrot']
building : buildings = mouse : mice -> ['mice', 'rabbits', 'rabbit', 'cat', 'mouse-like']
building : buildings = onion : onions -> ['onions', 'garlic', 'cabbage', 'coriander', 'lettuce']
building : buildings = pear : pears -> ['cypresses', 'trees', 'guava', 'persimmons', 'carob']
building : buildings = pig : pigs -> ['pigs', 'chickens', 'sheep', 'goat', 'rabbits']
building : buildings = pineapple : pineapples -> ['mango', 'bananas', 'pineapples', 'guava', 'papaya']
building : buildings = rat : rats -> ['rats', 'snakes', 'rodents', 'shrews', 'monkey']
building : buildings = road : roads -> ['roads', 'highways', 'roadways', 'footpaths', 'motorways']
building : buildings = snake : snakes -> ['snakes', 'toads', 'rattlesnakes', 'frogs', 'salamanders']
building : buildings = woman : women -> ['man', 'girl', 'voluptuous', 'middle-aged', 'buxom']
building : buildings = banana : bananas -> ['mango', 'coconut', 'guava', 'bananas', 'pineapple']
building : buildings = bird : birds -> ['birds', 'songbirds', 'waterfowl', 'waders', 'passerines']
building : buildings = bottle : bottles -> ['bottles', 'cans', 'corks', 'flasks', 'vials']
car : cars = cat : cats -> ['cats', 'dogs', 'poodle', 'ferrets', 'dog']
car : cars = child : children -> ['children', 'siblings', 'babies', 'mothers', 'molesters']
car : cars = cloud : clouds -> ['clouds', 'cumulonimbus', 'stratocumulus', 'wisps', 'altocumulus']
car : cars = color : colors -> ['colour', 'colors', 'hues', 'tints', 'shades']
car : cars = computer : computers -> ['computers', 'workstations', 'peripherals', 'microcomputers', 'mainframe']
car : cars = cow : cows -> ['cows', 'goat', 'goats', 'heifers', 'sheep']
car : cars = dog : dogs -> ['dogs', 'cats', 'horses', 'rabbits', 'ferrets']
car : cars = dollar : dollars -> ['dollars', 'pesos', 'rupee', 'pence', 'pennies']
car : cars = donkey : donkeys -> ['konga', 'ponies', 'banjo-kazooie', 'crossbreeds', 'donkeys']
car : cars = dream : dreams -> ['dreams', 'dreaming', 'visions', 'ghosts', 'nightmares']
car : cars = eagle : eagles -> ['osprey', 'haliaeetus', 'buffalos', 'falcon', 'eagles']
car : cars = elephant : elephants -> ['elephants', 'rhinoceroses', 'giraffes', 'rhinoceros', 'camels']
car : cars = eye : eyes -> ['eyes', 'eyeball', 'ocular', 'eyelids', 'skin']
car : cars = finger : fingers -> ['fingers', 'toes', 'phalanges', 'nucleases', 'thumb']
car : cars = goat : goats -> ['goats', 'cows', 'sheep', 'zebu', 'sheeps']
car : cars = hand : hands -> ['fingers', 'scythes', 'fists', 'buckets', 'pitchforks']
car : cars = horse : horses -> ['horses', 'mules', 'ponies', 'camels', 'oxen']
car : cars = lion : lions -> ['elephants', 'leopard', 'leopards', 'guardant', 'gazelles']
car : cars = machine : machines -> ['machines', 'lathes', 'guns', 'shkas', 'belt-fed']
car : cars = mango : mangoes -> ['mangoes', 'guava', 'mangos', 'guavas', 'jackfruit']
car : cars = man : men -> ['men', 'woman', 'dudes', 'brutes', 'immortals']
car : cars = melon : melons -> ['melons', 'raisins', 'pomegranates', 'strawberries', 'guavas']
car : cars = monkey : monkeys -> ['monkeys', 'rat', 'rats', 'parrots', 'snakes']
car : cars = mouse : mice -> ['mice', 'rats', 'white-footed', 'bunnies', 'rabbits']
car : cars = onion : onions -> ['onions', 'garlic', 'shallots', 'cilantro', 'radishes']
car : cars = pear : pears -> ['apricot', 'mulberries', 'pomegranates', 'plums', 'guava']
car : cars = pig : pigs -> ['pigs', 'chickens', 'cows', 'hogs', 'fowls']
car : cars = pineapple : pineapples -> ['bananas', 'pineapples', 'groundnuts', 'mangoes', 'manioc']
car : cars = rat : rats -> ['rats', 'snakes', 'mice', 'rattus', 'gerbils']
car : cars = road : roads -> ['roads', 'interchanges', 'roadway', 'highway', 'overpasses']
car : cars = snake : snakes -> ['snakes', 'toads', 'salamanders', 'frogs', 'rattlesnakes']
car : cars = woman : women -> ['man', 'women', 'girl', 'men', 'middle-aged']
car : cars = banana : bananas -> ['bananas', 'pineapple', 'pineapples', 'groundnuts', 'arecanut']
car : cars = bird : birds -> ['birds', 'waders', 'songbirds', 'parrots', 'waterfowl']
car : cars = bottle : bottles -> ['bottles', 'corks', 'cans', 'kegs', 'cartons']
car : cars = building : buildings -> ['buildings', 'houses', 'dormitories', 'four-storey', '10-story']
cat : cats = child : children -> ['children', 'infant', 'infants', 'siblings', 'mothers']
cat : cats = cloud : clouds -> ['clouds', 'cumulonimbus', 'environments', 'stratocumulus', 'aerosols']
cat : cats = color : colors -> ['colour', 'colors', 'tints', 'coloration', 'hues']
cat : cats = computer : computers -> ['computers', 'workstations', 'automation', 'pcs', 'microcomputers']
cat : cats = cow : cows -> ['cows', 'chickens', 'goats', 'calves', 'pigs']
cat : cats = dog : dogs -> ['dogs', 'rabbits', 'ferrets', 'chickens', 'animals']
cat : cats = dollar : dollars -> ['dollars', 'coins', 'currencies', 'pennies', 'pesos']
cat : cats = donkey : donkeys -> ['rabbits', 'donkeys', 'dogs', 'chickens', 'pigs']
cat : cats = dream : dreams -> ['dreams', 'dreaming', 'visions', 'nightmares', 'terrors']
cat : cats = eagle : eagles -> ['otters', 'foxes', 'eagles', 'jackals', 'pheasants']
cat : cats = elephant : elephants -> ['elephants', 'giraffes', 'rhinoceroses', 'antelopes', 'peacocks']
cat : cats = eye : eyes -> ['cataracts', 'ocular', 'glaucoma', 'lesions', 'eyes']
cat : cats = finger : fingers -> ['fingers', 'phalanges', 'toes', 'forefinger', 'thumb']
cat : cats = goat : goats -> ['goats', 'cows', 'chickens', 'turkeys', 'sheep']
cat : cats = hand : hands -> ['fingers', 'machetes', 'scythes', 'forearm', 'hands']
cat : cats = horse : horses -> ['horses', 'camels', 'mules', 'ponies', 'donkeys']
cat : cats = lion : lions -> ['wolves', 'foxes', 'lions', 'elephants', 'leopards']
cat : cats = machine : machines -> ['machines', 'lathes', 'guns', 'shotguns', 'pistols']
cat : cats = mango : mangoes -> ['mangoes', 'mangos', 'avocados', 'fruits', 'guavas']
cat : cats = man : men -> ['men', 'englishmen', 'animals', 'beasts', 'cannibals']
cat : cats = melon : melons -> ['melons', 'avocados', 'fruits', 'legumes', 'almonds']
cat : cats = monkey : monkeys -> ['monkeys', 'rats', 'rabbits', 'parrots', 'porcupines']
cat : cats = mouse : mice -> ['mice', 'rabbits', 'rats', 'rodents', 'opossums']
cat : cats = onion : onions -> ['onions', 'potatoes', 'garlic', 'carrots', 'lentils']
cat : cats = pear : pears -> ['berries', 'blueberries', 'acorns', 'hickories', 'plums']
cat : cats = pig : pigs -> ['pigs', 'chickens', 'rabbits', 'turkeys', 'cows']
cat : cats = pineapple : pineapples -> ['avocados', 'pineapples', 'groundnuts', 'bananas', 'mangoes']
cat : cats = rat : rats -> ['rats', 'rodents', 'rabbits', 'shrews', 'snakes']
cat : cats = road : roads -> ['roads', 'roadway', 'parkway', 'freeway', 'highway']
cat : cats = snake : snakes -> ['snakes', 'rattlesnakes', 'frogs', 'toads', 'salamanders']
cat : cats = woman : women -> ['women', 'child-bearing', 'mothers', 'childbearing', 'infants']
cat : cats = banana : bananas -> ['avocados', 'bananas', 'groundnuts', 'cassava', 'watermelons']
cat : cats = bird : birds -> ['birds', 'songbirds', 'waterfowl', 'parrots', 'shorebirds']
cat : cats = bottle : bottles -> ['bottles', 'corks', 'cans', 'buckets', 'vials']
cat : cats = building : buildings -> ['buildings', 'houses', 'townhouses', 'storefronts', 'outbuildings']
cat : cats = car : cars -> ['cars', 'motorcycles', 'porsches', 'automobiles', 'vehicles']
child : children = cloud : clouds -> ['clouds', 'cumulonimbus', 'stratocumulus', 'contrails', 'mist']
child : children = color : colors -> ['colour', 'colors', 'hues', 'shades', 'colours']
child : children = computer : computers -> ['computers', 'mainframe', 'peripherals', 'workstations', 'pc-based']
child : children = cow : cows -> ['cows', 'goat', 'sheep', 'chickens', 'heifers']
child : children = dog : dogs -> ['dogs', 'cat', 'horses', 'dachshund', 'cats']
child : children = dollar : dollars -> ['dollars', 'pesos', 'pence', 'pennies', 'shilling']
child : children = donkey : donkeys -> ['konga', 'frogger', 'banjo-kazooie', 'ducktales', 'winnie-the-pooh']
child : children = dream : dreams -> ['dreams', 'visions', 'kids', 'lazytown', 'kaleidoscope']
child : children = eagle : eagles -> ['osprey', 'falcon', 'otter', 'haliaeetus', 'pheasant']
child : children = elephant : elephants -> ['elephants', 'hippos', 'giraffes', 'giraffe', 'ostrich']
child : children = eye : eyes -> ['eyes', 'ear', 'eyeball', 'eyelids', 'skin']
child : children = finger : fingers -> ['fingers', 'toes', 'thumb', 'forefinger', 'toe']
child : children = goat : goats -> ['cows', 'sheep', 'goats', 'cow', 'hog']
child : children = hand : hands -> ['fingers', 'fingertips', 'hands', 'toes', 'shoulder']
child : children = horse : horses -> ['horses', 'mares', 'ponies', 'thoroughbreds', 'gaited']
child : children = lion : lions -> ['leopard', 'guardant', 'elephant', 'lions', 'leopards']
child : children = machine : machines -> ['machines', 'guns', 'shkas', 'quick-firing', 'mortars']
child : children = mango : mangoes -> ['mangoes', 'guava', 'pineapples', 'coconut', 'tamarind']
child : children = man : men -> ['men', 'people', 'kids', 'woman', 'youths']
child : children = melon : melons -> ['shiitake', 'zucchini', 'candied', 'apricot', 'raisins']
child : children = monkey : monkeys -> ['monkeys', 'howler', 'vervet', 'zebra', 'rat']
child : children = mouse : mice -> ['mice', 'white-footed', 'rat', 'sniffles', 'kids']
child : children = onion : onions -> ['onions', 'garlic', 'lettuce', 'shallots', 'parsley']
child : children = pear : pears -> ['apricot', 'pecan', 'guava', 'mulberries', 'gooseberries']
child : children = pig : pigs -> ['pigs', 'chickens', 'sheep', 'pot-bellied', 'cows']
child : children = pineapple : pineapples -> ['pineapples', 'avocado', 'bananas', 'beans', 'mangoes']
child : children = rat : rats -> ['rats', 'mice', 'rattus', 'monkey', 'dipodomys']
child : children = road : roads -> ['rd', 'roads', 'a49', 'bearwood', 'a52']
child : children = snake : snakes -> ['four-eyed', 'mangabey', 'zebra', 'snakes', 'thamnophis']
child : children = woman : women -> ['women', 'men', 'girl', 'teenagers', 'people']
child : children = banana : bananas -> ['pineapples', 'coconut', 'beans', 'pineapple', 'guava']
child : children = bird : birds -> ['birds', 'waterfowl', 'waders', 'butterflies', 'songbirds']
child : children = bottle : bottles -> ['bottles', 'corks', 'cans', 'vials', 'kegs']
child : children = building : buildings -> ['buildings', 'houses', 'dormitories', '4-story', 'three-story']
child : children = car : cars -> ['cars', 'truck', 'bikes', 'motorcycles', 'porsches']
child : children = cat : cats -> ['dog', 'cats', 'rabbit', 'dogs', 'poodle']
cloud : clouds = color : colors -> ['colour', 'hues', 'tints', 'colors', 'shades']
cloud : clouds = computer : computers -> ['computers', 'electronics', 'electromechanical', 'programmable', 'mathematics']
cloud : clouds = cow : cows -> ['cows', 'goat', 'udders', 'lambs', 'fowls']
cloud : clouds = dog : dogs -> ['dogs', 'cat', 'cats', 'puppies', 'rabbit']
cloud : clouds = dollar : dollars -> ['pennies', 'dollars', 'peso', 'ringgit', 'pound']
cloud : clouds = donkey : donkeys -> ['kongs', 'diddy', 'roars', 'galloping', 'barnyard']
cloud : clouds = dream : dreams -> ['dreams', 'dreaming', 'terrors', 'ghosts', 'visions']
cloud : clouds = eagle : eagles -> ['haliaeetus', 'bald', 'eagles', 'osprey', 'kites']
cloud : clouds = elephant : elephants -> ['elephants', 'rhinoceroses', 'ostriches', 'hippopotamus', 'hippos']
cloud : clouds = eye : eyes -> ['eyes', 'eyelids', 'eyeball', 'ear', 'gaze']
cloud : clouds = finger : fingers -> ['fingers', 'toes', 'forefinger', 'thumb', 'toe']
cloud : clouds = goat : goats -> ['cow', 'goats', 'cows', 'hoofs', 'lambs']
cloud : clouds = hand : hands -> ['fingers', 'hands', 'fingertips', 'forearm', 'patting']
cloud : clouds = horse : horses -> ['horses', 'arabians', 'standardbred', 'racehorses', 'saddlebred']
cloud : clouds = lion : lions -> ['serpents', 'beasts', 'elephant', 'guardant', 'hyena']
cloud : clouds = machine : machines -> ['machines', 'lathes', 'searchlights', 'guns', 'belt-fed']
cloud : clouds = mango : mangoes -> ['guava', 'coconut', 'jackfruit', 'mangoes', 'tamarind']
cloud : clouds = man : men -> ['woman', 'girl', 'stranger', 'lad', 'gentleman']
cloud : clouds = melon : melons -> ['candied', 'raisins', 'aniseed', 'papayas', 'fruit']
cloud : clouds = monkey : monkeys -> ['monkeys', 'rat', 'cat', 'fanged', 'snub-nosed']
cloud : clouds = mouse : mice -> ['mice', 'sniffles', 'cat', 'rabbit', 'bunnies']
cloud : clouds = onion : onions -> ['onions', 'garlic', 'cilantro', 'spinach', 'shallots']
cloud : clouds = pear : pears -> ['berries', 'rhubarb', 'guava', 'apricot', 'carob']
cloud : clouds = pig : pigs -> ['pigs', 'goat', 'carcasses', 'chickens', 'chicken']
cloud : clouds = pineapple : pineapples -> ['bananas', 'coconut', 'mango', 'pineapples', 'guava']
cloud : clouds = rat : rats -> ['rats', 'mice', 'snakes', 'monkeys', 'norvegicus']
cloud : clouds = road : roads -> ['roads', 'roadway', 'highway', 'a49', 'a38']
cloud : clouds = snake : snakes -> ['snakes', 'cottonmouth', 'fanged', 'rattlesnakes', 'rear-fanged']
cloud : clouds = woman : women -> ['girl', 'man', 'voluptuous', 'blonde', 'blonde-haired']
cloud : clouds = banana : bananas -> ['coconut', 'pineapple', 'bananas', 'mango', 'guava']
cloud : clouds = bird : birds -> ['birds', 'butterflies', 'songbirds', 'fish', 'flamingos']
cloud : clouds = bottle : bottles -> ['bottles', 'corks', 'cans', 'ice-cold', 'buckets']
cloud : clouds = building : buildings -> ['buildings', '10-story', 'houses', 'edifice', 'tower']
cloud : clouds = car : cars -> ['cars', 'truck', 'automobile', 'motorcycles', 'motorbikes']
cloud : clouds = cat : cats -> ['dog', 'rabbit', 'cats', 'poodle', 'kitten']
cloud : clouds = child : children -> ['molesters', 'children', 'grandchild', 'son', 'siblings']
color : colors = computer : computers -> ['computers', 'math', 'mainframe', 'maths', 'labs']
color : colors = cow : cows -> ['goat', 'cows', 'sheep', 'goats', 'hog']
color : colors = dog : dogs -> ['dogs', 'cat', 'cats', 'dachshund', 'rottweiler']
color : colors = dollar : dollars -> ['dollars', 'coins', 'pennies', 'one-dollar', 'pesos']
color : colors = donkey : donkeys -> ['mascots', 'charizard', 'ponies', 'boar', 'galloping']
color : colors = dream : dreams -> ['dreams', 'visions', 'nightmares', 'nightmare', 'rapture']
color : colors = eagle : eagles -> ['falcon', 'lion', 'eagles', 'elk', 'antelope']
color : colors = elephant : elephants -> ['elephants', 'rhinoceros', 'rhinoceroses', 'giraffe', 'antelope']
color : colors = eye : eyes -> ['eyes', 'colours', 'eyeball', 'chest', 'eyelids']
color : colors = finger : fingers -> ['fingers', 'forefinger', 'toes', 'forearms', 'wrists']
color : colors = goat : goats -> ['goats', 'sheep', 'cow', 'boar', 'zebu']
color : colors = hand : hands -> ['fingers', 'hands', 'fists', 'fingertips', 'clasped']
color : colors = horse : horses -> ['horses', 'ponies', 'greyhounds', 'gaited', 'stallions']
color : colors = lion : lions -> ['eagle', 'leopards', 'guardant', 'lions', 'stag']
color : colors = machine : machines -> ['machines', 'submachine', 'sub-machine', 'gatling', 'guns']
color : colors = mango : mangoes -> ['guava', 'mangoes', 'guavas', 'mangos', 'tamarind']
color : colors = man : men -> ['woman', 'girl', 'lad', 'gentleman', 'men']
color : colors = melon : melons -> ['melons', 'guavas', 'mangoes', 'papayas', 'fennel']
color : colors = monkey : monkeys -> ['monkeys', 'baboon', 'howler', 'squirrel', 'parrot']
