banana : bananas = bird : birds -> ['bird', 'birds', 'parrots', 'songbirds', 'waterfowl']
bird : birds = mango : mangoes -> ['mango', 'mangoes', 'guavas', 'fruits', 'figs']
bird : birds = man : men -> ['man', 'woman', 'cannibals', 'creatures', 'brutes']
bird : birds = melon : melons -> ['melon', 'melons', 'fruits', 'berries', 'tubers']
bird : birds = monkey : monkeys -> ['monkey', 'monkeys', 'shrews', 'meerkats', 'birds']
bird : birds = mouse : mice -> ['mouse', 'rodents', 'rabbits', 'mice', 'rats']
bird : birds = onion : onions -> ['onion', 'onions', 'garlic', 'potatoes', 'radishes']
bird : birds = pear : pears -> ['pear', 'berries', 'cacti', 'figs', 'carob']
bird : birds = pig : pigs -> ['pig', 'pigs', 'chickens', 'rabbits', 'fowls']
bird : birds = pineapple : pineapples -> ['pineapple', 'pineapples', 'bananas', 'groundnuts', 'yams']
bird : birds = rat : rats -> ['rat', 'rats', 'rodents', 'shrews', 'snakes']
bird : birds = road : roads -> ['road', 'by-passes', 'a49', 'by-pass', 'roads']
bird : birds = snake : snakes -> ['snake', 'snakes', 'toads', 'frogs', 'salamanders']
bird : birds = woman : women -> ['woman', 'girl', 'middle-aged', 'man', 'dark-haired']
bird : birds = banana : bananas -> ['banana', 'bananas', 'pineapples', 'groundnuts', 'fruits']
bottle : bottles = building : buildings -> ['building', 'buildings', 'houses', 'storefronts', '4-story']
bottle : bottles = car : cars -> ['car', 'cars', 'motorcycles', 'vehicles', 'automobiles']
bottle : bottles = cat : cats -> ['cat', 'cats', 'dog', 'dogs', 'poodle']
bottle : bottles = child : children -> ['child', 'children', 'molesters', 'siblings', 'toddler']
bottle : bottles = cloud : clouds -> ['cloud', 'clouds', 'cumulonimbus', 'stratocumulus', 'rackspace']
bottle : bottles = color : colors -> ['color', 'colour', 'colors', 'hues', 'palettes']
bottle : bottles = computer : computers -> ['computer', 'computers', 'workstations', 'peripherals', 'microcomputers']
bottle : bottles = cow : cows -> ['cow', 'cows', 'goat', 'sheep', 'calves']
bottle : bottles = dog : dogs -> ['dog', 'dogs', 'mixed-breed', 'cats', 'horses']
bottle : bottles = dollar : dollars -> ['dollar', 'dollars', 'pesos', 'euros', 'usd']
bottle : bottles = donkey : donkeys -> ['donkey', 'konga', 'carts', 'banjo-kazooie', 'ponies']
bottle : bottles = dream : dreams -> ['dream', 'dreams', 'dreaming', 'visions', 'gackt']
bottle : bottles = eagle : eagles -> ['eagle', 'haliaeetus', 'aquila', 'osprey', 'pheasants']
bottle : bottles = elephant : elephants -> ['elephant', 'elephants', 'rhinoceroses', 'rhinoceros', 'hippos']
bottle : bottles = eye : eyes -> ['eye', 'eyes', 'ocular', 'eyelids', 'eyeball']
bottle : bottles = finger : fingers -> ['finger', 'fingers', 'toes', 'thumb', 'phalanges']
bottle : bottles = goat : goats -> ['goat', 'goats', 'cows', 'sheep', 'chickens']
bottle : bottles = hand : hands -> ['hand', 'fingers', 'fists', 'fingertips', 'shoulder']
bottle : bottles = horse : horses -> ['horse', 'horses', 'ponies', 'mules', 'mares']
bottle : bottles = lion : lions -> ['lion', 'elephants', 'guardant', 'leopards', 'leopard']
bottle : bottles = machine : machines -> ['machine', 'machines', 'lathes', 'guns', 'equipments']
bottle : bottles = mango : mangoes -> ['mango', 'mangoes', 'guava', 'jackfruit', 'mangos']
bottle : bottles = man : men -> ['man', 'men', 'woman', 'lad', 'people']
bottle : bottles = melon : melons -> ['melon', 'melons', 'mangoes', 'eggplants', 'papayas']
bottle : bottles = monkey : monkeys -> ['monkey', 'monkeys', 'snub-nosed', 'rat', 'howler']
bottle : bottles = mouse : mice -> ['mouse', 'mice', 'macaques', 'rat', 'hamsters']
bottle : bottles = onion : onions -> ['onion', 'onions', 'garlic', 'potatoes', 'shallots']
bottle : bottles = pear : pears -> ['pear', 'apricot', 'guava', 'mulberries', 'blueberries']
bottle : bottles = pig : pigs -> ['pig', 'pigs', 'chickens', 'carcasses', 'sheep']
bottle : bottles = pineapple : pineapples -> ['pineapple', 'pineapples', 'bananas', 'mangoes', 'tapioca']
bottle : bottles = rat : rats -> ['rat', 'rats', 'macaques', 'rattus', 'hamsters']
bottle : bottles = road : roads -> ['road', 'roads', 'highway', 'roadway', 'rd']
bottle : bottles = snake : snakes -> ['snake', 'snakes', 'rattlesnakes', 'salamanders', 'cottonmouth']
bottle : bottles = woman : women -> ['woman', 'man', 'girl', 'women', 'middle-aged']
bottle : bottles = banana : bananas -> ['banana', 'bananas', 'coconuts', 'pineapples', 'arecanut']
bottle : bottles = bird : birds -> ['bird', 'birds', 'waders', 'waterfowl', 'songbirds']
building : buildings = car : cars -> ['car', 'cars', 'vehicles', 'truck', 'porsches']
building : buildings = cat : cats -> ['cat', 'dog', 'cats', 'rabbit', 'poodle']
building : buildings = child : children -> ['child', 'children', 'siblings', 'molesters', 'grandchild']
building : buildings = cloud : clouds -> ['cloud', 'clouds', 'cumulonimbus', 'stratocumulus', 'aurorae']
building : buildings = color : colors -> ['color', 'colour', 'colors', 'hues', 'tints']
building : buildings = computer : computers -> ['computer', 'computers', 'workstations', 'peripherals', 'mainframe']
building : buildings = cow : cows -> ['cow', 'cows', 'goat', 'sheep', 'chickens']
building : buildings = dog : dogs -> ['dog', 'dogs', 'cats', 'cat', 'puppies']
building : buildings = dollar : dollars -> ['dollar', 'dollars', 'coins', 'pesos', 'pennies']
building : buildings = donkey : donkeys -> ['donkey', 'crossbreeds', 'banjo-kazooie', 'konga', 'wario']
building : buildings = dream : dreams -> ['dream', 'dreams', 'visions', 'ghosts', 'nightmares']
building : buildings = eagle : eagles -> ['eagle', 'bald', 'haliaeetus', 'osprey', 'red-tailed']
building : buildings = elephant : elephants -> ['elephant', 'elephants', 'rhinoceroses', 'rhinoceros', 'giraffe']
building : buildings = eye : eyes -> ['eye', 'eyes', 'eyelids', 'toenails', 'skin']
building : buildings = finger : fingers -> ['finger', 'fingers', 'thumb', 'toes', 'forefinger']
building : buildings = goat : goats -> ['goat', 'goats', 'sheep', 'cows', 'cow']
building : buildings = hand : hands -> ['hand', 'fingers', 'forearm', 'wrist', 'hands']
building : buildings = horse : horses -> ['horse', 'horses', 'racehorses', 'ponies', 'mares']
building : buildings = lion : lions -> ['lion', 'guardant', 'elephants', 'boar', 'serpents']
building : buildings = machine : machines -> ['machine', 'machines', 'emplacements', 'lathes', 'guns']
building : buildings = mango : mangoes -> ['mango', 'guava', 'mangoes', 'jackfruit', 'guavas']
building : buildings = man : men -> ['man', 'woman', 'men', 'well-dressed', 'girl']
building : buildings = melon : melons -> ['melon', 'persimmons', 'candied', 'mango', 'mangoes']
building : buildings = monkey : monkeys -> ['monkey', 'monkeys', 'baboon', 'snub-nosed', 'howler']
building : buildings = mouse : mice -> ['mouse', 'mice', 'rabbits', 'rabbit', 'cat']
building : buildings = onion : onions -> ['onion', 'onions', 'garlic', 'cabbage', 'coriander']
building : buildings = pear : pears -> ['pear', 'cypresses', 'trees', 'guava', 'persimmons']
building : buildings = pig : pigs -> ['pig', 'pigs', 'chickens', 'sheep', 'goat']
building : buildings = pineapple : pineapples -> ['pineapple', 'mango', 'bananas', 'pineapples', 'guava']
building : buildings = rat : rats -> ['rat', 'rats', 'snakes', 'rodents', 'shrews']
building : buildings = road : roads -> ['road', 'roads', 'highways', 'roadways', 'footpaths']
building : buildings = snake : snakes -> ['snake', 'snakes', 'toads', 'rattlesnakes', 'frogs']
building : buildings = woman : women -> ['woman', 'man', 'girl', 'voluptuous', 'middle-aged']
building : buildings = banana : bananas -> ['banana', 'mango', 'coconut', 'guava', 'bananas']
building : buildings = bird : birds -> ['bird', 'birds', 'songbirds', 'waterfowl', 'waders']
building : buildings = bottle : bottles -> ['bottle', 'bottles', 'cans', 'corks', 'flasks']
car : cars = cat : cats -> ['cat', 'cats', 'dogs', 'poodle', 'ferrets']
car : cars = child : children -> ['child', 'children', 'siblings', 'babies', 'mothers']
car : cars = cloud : clouds -> ['cloud', 'clouds', 'cumulonimbus', 'stratocumulus', 'wisps']
car : cars = color : colors -> ['color', 'colour', 'colors', 'hues', 'tints']
car : cars = computer : computers -> ['computer', 'computers', 'workstations', 'peripherals', 'microcomputers']
car : cars = cow : cows -> ['cow', 'cows', 'goat', 'goats', 'heifers']
car : cars = dog : dogs -> ['dog', 'dogs', 'cats', 'horses', 'rabbits']
car : cars = dollar : dollars -> ['dollar', 'dollars', 'pesos', 'rupee', 'pence']
car : cars = donkey : donkeys -> ['donkey', 'konga', 'ponies', 'banjo-kazooie', 'crossbreeds']
car : cars = dream : dreams -> ['dream', 'dreams', 'dreaming', 'visions', 'ghosts']
car : cars = eagle : eagles -> ['eagle', 'osprey', 'haliaeetus', 'buffalos', 'falcon']
car : cars = elephant : elephants -> ['elephant', 'elephants', 'rhinoceroses', 'giraffes', 'rhinoceros']
car : cars = eye : eyes -> ['eye', 'eyes', 'eyeball', 'ocular', 'eyelids']
car : cars = finger : fingers -> ['finger', 'fingers', 'toes', 'phalanges', 'nucleases']
car : cars = goat : goats -> ['goat', 'goats', 'cows', 'sheep', 'zebu']
car : cars = hand : hands -> ['hand', 'fingers', 'scythes', 'fists', 'buckets']
car : cars = horse : horses -> ['horse', 'horses', 'mules', 'ponies', 'camels']
car : cars = lion : lions -> ['lion', 'elephants', 'leopard', 'leopards', 'guardant']
car : cars = machine : machines -> ['machine', 'machines', 'lathes', 'guns', 'shkas']
car : cars = mango : mangoes -> ['mango', 'mangoes', 'guava', 'mangos', 'guavas']
car : cars = man : men -> ['man', 'men', 'woman', 'dudes', 'brutes']
car : cars = melon : melons -> ['melon', 'melons', 'raisins', 'pomegranates', 'strawberries']
car : cars = monkey : monkeys -> ['monkey', 'monkeys', 'rat', 'rats', 'parrots']
car : cars = mouse : mice -> ['mouse', 'mice', 'rats', 'white-footed', 'bunnies']
car : cars = onion : onions -> ['onion', 'onions', 'garlic', 'shallots', 'cilantro']
car : cars = pear : pears -> ['pear', 'apricot', 'mulberries', 'pomegranates', 'plums']
car : cars = pig : pigs -> ['pig', 'pigs', 'chickens', 'cows', 'hogs']
car : cars = pineapple : pineapples -> ['pineapple', 'bananas', 'pineapples', 'groundnuts', 'mangoes']
car : cars = rat : rats -> ['rat', 'rats', 'snakes', 'mice', 'rattus']
car : cars = road : roads -> ['road', 'roads', 'interchanges', 'roadway', 'highway']
car : cars = snake : snakes -> ['snake', 'snakes', 'toads', 'salamanders', 'frogs']
car : cars = woman : women -> ['woman', 'man', 'women', 'girl', 'men']
car : cars = banana : bananas -> ['banana', 'bananas', 'pineapple', 'pineapples', 'groundnuts']
car : cars = bird : birds -> ['bird', 'birds', 'waders', 'songbirds', 'parrots']
car : cars = bottle : bottles -> ['bottle', 'bottles', 'corks', 'cans', 'kegs']
car : cars = building : buildings -> ['building', 'buildings', 'houses', 'dormitories', 'four-storey']
cat : cats = child : children -> ['child', 'children', 'infant', 'infants', 'siblings']
cat : cats = cloud : clouds -> ['cloud', 'clouds', 'cumulonimbus', 'environments', 'stratocumulus']
cat : cats = color : colors -> ['color', 'colour', 'colors', 'tints', 'coloration']
cat : cats = computer : computers -> ['computer', 'computers', 'workstations', 'automation', 'pcs']
cat : cats = cow : cows -> ['cows', 'cow', 'chickens', 'cats', 'goats']
cat : cats = dog : dogs -> ['cats', 'dogs', 'rabbits', 'dog', 'ferrets']
cat : cats = dollar : dollars -> ['dollar', 'dollars', 'coins', 'currencies', 'pennies']
cat : cats = donkey : donkeys -> ['donkey', 'cats', 'rabbits', 'donkeys', 'dogs']
cat : cats = dream : dreams -> ['dream', 'dreams', 'cats', 'dreaming', 'visions']
cat : cats = eagle : eagles -> ['eagle', 'otters', 'foxes', 'cats', 'eagles']
cat : cats = elephant : elephants -> ['elephant', 'elephants', 'cats', 'giraffes', 'rhinoceroses']
cat : cats = eye : eyes -> ['eye', 'cataracts', 'ocular', 'glaucoma', 'cats']
cat : cats = finger : fingers -> ['finger', 'fingers', 'phalanges', 'toes', 'forefinger']
cat : cats = goat : goats -> ['goats', 'cows', 'goat', 'chickens', 'turkeys']
cat : cats = hand : hands -> ['hand', 'fingers', 'machetes', 'scythes', 'forearm']
cat : cats = horse : horses -> ['horses', 'horse', 'camels', 'mules', 'ponies']
cat : cats = lion : lions -> ['lion', 'cats', 'wolves', 'foxes', 'lions']
cat : cats = machine : machines -> ['machine', 'machines', 'lathes', 'guns', 'shotguns']
cat : cats = mango : mangoes -> ['mango', 'mangoes', 'mangos', 'avocados', 'fruits']
cat : cats = man : men -> ['man', 'cats', 'men', 'englishmen', 'animals']
cat : cats = melon : melons -> ['melon', 'melons', 'avocados', 'fruits', 'legumes']
cat : cats = monkey : monkeys -> ['cats', 'monkeys', 'monkey', 'rats', 'rabbits']
cat : cats = mouse : mice -> ['mouse', 'cats', 'mice', 'rabbits', 'rats']
cat : cats = onion : onions -> ['onion', 'onions', 'potatoes', 'garlic', 'carrots']
cat : cats = pear : pears -> ['pear', 'berries', 'blueberries', 'acorns', 'hickories']
cat : cats = pig : pigs -> ['pigs', 'cats', 'chickens', 'pig', 'rabbits']
cat : cats = pineapple : pineapples -> ['pineapple', 'avocados', 'pineapples', 'groundnuts', 'bananas']
cat : cats = rat : rats -> ['rats', 'rat', 'cats', 'rodents', 'rabbits']
cat : cats = road : roads -> ['road', 'roads', 'roadway', 'parkway', 'freeway']
cat : cats = snake : snakes -> ['snake', 'snakes', 'rattlesnakes', 'frogs', 'toads']
cat : cats = woman : women -> ['woman', 'women', 'child-bearing', 'mothers', 'cats']
cat : cats = banana : bananas -> ['banana', 'avocados', 'bananas', 'groundnuts', 'cassava']
cat : cats = bird : birds -> ['birds', 'bird', 'songbirds', 'waterfowl', 'cats']
cat : cats = bottle : bottles -> ['bottle', 'bottles', 'corks', 'cans', 'buckets']
cat : cats = building : buildings -> ['building', 'buildings', 'houses', 'townhouses', 'storefronts']
cat : cats = car : cars -> ['car', 'cars', 'motorcycles', 'porsches', 'automobiles']
child : children = cloud : clouds -> ['cloud', 'clouds', 'cumulonimbus', 'stratocumulus', 'contrails']
child : children = color : colors -> ['color', 'colour', 'colors', 'hues', 'shades']
child : children = computer : computers -> ['computer', 'computers', 'mainframe', 'peripherals', 'workstations']
child : children = cow : cows -> ['cow', 'cows', 'goat', 'sheep', 'chickens']
child : children = dog : dogs -> ['dog', 'dogs', 'cat', 'horses', 'dachshund']
child : children = dollar : dollars -> ['dollar', 'dollars', 'pesos', 'pence', 'pennies']
child : children = donkey : donkeys -> ['donkey', 'konga', 'frogger', 'banjo-kazooie', 'ducktales']
child : children = dream : dreams -> ['dream', 'dreams', 'children', 'visions', 'kids']
child : children = eagle : eagles -> ['eagle', 'osprey', 'falcon', 'otter', 'haliaeetus']
child : children = elephant : elephants -> ['elephant', 'elephants', 'hippos', 'giraffes', 'giraffe']
child : children = eye : eyes -> ['eye', 'eyes', 'ear', 'eyeball', 'eyelids']
child : children = finger : fingers -> ['finger', 'fingers', 'toes', 'thumb', 'forefinger']
child : children = goat : goats -> ['goat', 'cows', 'sheep', 'goats', 'cow']
child : children = hand : hands -> ['hand', 'fingers', 'fingertips', 'hands', 'toes']
child : children = horse : horses -> ['horse', 'horses', 'mares', 'ponies', 'thoroughbreds']
child : children = lion : lions -> ['lion', 'leopard', 'guardant', 'elephant', 'lions']
child : children = machine : machines -> ['machine', 'machines', 'guns', 'shkas', 'quick-firing']
child : children = mango : mangoes -> ['mango', 'mangoes', 'guava', 'pineapples', 'coconut']
child : children = man : men -> ['man', 'men', 'people', 'children', 'kids']
child : children = melon : melons -> ['melon', 'shiitake', 'zucchini', 'candied', 'apricot']
child : children = monkey : monkeys -> ['monkey', 'monkeys', 'howler', 'vervet', 'zebra']
child : children = mouse : mice -> ['mouse', 'mice', 'white-footed', 'rat', 'sniffles']
child : children = onion : onions -> ['onion', 'onions', 'garlic', 'lettuce', 'shallots']
child : children = pear : pears -> ['pear', 'apricot', 'pecan', 'guava', 'mulberries']
child : children = pig : pigs -> ['pig', 'pigs', 'chickens', 'sheep', 'pot-bellied']
child : children = pineapple : pineapples -> ['pineapple', 'pineapples', 'avocado', 'bananas', 'beans']
child : children = rat : rats -> ['rat', 'rats', 'mice', 'rattus', 'monkey']
child : children = road : roads -> ['road', 'rd', 'roads', 'a49', 'bearwood']
child : children = snake : snakes -> ['snake', 'four-eyed', 'mangabey', 'zebra', 'snakes']
child : children = woman : women -> ['woman', 'children', 'women', 'men', 'girl']
child : children = banana : bananas -> ['banana', 'pineapples', 'coconut', 'beans', 'pineapple']
child : children = bird : birds -> ['bird', 'birds', 'waterfowl', 'waders', 'butterflies']
child : children = bottle : bottles -> ['bottle', 'bottles', 'corks', 'cans', 'vials']
child : children = building : buildings -> ['building', 'buildings', 'houses', 'dormitories', '4-story']
child : children = car : cars -> ['car', 'cars', 'truck', 'bikes', 'motorcycles']
child : children = cat : cats -> ['cat', 'dog', 'cats', 'rabbit', 'dogs']
cloud : clouds = color : colors -> ['color', 'colour', 'hues', 'tints', 'colors']
cloud : clouds = computer : computers -> ['computer', 'computers', 'electronics', 'electromechanical', 'programmable']
cloud : clouds = cow : cows -> ['cow', 'cows', 'goat', 'udders', 'lambs']
cloud : clouds = dog : dogs -> ['dog', 'dogs', 'cat', 'cats', 'puppies']
cloud : clouds = dollar : dollars -> ['dollar', 'pennies', 'dollars', 'peso', 'ringgit']
cloud : clouds = donkey : donkeys -> ['donkey', 'kongs', 'diddy', 'roars', 'galloping']
cloud : clouds = dream : dreams -> ['dream', 'dreams', 'dreaming', 'terrors', 'ghosts']
cloud : clouds = eagle : eagles -> ['eagle', 'haliaeetus', 'bald', 'eagles', 'osprey']
cloud : clouds = elephant : elephants -> ['elephant', 'elephants', 'rhinoceroses', 'ostriches', 'hippopotamus']
cloud : clouds = eye : eyes -> ['eye', 'eyes', 'eyelids', 'eyeball', 'ear']
cloud : clouds = finger : fingers -> ['finger', 'fingers', 'toes', 'forefinger', 'thumb']
cloud : clouds = goat : goats -> ['goat', 'cow', 'goats', 'cows', 'hoofs']
cloud : clouds = hand : hands -> ['hand', 'fingers', 'hands', 'fingertips', 'forearm']
cloud : clouds = horse : horses -> ['horse', 'horses', 'arabians', 'standardbred', 'racehorses']
cloud : clouds = lion : lions -> ['lion', 'serpents', 'beasts', 'elephant', 'guardant']
cloud : clouds = machine : machines -> ['machine', 'machines', 'lathes', 'searchlights', 'guns']
cloud : clouds = mango : mangoes -> ['mango', 'guava', 'coconut', 'jackfruit', 'mangoes']
cloud : clouds = man : men -> ['man', 'woman', 'girl', 'stranger', 'lad']
cloud : clouds = melon : melons -> ['melon', 'candied', 'raisins', 'aniseed', 'papayas']
cloud : clouds = monkey : monkeys -> ['monkey', 'monkeys', 'rat', 'cat', 'fanged']
cloud : clouds = mouse : mice -> ['mouse', 'mice', 'sniffles', 'cat', 'rabbit']
cloud : clouds = onion : onions -> ['onion', 'onions', 'garlic', 'cilantro', 'spinach']
cloud : clouds = pear : pears -> ['pear', 'berries', 'rhubarb', 'guava', 'apricot']
cloud : clouds = pig : pigs -> ['pig', 'pigs', 'goat', 'carcasses', 'chickens']
cloud : clouds = pineapple : pineapples -> ['pineapple', 'bananas', 'coconut', 'mango', 'pineapples']
cloud : clouds = rat : rats -> ['rat', 'rats', 'mice', 'snakes', 'monkeys']
cloud : clouds = road : roads -> ['road', 'roads', 'roadway', 'highway', 'a49']
cloud : clouds = snake : snakes -> ['snake', 'snakes', 'cottonmouth', 'fanged', 'rattlesnakes']
cloud : clouds = woman : women -> ['woman', 'girl', 'man', 'voluptuous', 'blonde']
cloud : clouds = banana : bananas -> ['banana', 'coconut', 'pineapple', 'bananas', 'mango']
cloud : clouds = bird : birds -> ['bird', 'birds', 'butterflies', 'songbirds', 'fish']
cloud : clouds = bottle : bottles -> ['bottle', 'bottles', 'corks', 'cans', 'ice-cold']
cloud : clouds = building : buildings -> ['building', 'buildings', '10-story', 'houses', 'edifice']
cloud : clouds = car : cars -> ['car', 'cars', 'truck', 'automobile', 'motorcycles']
cloud : clouds = cat : cats -> ['cat', 'dog', 'rabbit', 'cats', 'poodle']
cloud : clouds = child : children -> ['child', 'molesters', 'children', 'grandchild', 'son']
color : colors = computer : computers -> ['computer', 'computers', 'math', 'mainframe', 'maths']
color : colors = cow : cows -> ['cow', 'goat', 'cows', 'sheep', 'goats']
color : colors = dog : dogs -> ['dog', 'dogs', 'cat', 'cats', 'dachshund']
color : colors = dollar : dollars -> ['dollar', 'dollars', 'coins', 'pennies', 'one-dollar']
color : colors = donkey : donkeys -> ['donkey', 'mascots', 'charizard', 'ponies', 'boar']
color : colors = dream : dreams -> ['dream', 'dreams', 'visions', 'nightmares', 'nightmare']
color : colors = eagle : eagles -> ['eagle', 'falcon', 'lion', 'eagles', 'elk']
color : colors = elephant : elephants -> ['elephant', 'elephants', 'rhinoceros', 'rhinoceroses', 'giraffe']
color : colors = eye : eyes -> ['eye', 'eyes', 'colors', 'colours', 'eyeball']
color : colors = finger : fingers -> ['finger', 'fingers', 'forefinger', 'toes', 'forearms']
color : colors = goat : goats -> ['goat', 'goats', 'sheep', 'cow', 'boar']
color : colors = hand : hands -> ['hand', 'fingers', 'hands', 'fists', 'fingertips']
color : colors = horse : horses -> ['horse', 'horses', 'ponies', 'greyhounds', 'gaited']
color : colors = lion : lions -> ['lion', 'eagle', 'leopards', 'guardant', 'lions']
color : colors = machine : machines -> ['machine', 'machines', 'submachine', 'sub-machine', 'gatling']
color : colors = mango : mangoes -> ['mango', 'guava', 'mangoes', 'guavas', 'mangos']
color : colors = man : men -> ['man', 'woman', 'girl', 'lad', 'gentleman']
color : colors = melon : melons -> ['melon', 'melons', 'guavas', 'mangoes', 'papayas']
color : colors = monkey : monkeys -> ['monkey', 'monkeys', 'baboon', 'howler', 'squirrel']
color : colors = mouse : mice -> ['mouse', 'cat', 'white-footed', 'mice', 'rabbit']
color : colors = onion : onions -> ['onion', 'onions', 'garlic', 'celery', 'eggplant']
color : colors = pear : pears -> ['pear', 'sumac', 'pomegranate', 'sweetgum', 'guava']
color : colors = pig : pigs -> ['pig', 'goat', 'pigs', 'sheep', 'chickens']
color : colors = pineapple : pineapples -> ['pineapple', 'bananas', 'banana', 'pineapples', 'mango']
color : colors = rat : rats -> ['rat', 'rats', 'monkey', 'dipodomys', 'monkeys']
color : colors = road : roads -> ['road', 'a49', 'parkway', 'roads', 'a61']
color : colors = snake : snakes -> ['snake', 'snakes', 'nonvenomous', 'rattlesnakes', 'toads']
color : colors = woman : women -> ['woman', 'girl', 'man', 'schoolgirl', 'housewife']
