acceptable : unacceptable = aware : unaware -> ['aware', 'unaware', 'wary', 'reminded', 'afraid']
clear : unclear = convenient : inconvenient -> ['convenient', 'unclear', 'uncertain', 'advantageous', 'unknown']
clear : unclear = decided : undecided -> ['decided', 'chose', 'refused', 'wanted', 'persuaded']
clear : unclear = efficient : inefficient -> ['efficient', 'inefficient', 'uncertain', 'unclear', 'economical']
clear : unclear = ethical : unethical -> ['ethical', 'uncertain', 'unclear', 'jurisprudential', 'aesthetical']
clear : unclear = fortunate : unfortunate -> ['fortunate', 'uncertain', 'unclear', 'unlucky', 'unsure']
clear : unclear = honest : dishonest -> ['honest', 'unclear', 'uncertain', 'unsure', 'indifferent']
clear : unclear = impressive : unimpressive -> ['impressive', 'uncertain', 'unclear', 'unimpressive', 'intriguing']
clear : unclear = informative : uninformative -> ['informative', 'unclear', 'uncertain', 'interesting', 'obscure']
clear : unclear = informed : uninformed -> ['informed', 'unclear', 'uncertain', 'unsure', 'questioned']
clear : unclear = known : unknown -> ['known', 'unclear', 'uncertain', 'remembered', 'referred']
clear : unclear = likely : unlikely -> ['likely', 'unclear', 'uncertain', 'unknown', 'unlikely']
clear : unclear = logical : illogical -> ['logical', 'unclear', 'uncertain', 'undecidable', 'debatable']
clear : unclear = pleasant : unpleasant -> ['pleasant', 'uncertain', 'unclear', 'churchville', 'unknown']
clear : unclear = possible : impossible -> ['unclear', 'possible', 'uncertain', 'unknown', 'debatable']
clear : unclear = possibly : impossibly -> ['possibly', 'unclear', 'uncertain', 'perhaps', 'unknown']
clear : unclear = productive : unproductive -> ['productive', 'uncertain', 'unclear', 'fruitful', 'unproductive']
clear : unclear = rational : irrational -> ['rational', 'unclear', 'uncertain', 'irrational', 'transfinite']
clear : unclear = reasonable : unreasonable -> ['unclear', 'uncertain', 'reasonable', 'debatable', 'doubtful']
clear : unclear = responsible : irresponsible -> ['responsible', 'unclear', 'uncertain', 'unknown', 'blamed']
clear : unclear = sure : unsure -> ['unclear', 'unsure', 'uncertain', 'sure', 'wondering']
clear : unclear = tasteful : distasteful -> ['tasteful', 'unclear', 'uncertain', 'understated', 'evocative']
clear : unclear = acceptable : unacceptable -> ['acceptable', 'unclear', 'uncertain', 'debatable', 'unknown']
clear : unclear = aware : unaware -> ['unsure', 'unclear', 'aware', 'uncertain', 'unaware']
clear : unclear = certain : uncertain -> ['certain', 'unclear', 'uncertain', 'unknown', 'undetermined']
comfortable : uncomfortable = competitive : uncompetitive -> ['competitive', 'uncomfortable', 'non-competitive', 'uncompetitive', 'antagonistic']
comfortable : uncomfortable = consistent : inconsistent -> ['inconsistent', 'consistent', 'consistant', 'uncomfortable', 'problematic']
comfortable : uncomfortable = convincing : unconvincing -> ['convincing', 'unconvincing', 'far-fetched', 'uncomfortable', 'troubling']
comfortable : uncomfortable = convenient : inconvenient -> ['convenient', 'inconvenient', 'impractical', 'uncomfortable', 'awkward']
comfortable : uncomfortable = decided : undecided -> ['decided', 'agreed', 'persuaded', 'asked', 'refused']
comfortable : uncomfortable = efficient : inefficient -> ['inefficient', 'efficient', 'ineffective', 'impractical', 'cumbersome']
comfortable : uncomfortable = ethical : unethical -> ['ethical', 'epistemological', 'moral', 'ethics', 'existential']
comfortable : uncomfortable = fortunate : unfortunate -> ['fortunate', 'uncomfortable', 'anxious', 'unlucky', 'unhappy']
comfortable : uncomfortable = honest : dishonest -> ['honest', 'ignorant', 'uncomfortable', 'uninformed', 'unkind']
comfortable : uncomfortable = impressive : unimpressive -> ['impressive', 'unimpressive', 'astonishing', 'unbelievable', 'incredible']
comfortable : uncomfortable = informative : uninformative -> ['informative', 'amusing', 'uninformative', 'well-sourced', 'interesting']
comfortable : uncomfortable = informed : uninformed -> ['informed', 'reminded', 'apprehensive', 'worried', 'unaware']
comfortable : uncomfortable = known : unknown -> ['known', 'referred', 'remembered', 'misidentified', 'called']
comfortable : uncomfortable = likely : unlikely -> ['likely', 'unlikely', 'worrisome', 'unwise', 'underreported']
comfortable : uncomfortable = logical : illogical -> ['logical', 'illogical', 'fallacious', 'self-contradictory', 'paradoxical']
comfortable : uncomfortable = pleasant : unpleasant -> ['pleasant', 'unpleasant', 'disagreeable', 'uncomfortable', 'unsettling']
comfortable : uncomfortable = possible : impossible -> ['possible', 'unnecessary', 'unavoidable', 'impractical', 'impossible']
comfortable : uncomfortable = possibly : impossibly -> ['possibly', 'perhaps', 'probably', 'presumably', 'potentially']
comfortable : uncomfortable = productive : unproductive -> ['productive', 'unproductive', 'problematic', 'unhelpful', 'counter-productive']
comfortable : uncomfortable = rational : irrational -> ['rational', 'irrational', 'rationality', 'logical', 'paradoxical']
comfortable : uncomfortable = reasonable : unreasonable -> ['reasonable', 'unreasonable', 'questionable', 'ludicrous', 'counter-productive']
comfortable : uncomfortable = responsible : irresponsible -> ['responsible', 'blamed', 'blames', 'blame', 'blaming']
comfortable : uncomfortable = sure : unsure -> ['sure', 'unsure', 'afraid', 'wondering', 'uncomfortable']
comfortable : uncomfortable = tasteful : distasteful -> ['tasteful', 'in-your-face', 'overblown', 'unfocused', 'unnerving']
comfortable : uncomfortable = acceptable : unacceptable -> ['acceptable', 'unacceptable', 'inappropriate', 'undesirable', 'unreasonable']
comfortable : uncomfortable = aware : unaware -> ['aware', 'unaware', 'wary', 'unsure', 'worried']
comfortable : uncomfortable = certain : uncertain -> ['certain', 'undesirable', 'specific', 'exigent', 'unexplainable']
comfortable : uncomfortable = clear : unclear -> ['clear', 'obvious', 'unclear', 'self-evident', 'vague']
competitive : uncompetitive = consistent : inconsistent -> ['consistent', 'inconsistent', 'uncompetitive', 'consistant', 'underpowered']
competitive : uncompetitive = convincing : unconvincing -> ['convincing', 'unconvincing', 'uncompetitive', 'compelling', 'conclusive']
competitive : uncompetitive = convenient : inconvenient -> ['convenient', 'inconvenient', 'uncompetitive', 'impractical', 'impracticable']
competitive : uncompetitive = decided : undecided -> ['decided', 'agreed', 'persuaded', 'chose', 'opted']
competitive : uncompetitive = efficient : inefficient -> ['efficient', 'inefficient', 'uncompetitive', 'uneconomical', 'underpowered']
competitive : uncompetitive = ethical : unethical -> ['ethical', 'moral', 'uncompetitive', 'unscientific', 'outmoded']
competitive : uncompetitive = fortunate : unfortunate -> ['fortunate', 'uncompetitive', 'unlucky', 'underpowered', 'unhurt']
competitive : uncompetitive = honest : dishonest -> ['honest', 'ignorant', 'untrustworthy', 'unsophisticated', 'uncompetitive']
competitive : uncompetitive = impressive : unimpressive -> ['impressive', 'uncompetitive', 'unimpressive', 'astonishing', 'underwhelming']
competitive : uncompetitive = informative : uninformative -> ['informative', 'well-written', 'uninformative', 'uninteresting', 'well-presented']
competitive : uncompetitive = informed : uninformed -> ['informed', 'reassured', 'misled', 'misinformed', 'assured']
competitive : uncompetitive = known : unknown -> ['known', 'referred', 'misidentified', 'remembered', 'badged']
competitive : uncompetitive = likely : unlikely -> ['likely', 'unlikely', 'uncompetitive', 'uneconomical', 'underpowered']
competitive : uncompetitive = logical : illogical -> ['logical', 'illogical', 'logically', 'self-contradictory', 'unworkable']
competitive : uncompetitive = pleasant : unpleasant -> ['pleasant', 'uncompetitive', 'airy', 'catawissa', 'dry']
competitive : uncompetitive = possible : impossible -> ['possible', 'practicable', 'impracticable', 'unnecessary', 'impractical']
competitive : uncompetitive = possibly : impossibly -> ['possibly', 'perhaps', 'probably', 'underpowered', 'presumably']
competitive : uncompetitive = productive : unproductive -> ['productive', 'uncompetitive', 'unproductive', 'unviable', 'uneconomical']
competitive : uncompetitive = rational : irrational -> ['rational', 'irrational', 'logical', 'infinitesimals', 'uncompetitive']
competitive : uncompetitive = reasonable : unreasonable -> ['reasonable', 'unreasonable', 'uncompetitive', 'resonable', 'justifiable']
competitive : uncompetitive = responsible : irresponsible -> ['responsible', 'blamed', 'uncompetitive', 'liable', 'unsuited']
competitive : uncompetitive = sure : unsure -> ['sure', 'suprised', 'sorry', 'okay', 'afraid']
competitive : uncompetitive = tasteful : distasteful -> ['tasteful', 'understated', 'uninspired', 'uninspiring', 'unpolished']
competitive : uncompetitive = acceptable : unacceptable -> ['acceptable', 'unacceptable', 'inappropriate', 'unreasonable', 'uncompetitive']
competitive : uncompetitive = aware : unaware -> ['aware', 'unaware', 'wary', 'afraid', 'ashamed']
competitive : uncompetitive = certain : uncertain -> ['certain', 'uncompetitive', 'specific', 'unspecific', 'specified']
competitive : uncompetitive = clear : unclear -> ['clear', 'obvious', 'unambiguous', 'clear-cut', 'uncompetitive']
competitive : uncompetitive = comfortable : uncomfortable -> ['comfortable', 'uncompetitive', 'uncomfortable', 'cramped', 'underpowered']
consistent : inconsistent = convincing : unconvincing -> ['convincing', 'unconvincing', 'persuasive', 'ludicrous', 'far-fetched']
consistent : inconsistent = convenient : inconvenient -> ['convenient', 'inconvenient', 'impractical', 'cumbersome', 'confusing']
consistent : inconsistent = decided : undecided -> ['decided', 'agreed', 'refused', 'persuaded', 'chose']
consistent : inconsistent = efficient : inefficient -> ['inefficient', 'efficient', 'wasteful', 'ineffective', 'cumbersome']
consistent : inconsistent = ethical : unethical -> ['ethical', 'ethics', 'moral', 'morals', 'epistemological']
consistent : inconsistent = fortunate : unfortunate -> ['fortunate', 'unlucky', 'unhappy', 'embarrassing', 'indebted']
consistent : inconsistent = honest : dishonest -> ['honest', 'ignorant', 'uninformed', 'idiotic', 'stupid']
consistent : inconsistent = impressive : unimpressive -> ['impressive', 'unimpressive', 'astonishing', 'abysmal', 'incredible']
consistent : inconsistent = informative : uninformative -> ['informative', 'inaccurate', 'uninformative', 'amusing', 'unencyclopedic']
consistent : inconsistent = informed : uninformed -> ['informed', 'misled', 'misinformed', 'worried', 'reassured']
consistent : inconsistent = known : unknown -> ['known', 'referred', 'colloquially', 'called', 'abbreviated']
consistent : inconsistent = likely : unlikely -> ['likely', 'unlikely', 'unwise', 'underreported', 'incorrect']
consistent : inconsistent = logical : illogical -> ['logical', 'illogical', 'fallacious', 'self-contradictory', 'absurd']
consistent : inconsistent = pleasant : unpleasant -> ['pleasant', 'horeb', 'airy', 'unpleasant', 'grove']
consistent : inconsistent = possible : impossible -> ['possible', 'unnecessary', 'impractical', 'inappropriate', 'incorrect']
consistent : inconsistent = possibly : impossibly -> ['possibly', 'perhaps', 'probably', 'presumably', 'potentially']
consistent : inconsistent = productive : unproductive -> ['productive', 'unproductive', 'unfriendly', 'unhelpful', 'inefficient']
consistent : inconsistent = rational : irrational -> ['rational', 'irrational', 'illogical', 'fallacious', 'absurd']
consistent : inconsistent = reasonable : unreasonable -> ['reasonable', 'unreasonable', 'ludicrous', 'inconsistent', 'absurd']
consistent : inconsistent = responsible : irresponsible -> ['responsible', 'blamed', 'blames', 'reprimanded', 'unsuitable']
consistent : inconsistent = sure : unsure -> ['sure', 'afraid', 'unsure', 'okay', 'wrong']
consistent : inconsistent = tasteful : distasteful -> ['tasteful', 'overblown', 'pretentious', 'amateurish', 'unpolished']
consistent : inconsistent = acceptable : unacceptable -> ['acceptable', 'unacceptable', 'inappropriate', 'inconsistent', 'unreasonable']
consistent : inconsistent = aware : unaware -> ['aware', 'unaware', 'afraid', 'wary', 'ignorant']
consistent : inconsistent = certain : uncertain -> ['certain', 'specific', 'undesirable', 'exigent', 'certian']
consistent : inconsistent = clear : unclear -> ['clear', 'inconsistent', 'illogical', 'vague', 'ludicrous']
consistent : inconsistent = comfortable : uncomfortable -> ['comfortable', 'uncomfortable', 'inconsistent', 'cramped', 'awkward']
consistent : inconsistent = competitive : uncompetitive -> ['competitive', 'uncompetitive', 'competitively', 'unfair', 'non-competitive']
convincing : unconvincing = convenient : inconvenient -> ['convenient', 'impractical', 'unintuitive', 'inconvenient', 'inappropriate']
convincing : unconvincing = decided : undecided -> ['decided', 'agreed', 'chose', 'forced', 'refused']
convincing : unconvincing = efficient : inefficient -> ['efficient', 'inefficient', 'cost-effective', 'impractical', 'unproductive']
convincing : unconvincing = ethical : unethical -> ['ethical', 'epistemological', 'moral', 'ethics', 'aesthetical']
convincing : unconvincing = fortunate : unfortunate -> ['fortunate', 'unconvincing', 'unlucky', 'unsatisfactory', 'indifferent']
convincing : unconvincing = honest : dishonest -> ['honest', 'unconvincing', 'unhelpful', 'ignorant', 'idiotic']
convincing : unconvincing = impressive : unimpressive -> ['impressive', 'unimpressive', 'unconvincing', 'impressively', 'astonishing']
convincing : unconvincing = informative : uninformative -> ['informative', 'uninformative', 'unencyclopedic', 'well-written', 'un-encyclopedic']
convincing : unconvincing = informed : uninformed -> ['informed', 'misinformed', 'uninformed', 'ignorant', 'ignored']
convincing : unconvincing = known : unknown -> ['known', 'referred', 'remembered', 'colloquially', 'called']
convincing : unconvincing = likely : unlikely -> ['likely', 'unlikely', 'inappropriate', 'unconvincing', 'unhelpful']
convincing : unconvincing = logical : illogical -> ['logical', 'illogical', 'unconvincing', 'absurd', 'fallacious']
convincing : unconvincing = pleasant : unpleasant -> ['pleasant', 'uninteresting', 'exhilarating', 'delightfully', 'unhelpful']
convincing : unconvincing = possible : impossible -> ['possible', 'unnecessary', 'inappropriate', 'impractical', 'unacceptable']
convincing : unconvincing = possibly : impossibly -> ['possibly', 'perhaps', 'irredeemably', 'unsalvageably', 'unexpandable']
convincing : unconvincing = productive : unproductive -> ['productive', 'unproductive', 'unhelpful', 'non-productive', 'argumentative']
convincing : unconvincing = rational : irrational -> ['rational', 'irrational', 'unconvincing', 'illogical', 'arbitrary']
convincing : unconvincing = reasonable : unreasonable -> ['reasonable', 'unconvincing', 'unreasonable', 'unhelpful', 'inappropriate']
convincing : unconvincing = responsible : irresponsible -> ['responsible', 'uncalled', 'blamed', 'unsuitable', 'unsuited']
convincing : unconvincing = sure : unsure -> ['sure', 'okay', 'frankly', 'unhelpful', 'kinda']
convincing : unconvincing = tasteful : distasteful -> ['tasteful', 'unfocused', 'unpretentious', 'uninspired', 'amateurish']
convincing : unconvincing = acceptable : unacceptable -> ['acceptable', 'unacceptable', 'inappropriate', 'unhelpful', 'unreasonable']
convincing : unconvincing = aware : unaware -> ['aware', 'unaware', 'ignorant', 'wary', 'unsure']
convincing : unconvincing = certain : uncertain -> ['certain', 'inappropriate', 'specific', 'arbitrary', 'undefined']
convincing : unconvincing = clear : unclear -> ['clear', 'unconvincing', 'unhelpful', 'illogical', 'obvious']
convincing : unconvincing = comfortable : uncomfortable -> ['comfortable', 'uncomfortable', 'unconvincing', 'cramped', 'awkward']
convincing : unconvincing = competitive : uncompetitive -> ['competitive', 'non-competitive', 'uncompetitive', 'unconvincing', 'unimpressive']
convincing : unconvincing = consistent : inconsistent -> ['consistent', 'inconsistent', 'unconvincing', 'consistant', 'unhelpful']
convenient : inconvenient = decided : undecided -> ['decided', 'persuaded', 'agreed', 'chose', 'vowed']
convenient : inconvenient = efficient : inefficient -> ['inefficient', 'inconvenient', 'efficient', 'expensive', 'effective']
convenient : inconvenient = ethical : unethical -> ['ethical', 'ethics', 'moral', 'epistemological', 'morality']
convenient : inconvenient = fortunate : unfortunate -> ['fortunate', 'unlucky', 'inconvenient', 'overworked', 'embarrassing']
convenient : inconvenient = honest : dishonest -> ['honest', 'ignorant', 'inconvenient', 'egotistical', 'untrustworthy']
convenient : inconvenient = impressive : unimpressive -> ['impressive', 'astonishing', 'unbelievable', 'abysmal', 'unimpressive']
convenient : inconvenient = informative : uninformative -> ['informative', 'amusing', 'inconvenient', 'encyclopaedic', 'well-sourced']
convenient : inconvenient = informed : uninformed -> ['informed', 'apprised', 'told', 'reminded', 'unaware']
convenient : inconvenient = known : unknown -> ['known', 'remembered', 'referred', 'regarded', 'inconvenient']
convenient : inconvenient = likely : unlikely -> ['likely', 'inconvenient', 'unlikely', 'underreported', 'unwise']
convenient : inconvenient = logical : illogical -> ['logical', 'inconvenient', 'illogical', 'unprovable', 'logic']
convenient : inconvenient = pleasant : unpleasant -> ['pleasant', 'unpleasant', 'inconvenient', 'unsettling', 'airy']
convenient : inconvenient = possible : impossible -> ['possible', 'inconvenient', 'unavoidable', 'unnecessary', 'inevitable']
convenient : inconvenient = possibly : impossibly -> ['possibly', 'perhaps', 'probably', 'inconvenient', 'potentially']
convenient : inconvenient = productive : unproductive -> ['productive', 'unproductive', 'inconvenient', 'industrious', 'unfruitful']
convenient : inconvenient = rational : irrational -> ['rational', 'irrational', 'rationality', 'epistemic', 'unprovable']
convenient : inconvenient = reasonable : unreasonable -> ['reasonable', 'unreasonable', 'inconvenient', 'absurd', 'unwarranted']
convenient : inconvenient = responsible : irresponsible -> ['responsible', 'blamed', 'inconvenient', 'chastised', 'blames']
convenient : inconvenient = sure : unsure -> ['sure', 'afraid', 'ashamed', 'aware', 'inconvenient']
convenient : inconvenient = tasteful : distasteful -> ['tasteful', 'understated', 'uninspiring', 'in-your-face', 'unpretentious']
convenient : inconvenient = acceptable : unacceptable -> ['acceptable', 'unacceptable', 'inconvenient', 'unreasonable', 'inappropriate']
convenient : inconvenient = aware : unaware -> ['aware', 'unaware', 'wary', 'ashamed', 'ignorant']
convenient : inconvenient = certain : uncertain -> ['certain', 'inconvenient', 'exigent', 'certian', 'extenuating']
convenient : inconvenient = clear : unclear -> ['clear', 'inconvenient', 'obvious', 'indisputable', 'self-evident']
convenient : inconvenient = comfortable : uncomfortable -> ['comfortable', 'uncomfortable', 'inconvenient', 'insecure', 'embarrassed']
convenient : inconvenient = competitive : uncompetitive -> ['competitive', 'uncompetitive', 'inconvenient', 'also-ran', 'off-ice']
convenient : inconvenient = consistent : inconsistent -> ['consistent', 'inconsistent', 'inconvenient', 'consistant', 'unquestionable']
convenient : inconvenient = convincing : unconvincing -> ['convincing', 'unconvincing', 'inconvenient', 'irrefutable', 'compelling']
decided : undecided = efficient : inefficient -> ['efficient', 'undecided', 'inefficient', 'cost-effective', 'optimistic']
decided : undecided = ethical : unethical -> ['ethical', 'undecided', 'epistemological', 'anthropocentric', 'moral']
decided : undecided = fortunate : unfortunate -> ['undecided', 'fortunate', 'ambivalent', 'unsure', 'unclear']
decided : undecided = honest : dishonest -> ['honest', 'undecided', 'optimistic', 'ignorant', 'open-minded']
decided : undecided = impressive : unimpressive -> ['impressive', 'undecided', 'unimpressive', 'intriguing', 'astonishing']
decided : undecided = informative : uninformative -> ['informative', 'undecided', 'well-written', 'well-researched', 'well-presented']
decided : undecided = informed : uninformed -> ['undecided', 'sceptical', 'informed', 'skeptical', 'unsure']
decided : undecided = known : unknown -> ['known', 'undecided', 'unclear', 'remembered', 'regarded']
decided : undecided = likely : unlikely -> ['undecided', 'likely', 'unclear', 'debatable', 'disputable']
decided : undecided = logical : illogical -> ['logical', 'undecided', 'puzzling', 'tautologies', 'debatable']
decided : undecided = pleasant : unpleasant -> ['pleasant', 'undecided', 'optimistic', 'pessimistic', 'ambivalent']
