boy : girl = brother : sister -> ['brother', 'half-brother', 'sister', 'cousin', 'brother-in-law']
dad : mom = nephew : niece -> ['nephew', 'brother-in-law', 'son-in-law', 'half-brother', 'grandson']
dad : mom = policeman : policewoman -> ['policeman', 'prostitute', 'policewoman', 'gunman', 'schoolteacher']
dad : mom = prince : princess -> ['prince', 'princess', 'vadhana', 'consort', 'savang']
dad : mom = son : daughter -> ['son', 'daughter', 'grandson', 'granddaughter', 'great-grandson']
dad : mom = sons : daughters -> ['sons', 'daughters', 'grandsons', 'siblings', 'granddaughters']
dad : mom = stepbrother : stepsister -> ['stepbrother', 'half-sister', 'stepmother', 'sister-in-law', 'stepsister']
dad : mom = stepfather : stepmother -> ['stepfather', 'stepmother', 'mother-in-law', 'mother', 'husband']
dad : mom = stepson : stepdaughter -> ['stepson', 'half-sister', 'daughter-in-law', 'sister-in-law', 'niece']
dad : mom = uncle : aunt -> ['uncle', 'grandfather', 'brother-in-law', 'aunt', 'nephew']
dad : mom = boy : girl -> ['boy', 'girl', 'mom', 'baby', 'spunky']
dad : mom = brother : sister -> ['brother', 'half-brother', 'sister', 'brother-in-law', 'stepbrother']
dad : mom = brothers : sisters -> ['brothers', 'sisters', 'sons', 'siblings', 'brothers-in-law']
father : mother = grandfather : grandmother -> ['grandmother', 'grandfather', 'mother', 'great-grandmother', 'aunt']
father : mother = grandpa : grandma -> ['grandpa', 'grandma', 'granny', 'polly', 'dorrie']
father : mother = grandson : granddaughter -> ['granddaughter', 'grandson', 'niece', 'great-granddaughter', 'daughter']
father : mother = groom : bride -> ['groom', 'bridegroom', 'bride', 'bride-to-be', 'governess']
father : mother = he : she -> ['he', 'she', 'mother', 'her', 'dreading']
father : mother = his : her -> ['his', 'her', 'their', 'cissie', 'step-mother']
father : mother = husband : wife -> ['husband', 'mother-in-law', 'stepmother', 'fianc', 'mother']
father : mother = king : queen -> ['king', 'queen', 'princess', 'consort', 'monarch']
father : mother = man : woman -> ['man', 'woman', 'girl', 'maid', 'red-haired']
father : mother = nephew : niece -> ['niece', 'nephew', 'granddaughter', 'sister-in-law', 'half-sister']
father : mother = policeman : policewoman -> ['policeman', 'policewoman', 'prostitute', 'housemaid', 'housewife']
father : mother = prince : princess -> ['prince', 'princess', 'consort', 'vadhana', 'hohenlohe-langenburg']
father : mother = son : daughter -> ['daughter', 'son', 'granddaughter', 'niece', 'great-granddaughter']
father : mother = sons : daughters -> ['daughters', 'sons', 'granddaughters', 'grandchildren', 'grandsons']
father : mother = stepbrother : stepsister -> ['stepbrother', 'stepmother', 'half-sister', 'stepsister', 'sister-in-law']
father : mother = stepfather : stepmother -> ['stepfather', 'stepmother', 'mother', 'mother-in-law', 'grandmother']
father : mother = stepson : stepdaughter -> ['stepson', 'stepdaughter', 'half-sister', 'niece', 'daughter-in-law']
father : mother = uncle : aunt -> ['uncle', 'aunt', 'grandmother', 'mother', 'niece']
father : mother = boy : girl -> ['boy', 'girl', 'schoolgirl', 'spunky', 'baby']
father : mother = brother : sister -> ['brother', 'sister', 'half-sister', 'sister-in-law', 'half-brother']
father : mother = brothers : sisters -> ['brothers', 'sisters', 'siblings', 'daughters', 'sons']
father : mother = dad : mom -> ['dad', 'mom', 'mum', 'mother', 'grandma']
grandfather : grandmother = grandpa : grandma -> ['grandpa', 'grandma', 'granny', 'dorrie', 'polly']
grandfather : grandmother = grandson : granddaughter -> ['granddaughter', 'niece', 'daughter', 'half-sister', 'grandson']
grandfather : grandmother = groom : bride -> ['groom', 'bride', 'bridegroom', 'governess', 'bride-to-be']
grandfather : grandmother = he : she -> ['he', 'she', 'marji', 'her', 'jae-min']
grandfather : grandmother = his : her -> ['his', 'her', 'their', 'cissie', 'cassie']
grandfather : grandmother = husband : wife -> ['husband', 'mother-in-law', 'fianc', 'stepmother', 'grandmother']
grandfather : grandmother = king : queen -> ['king', 'queen', 'princess', 'consort', 'monarch']
grandfather : grandmother = man : woman -> ['man', 'woman', 'girl', 'maid', 'prostitute']
grandfather : grandmother = nephew : niece -> ['niece', 'sister-in-law', 'nephew', 'half-sister', 'granddaughter']
grandfather : grandmother = policeman : policewoman -> ['policeman', 'policewoman', 'prostitute', 'housewife', 'waitress']
grandfather : grandmother = prince : princess -> ['prince', 'princess', 'duchess', 'vadhana', 'consort']
grandfather : grandmother = son : daughter -> ['daughter', 'son', 'granddaughter', 'niece', 'half-sister']
grandfather : grandmother = sons : daughters -> ['daughters', 'sons', 'granddaughters', 'half-sisters', 'stepchildren']
grandfather : grandmother = stepbrother : stepsister -> ['stepbrother', 'stepmother', 'stepsister', 'half-sister', 'mother-in-law']
grandfather : grandmother = stepfather : stepmother -> ['stepfather', 'stepmother', 'grandmother', 'mother-in-law', 'mother']
grandfather : grandmother = stepson : stepdaughter -> ['stepson', 'stepdaughter', 'stepmother', 'sister-in-law', 'daughter-in-law']
grandfather : grandmother = uncle : aunt -> ['grandmother', 'aunt', 'uncle', 'mother', 'mother-in-law']
grandfather : grandmother = boy : girl -> ['boy', 'girl', 'schoolgirl', 'spunky', 'tomboy']
grandfather : grandmother = brother : sister -> ['brother', 'sister', 'half-sister', 'sister-in-law', 'grandmother']
grandfather : grandmother = brothers : sisters -> ['brothers', 'sisters', 'siblings', 'daughters', 'aunts']
grandfather : grandmother = dad : mom -> ['dad', 'mom', 'mum', 'girlfriend', 'grandma']
grandfather : grandmother = father : mother -> ['mother', 'grandmother', 'father', 'parents', 'mother-in-law']
grandpa : grandma = grandson : granddaughter -> ['grandson', 'granddaughter', 'great-grandson', 'great-grandfather', 'son-in-law']
grandpa : grandma = groom : bride -> ['groom', 'bridegroom', 'bride', 'grandma', 'wedding']
grandpa : grandma = he : she -> ['he', 'she', 'grandma', 'mother', 'daulne']
grandpa : grandma = his : her -> ['his', 'her', 'zipporah', 'their', 'grandma']
grandpa : grandma = husband : wife -> ['husband', 'mother-in-law', 'stepmother', 'fianc', 'mother']
grandpa : grandma = king : queen -> ['king', 'queen', 'kalkaua', 'prajadhipok', 'vajiravudh']
grandpa : grandma = man : woman -> ['man', 'woman', 'girl', 'beggar', 'grandma']
grandpa : grandma = nephew : niece -> ['nephew', 'brother-in-law', 'son-in-law', 'grandson', 'niece']
grandpa : grandma = policeman : policewoman -> ['policeman', 'policewoman', 'prostitute', 'housewife', 'schoolteacher']
grandpa : grandma = prince : princess -> ['prince', 'princess', 'bourbon-parma', 'hohenlohe-langenburg', 'saxe-meiningen']
grandpa : grandma = son : daughter -> ['son', 'daughter', 'granddaughter', 'grandson', 'great-grandson']
grandpa : grandma = sons : daughters -> ['sons', 'daughters', 'granddaughters', 'grandsons', 'grandchildren']
grandpa : grandma = stepbrother : stepsister -> ['stepbrother', 'stepmother', 'half-sister', 'sister-in-law', 'stepson']
grandpa : grandma = stepfather : stepmother -> ['stepfather', 'mother', 'stepmother', 'grandmother', 'mother-in-law']
grandpa : grandma = stepson : stepdaughter -> ['stepson', 'stepdaughter', 'niece', 'daughter-in-law', 'granddaughter']
grandpa : grandma = uncle : aunt -> ['uncle', 'grandfather', 'father-in-law', 'grandmother', 'father']
grandpa : grandma = boy : girl -> ['boy', 'girl', 'grandma', 'baby', 'schoolgirl']
grandpa : grandma = brother : sister -> ['brother', 'brother-in-law', 'half-brother', 'father', 'sister']
grandpa : grandma = brothers : sisters -> ['brothers', 'sisters', 'sons', 'siblings', 'daughters']
grandpa : grandma = dad : mom -> ['dad', 'grandma', 'mom', 'mum', 'mother']
grandpa : grandma = father : mother -> ['father', 'mother', 'parents', 'grandmother', 'stepfather']
grandpa : grandma = grandfather : grandmother -> ['grandfather', 'grandmother', 'great-grandfather', 'father', 'grandparents']
grandson : granddaughter = groom : bride -> ['groom', 'bride', 'bridegroom', 'governess', 'maid']
grandson : granddaughter = he : she -> ['he', 'she', 'her', 'marji', 'jae-min']
grandson : granddaughter = his : her -> ['his', 'her', 'fortunata', 'cissie', 'lucetta']
grandson : granddaughter = husband : wife -> ['husband', 'fianc', 'mother-in-law', 'sister-in-law', 'ex-husband']
grandson : granddaughter = king : queen -> ['king', 'queen', 'princess', 'king-emperor', 'vadhana']
grandson : granddaughter = man : woman -> ['man', 'woman', 'girl', 'maid', 'housewife']
grandson : granddaughter = nephew : niece -> ['niece', 'granddaughter', 'sister-in-law', 'nephew', 'stepdaughter']
grandson : granddaughter = policeman : policewoman -> ['policeman', 'policewoman', 'prostitute', 'housewife', 'waitress']
grandson : granddaughter = prince : princess -> ['prince', 'princess', 'duchess', 'hohenlohe-langenburg', 'ludovika']
grandson : granddaughter = son : daughter -> ['daughter', 'granddaughter', 'son', 'niece', 'great-granddaughter']
grandson : granddaughter = sons : daughters -> ['sons', 'daughters', 'granddaughters', 'half-sisters', 'stepchildren']
grandson : granddaughter = stepbrother : stepsister -> ['stepbrother', 'stepsister', 'stepdaughter', 'half-sister', 'sister-in-law']
grandson : granddaughter = stepfather : stepmother -> ['stepfather', 'stepmother', 'mother-in-law', 'stepdaughter', 'mother']
grandson : granddaughter = stepson : stepdaughter -> ['stepson', 'stepdaughter', 'niece', 'granddaughter', 'sister-in-law']
grandson : granddaughter = uncle : aunt -> ['uncle', 'aunt', 'niece', 'grandmother', 'sister-in-law']
grandson : granddaughter = boy : girl -> ['boy', 'girl', 'schoolgirl', 'spunky', 'sixteen-year-old']
grandson : granddaughter = brother : sister -> ['brother', 'sister', 'sister-in-law', 'half-sister', 'niece']
grandson : granddaughter = brothers : sisters -> ['brothers', 'sisters', 'daughters', 'siblings', 'granddaughters']
grandson : granddaughter = dad : mom -> ['dad', 'mom', 'mum', 'girlfriend', 'fiance']
grandson : granddaughter = father : mother -> ['mother', 'father', 'grandmother', 'stepfather', 'mother-in-law']
grandson : granddaughter = grandfather : grandmother -> ['grandmother', 'grandfather', 'granddaughter', 'great-grandmother', 'aunt']
grandson : granddaughter = grandpa : grandma -> ['grandpa', 'grandma', 'granny', 'polly', 'maggie']
groom : bride = he : she -> ['he', 'she', 'bride', 'father', 'teenager']
groom : bride = his : her -> ['his', 'her', 'bride', 'mufasa', 'heloise']
groom : bride = husband : wife -> ['husband', 'fianc', 'fiance', 'mother-in-law', 'sister-in-law']
groom : bride = king : queen -> ['king', 'ex-king', 'uncrowned', 'prajadhipok', 'yeongjo']
groom : bride = man : woman -> ['man', 'woman', 'girl', 'bride', 'boy']
groom : bride = nephew : niece -> ['nephew', 'brother-in-law', 'son-in-law', 'cousin', 'half-brother']
groom : bride = policeman : policewoman -> ['policeman', 'teenager', 'prostitute', 'policewoman', 'gunman']
groom : bride = prince : princess -> ['prince', 'princess', 'hohenlohe-langenburg', 'anhalt-bernburg', 'consort']
groom : bride = son : daughter -> ['son', 'daughter', 'grandson', 'granddaughter', 'cousin']
groom : bride = sons : daughters -> ['sons', 'daughters', 'grandsons', 'granddaughters', 'brothers']
groom : bride = stepbrother : stepsister -> ['stepbrother', 'fiance', 'stepsister', 'stepdaughter', 'stepmother']
groom : bride = stepfather : stepmother -> ['stepfather', 'fiance', 'mother', 'stepmother', 'stepdaughter']
groom : bride = stepson : stepdaughter -> ['stepson', 'stepdaughter', 'niece', 'stepbrother', 'fiance']
groom : bride = uncle : aunt -> ['uncle', 'brother-in-law', 'father-in-law', 'father', 'nephew']
groom : bride = boy : girl -> ['boy', 'girl', '13-year-old', 'schoolgirl', 'teenager']
groom : bride = brother : sister -> ['brother', 'brother-in-law', 'half-brother', 'cousin', 'stepbrother']
groom : bride = brothers : sisters -> ['brothers', 'sisters', 'sons', 'brother', 'brothers-in-law']
groom : bride = dad : mom -> ['dad', 'mom', 'fiance', 'mum', 'girlfriend']
groom : bride = father : mother -> ['father', 'mother', 'stepfather', 'fiance', 'uncle']
groom : bride = grandfather : grandmother -> ['grandfather', 'great-grandfather', 'father', 'uncle', 'grandmother']
groom : bride = grandpa : grandma -> ['grandpa', 'grandma', 'granny', 'dad', 'grandad']
groom : bride = grandson : granddaughter -> ['grandson', 'granddaughter', 'son-in-law', 'nephew', 'great-grandson']
he : she = his : her -> ['her', 'his', 'their', 'husband', 'cassie']
he : she = husband : wife -> ['husband', 'fianc', 'ex-husband', 'boyfriend', 'mother-in-law']
he : she = king : queen -> ['king', 'queen', 'prince', 'princess', 'vadhana']
he : she = man : woman -> ['man', 'woman', 'girl', 'maid', 'prostitute']
he : she = nephew : niece -> ['nephew', 'niece', 'granddaughter', 'grandson', 'brother-in-law']
he : she = policeman : policewoman -> ['policeman', 'policewoman', 'prostitute', 'housemaid', 'housewife']
he : she = prince : princess -> ['prince', 'princess', 'hohenlohe-langenburg', 'mrtha', 'vadhana']
he : she = son : daughter -> ['son', 'daughter', 'granddaughter', 'grandson', 'great-granddaughter']
he : she = sons : daughters -> ['sons', 'daughters', 'granddaughters', 'stepchildren', 'grandchildren']
he : she = stepbrother : stepsister -> ['stepbrother', 'husband', 'half-sister', 'stepsister', 'stepmother']
he : she = stepfather : stepmother -> ['stepfather', 'husband', 'stepmother', 'mother', 'ex-husband']
he : she = stepson : stepdaughter -> ['stepson', 'husband', 'stepdaughter', 'daughter-in-law', 'half-sister']
he : she = uncle : aunt -> ['uncle', 'aunt', 'grandmother', 'husband', 'grandfather']
he : she = boy : girl -> ['boy', 'girl', 'schoolgirl', 'twelve-year-old', 'baby']
he : she = brother : sister -> ['brother', 'sister', 'half-brother', 'half-sister', 'stepbrother']
he : she = brothers : sisters -> ['brothers', 'sisters', 'siblings', 'sons', 'sister']
he : she = dad : mom -> ['dad', 'mom', 'mum', 'boyfriend', 'ex-boyfriend']
he : she = father : mother -> ['father', 'mother', 'husband', 'grandmother', 'stepfather']
he : she = grandfather : grandmother -> ['grandfather', 'grandmother', 'great-grandfather', 'mother', 'grandparents']
he : she = grandpa : grandma -> ['grandpa', 'grandma', 'polly', 'granny', 'sally']
he : she = grandson : granddaughter -> ['grandson', 'granddaughter', 'great-granddaughter', 'daughter', 'niece']
he : she = groom : bride -> ['groom', 'bride', 'bridegroom', 'governess', 'wedding']
his : her = husband : wife -> ['husband', 'fianc', 'ex-husband', 'boyfriend', 'mother-in-law']
his : her = king : queen -> ['king', 'queen', 'seondeok', 'princess', 'prince']
his : her = man : woman -> ['man', 'woman', 'girl', 'prostitute', 'doll']
his : her = nephew : niece -> ['nephew', 'niece', 'cousin', 'granddaughter', 'brother-in-law']
his : her = policeman : policewoman -> ['policeman', 'prostitute', 'policewoman', 'housewife', 'waitress']
his : her = prince : princess -> ['prince', 'princess', 'mrtha', 'hohenlohe-langenburg', 'vadhana']
his : her = son : daughter -> ['son', 'daughter', 'granddaughter', 'niece', 'half-sister']
his : her = sons : daughters -> ['sons', 'daughters', 'granddaughters', 'siblings', 'stepdaughters']
his : her = stepbrother : stepsister -> ['stepbrother', 'stepsister', 'stepmother', 'fianc', 'husband']
his : her = stepfather : stepmother -> ['stepfather', 'husband', 'mother', 'stepmother', 'ex-husband']
his : her = stepson : stepdaughter -> ['stepson', 'husband', 'stepdaughter', 'stepmother', 'daughter-in-law']
his : her = uncle : aunt -> ['uncle', 'aunt', 'grandmother', 'mother', 'husband']
his : her = boy : girl -> ['boy', 'girl', 'schoolgirl', 'baby', 'twelve-year-old']
his : her = brother : sister -> ['brother', 'sister', 'stepbrother', 'half-brother', 'half-sister']
his : her = brothers : sisters -> ['brothers', 'sisters', 'siblings', 'sister', 'sons']
his : her = dad : mom -> ['dad', 'mom', 'mum', 'ex-boyfriend', 'boyfriend']
his : her = father : mother -> ['mother', 'father', 'grandmother', 'husband', 'stepfather']
his : her = grandfather : grandmother -> ['grandfather', 'grandmother', 'mother', 'aunt', 'father']
his : her = grandpa : grandma -> ['grandpa', 'grandma', 'granny', 'mom', 'polly']
his : her = grandson : granddaughter -> ['granddaughter', 'grandson', 'niece', 'daughter', 'great-granddaughter']
his : her = groom : bride -> ['groom', 'bride', 'bridegroom', 'wedding', 'bridesmaid']
his : her = he : she -> ['she', 'he', 'her', 'marji', 'jae-min']
husband : wife = king : queen -> ['king', 'tupou', 'queen', 'prince', 'king-emperor']
husband : wife = man : woman -> ['man', 'woman', 'mustachioed', 'villager', 'wife']
husband : wife = nephew : niece -> ['nephew', 'wife', 'brother-in-law', 'son-in-law', 'grandson']
husband : wife = policeman : policewoman -> ['policeman', 'gunman', 'wife', 'policemen', 'girlfriend']
husband : wife = prince : princess -> ['prince', 'princess', 'schleswig-holstein-sonderburg-glcksburg', 'hohenlohe-langenburg', 'wife']
husband : wife = son : daughter -> ['son', 'daughter', 'wife', 'eldest', 'grandson']
husband : wife = sons : daughters -> ['sons', 'daughters', 'grandsons', 'wife', 'granddaughters']
husband : wife = stepbrother : stepsister -> ['wife', 'stepbrother', 'ex-wife', 'cousin', 'niece']
husband : wife = stepfather : stepmother -> ['wife', 'stepfather', 'ex-wife', 'girlfriend', 'fiancee']
husband : wife = stepson : stepdaughter -> ['wife', 'stepson', 'niece', 'stepdaughter', 'granddaughter']
husband : wife = uncle : aunt -> ['uncle', 'wife', 'nephew', 'brother-in-law', 'great-uncle']
husband : wife = boy : girl -> ['boy', 'girl', 'ten-year-old', '10-year-old', '13-year-old']
husband : wife = brother : sister -> ['brother', 'wife', 'brother-in-law', 'nephew', 'half-brother']
husband : wife = brothers : sisters -> ['brothers', 'wife', 'sons', 'brothers-in-law', 'nephews']
husband : wife = dad : mom -> ['dad', 'wife', 'girlfriend', 'ex-wife', 'mom']
husband : wife = father : mother -> ['wife', 'father', 'mother', 'uncle', 'grandfather']
husband : wife = grandfather : grandmother -> ['grandfather', 'wife', 'great-grandfather', 'great-uncle', 'grandson']
husband : wife = grandpa : grandma -> ['grandpa', 'grandma', 'wife', 'granddad', 'goober']
husband : wife = grandson : granddaughter -> ['grandson', 'great-grandson', 'wife', 'nephew', 'granddaughter']
husband : wife = groom : bride -> ['groom', 'bride', 'wife', 'bridegroom', 'bride-to-be']
husband : wife = he : she -> ['he', 'wife', 'she', 'wife-to-be', 'coriantumr']
husband : wife = his : her -> ['his', 'wife', 'her', 'their', 'footballing']
king : queen = man : woman -> ['man', 'woman', 'girl', 'housewife', 'maid']
king : queen = nephew : niece -> ['niece', 'granddaughter', 'sister-in-law', 'half-sister', 'great-aunt']
king : queen = policeman : policewoman -> ['policeman', 'policewoman', 'housewife', 'prostitute', 'housekeeper']
king : queen = prince : princess -> ['princess', 'queen', 'prince', 'fyodorovna', 'ludovika']
king : queen = son : daughter -> ['daughter', 'granddaughter', 'son', 'niece', 'great-granddaughter']
king : queen = sons : daughters -> ['daughters', 'sons', 'granddaughters', 'half-sisters', 'stepdaughters']
king : queen = stepbrother : stepsister -> ['stepbrother', 'stepsister', 'stepmother', 'step-sister', 'half-sister']
king : queen = stepfather : stepmother -> ['stepfather', 'mother-in-law', 'mother', 'stepmother', 'grandmother']
king : queen = stepson : stepdaughter -> ['stepson', 'stepdaughter', 'niece', 'sister-in-law', 'half-sister']
king : queen = uncle : aunt -> ['aunt', 'grandmother', 'uncle', 'great-aunt', 'mother']
king : queen = boy : girl -> ['boy', 'girl', 'schoolgirl', 'spunky', 'redheaded']
king : queen = brother : sister -> ['sister', 'brother', 'sister-in-law', 'half-sister', 'niece']
king : queen = brothers : sisters -> ['brothers', 'sisters', 'daughters', 'siblings', 'granddaughters']
king : queen = dad : mom -> ['dad', 'mum', 'mom', 'girlfriend', 'grandma']
king : queen = father : mother -> ['mother', 'father', 'grandmother', 'mother-in-law', 'aunt']
king : queen = grandfather : grandmother -> ['grandmother', 'grandfather', 'mother', 'aunt', 'great-aunt']
king : queen = grandpa : grandma -> ['grandpa', 'grandma', 'granny', 'polly', 'sally']
king : queen = grandson : granddaughter -> ['granddaughter', 'niece', 'daughter', 'grandson', 'great-granddaughter']
king : queen = groom : bride -> ['groom', 'queen', 'bride', 'bridegroom', 'governess']
king : queen = he : she -> ['he', 'she', 'her', 'nobody', 'queen']
king : queen = his : her -> ['his', 'her', 'their', 'branwell', 'queen']
king : queen = husband : wife -> ['husband', 'mother-in-law', 'fianc', 'stepmother', 'aunt']
man : woman = nephew : niece -> ['niece', 'cousin', 'nephew', 'granddaughter', 'half-sister']
man : woman = policeman : policewoman -> ['policeman', 'policewoman', 'woman', 'prostitute', 'schoolteacher']
man : woman = prince : princess -> ['prince', 'princess', 'hohenlohe-langenburg', 'bourbon-parma', 'ludovika']
man : woman = son : daughter -> ['daughter', 'son', 'granddaughter', 'great-granddaughter', 'niece']
man : woman = sons : daughters -> ['daughters', 'sons', 'granddaughters', 'stepchildren', 'stepdaughters']
man : woman = stepbrother : stepsister -> ['stepbrother', 'half-sister', 'sister-in-law', 'niece', 'step-sister']
man : woman = stepfather : stepmother -> ['stepfather', 'mother', 'husband', 'stepmother', 'half-sister']
