banana : bananas = bird : birds -> ['birds', 'butterflies', 'turkeys', 'pigeons', 'rabbits']
bird : birds = cow : cows -> ['cows', 'animals', 'rabbits', 'goats', 'pigs']
bird : birds = dog : dogs -> ['dogs', 'animals', 'ferrets', 'rabbits', 'chimps']
bird : birds = dollar : dollars -> ['dollars', 'rupee', 'pesos', 'rupees', 'peso']
bird : birds = donkey : donkeys -> ['donkeys', 'goats', 'rabbits', 'hares', 'camels']
bird : birds = dream : dreams -> ['dreams', 'fantasies', 'visions', 'nightmares', 'fairytales']
bird : birds = eagle : eagles -> ['osprey', 'ostriches', 'walruses', 'kestrels', 'alligators']
bird : birds = elephant : elephants -> ['elephants', 'animals', 'chimpanzees', 'alligators', 'baboons']
bird : birds = eye : eyes -> ['eyes', 'lungs', 'ear', 'testes', 'testicles']
bird : birds = finger : fingers -> ['fingers', 'forefinger', 'toes', 'elbows', 'forearms']
bird : birds = goat : goats -> ['goats', 'alpacas', 'turkeys', 'yaks', 'ferrets']
bird : birds = hand : hands -> ['hands', 'fingertips', 'wrists', 'insects', 'foreleg']
bird : birds = horse : horses -> ['horses', 'animals', 'mules', 'cows', 'elephants']
bird : birds = lion : lions -> ['elephants', 'alligators', 'hares', 'ostriches', 'leopards']
bird : birds = machine : machines -> ['machines', 'lathes', 'simulators', 'dishwashers', 'chillers']
bird : birds = mango : mangoes -> ['mangoes', 'yams', 'blueberries', 'apricots', 'figs']
bird : birds = man : men -> ['woman', 'mortals', 'drunks', 'yuppies', 'stockmen']
bird : birds = melon : melons -> ['raspberries', 'sunflowers', 'blackberries', 'shrimps', 'radishes']
bird : birds = monkey : monkeys -> ['monkeys', 'vultures', 'parrots', 'porcupines', 'macaques']
bird : birds = mouse : mice -> ['mice', 'rodents', 'monkeys', 'rabbits', 'chimpanzees']
bird : birds = onion : onions -> ['apricots', 'blackberries', 'plums', 'avocados', 'mangoes']
bird : birds = pear : pears -> ['perennials', 'cacti', 'forbs', 'blackberries', 'dogwoods']
bird : birds = pig : pigs -> ['pigs', 'animals', 'rabbits', 'ferrets', 'chickens']
bird : birds = pineapple : pineapples -> ['avocados', 'mangoes', 'apricots', 'watermelons', 'strawberries']
bird : birds = rat : rats -> ['rats', 'rabbits', 'rodents', 'lizards', 'macaques']
bird : birds = road : roads -> ['roads', 'roadways', 'arterials', 'rd', 'bridleways']
bird : birds = snake : snakes -> ['snakes', 'rattlesnakes', 'toads', 'tortoises', 'shrews']
bird : birds = woman : women -> ['girl', 'women', 'damsels', 'teenagers', 'noblewomen']
bird : birds = banana : bananas -> ['bananas', 'mangoes', 'soybeans', 'strawberries', 'blueberries']
bottle : bottles = building : buildings -> ['buildings', 'high-rises', 'rowhouses', 'townhouses', 'boathouses']
bottle : bottles = car : cars -> ['cars', 'automobiles', 'mopeds', 'vehicles', 'lorries']
bottle : bottles = cat : cats -> ['cats', 'dogs', 'rabbit', 'poodles', 'donkeys']
bottle : bottles = child : children -> ['babies', 'children', 'infants', 'foals', 'piglets']
bottle : bottles = cloud : clouds -> ['clouds', 'aerosols', 'meteoroids', 'contrails', 'puddles']
bottle : bottles = color : colors -> ['colour', 'colors', 'colours', 'tints', 'hues']
bottle : bottles = computer : computers -> ['computers', 'workstations', 'mainframes', 'motherboards', 'minicomputers']
bottle : bottles = cow : cows -> ['cows', 'goats', 'turkeys', 'donkeys', 'yaks']
bottle : bottles = dog : dogs -> ['dogs', 'donkeys', 'pets', 'collies', 'ponies']
bottle : bottles = dollar : dollars -> ['dollars', 'pesos', 'baht', 'peso', 'rupee']
bottle : bottles = donkey : donkeys -> ['donkeys', 'camels', 'yaks', 'turkeys', 'goats']
bottle : bottles = dream : dreams -> ['dreams', 'daydreams', 'fantasies', 'visions', 'fairytales']
bottle : bottles = eagle : eagles -> ['walruses', 'plovers', 'gazelles', 'oxfords', 'lysanders']
bottle : bottles = elephant : elephants -> ['elephants', 'donkeys', 'camels', 'yaks', 'turkeys']
bottle : bottles = eye : eyes -> ['eyes', 'eyeballs', 'corneas', 'ears', 'chins']
bottle : bottles = finger : fingers -> ['fingers', 'toes', 'elbows', 'forefinger', 'forearms']
bottle : bottles = goat : goats -> ['goats', 'yaks', 'donkeys', 'turkeys', 'alpacas']
bottle : bottles = hand : hands -> ['hands', 'leashes', 'fingers', 'bows', 'rosaries']
bottle : bottles = horse : horses -> ['horses', 'mules', 'donkeys', 'camels', 'racehorses']
bottle : bottles = lion : lions -> ['gazelles', 'elephants', 'ostriches', 'leopards', 'yaks']
bottle : bottles = machine : machines -> ['machines', 'lathes', 'mowers', 'workstations', 'sequencers']
bottle : bottles = mango : mangoes -> ['mangoes', 'mangos', 'blueberries', 'apricots', 'pomegranates']
bottle : bottles = man : men -> ['woman', 'drunks', 'ravers', 'yuppies', 'nobodies']
bottle : bottles = melon : melons -> ['melons', 'radishes', 'plums', 'casseroles', 'tamales']
bottle : bottles = monkey : monkeys -> ['monkeys', 'porcupines', 'tarantulas', 'hamsters', 'gerbils']
bottle : bottles = mouse : mice -> ['mice', 'gerbils', 'critters', 'centipedes', 'squids']
bottle : bottles = onion : onions -> ['plums', 'onions', 'plantains', 'apricots', 'hazelnuts']
bottle : bottles = pear : pears -> ['artichokes', 'guava', 'blueberries', 'chives', 'eggplants']
bottle : bottles = pig : pigs -> ['pigs', 'turkeys', 'yaks', 'donkeys', 'chickens']
bottle : bottles = pineapple : pineapples -> ['watermelons', 'melons', 'mangoes', 'pecans', 'hazelnuts']
bottle : bottles = rat : rats -> ['rats', 'gerbils', 'ferrets', 'voles', 'skunks']
bottle : bottles = road : roads -> ['roads', 'rd', 'roadways', 'pkwy', 'boulevard']
bottle : bottles = snake : snakes -> ['snakes', 'rattlesnakes', 'toads', 'hornbills', 'skunks']
bottle : bottles = woman : women -> ['girl', 'man', 'women', 'noblewomen', 'transvestites']
bottle : bottles = banana : bananas -> ['bananas', 'mangoes', 'turnips', 'blueberries', 'pineapples']
bottle : bottles = bird : birds -> ['birds', 'butterflies', 'honeyeaters', 'dragonflies', 'turkeys']
building : buildings = car : cars -> ['cars', 'vehicles', 'truck', 'suv', 'jeeps']
building : buildings = cat : cats -> ['cats', 'dog', 'hamsters', 'rabbit', 'gerbils']
building : buildings = child : children -> ['piglets', 'children', 'babies', 'foals', 'daughters-in-law']
building : buildings = cloud : clouds -> ['clouds', 'planetesimals', 'chasms', 'specks', 'icebergs']
building : buildings = color : colors -> ['colour', 'colors', 'hues', 'colours', 'tints']
building : buildings = computer : computers -> ['computers', 'macintoshes', 'microcomputers', 'mainframes', 'minicomputers']
building : buildings = cow : cows -> ['cows', 'goats', 'sheeps', 'goat', 'animals']
building : buildings = dog : dogs -> ['dogs', 'cat', 'hamsters', 'goat', 'poodles']
building : buildings = dollar : dollars -> ['rupee', 'guilder', 'peso', 'renminbi', 'centimes']
building : buildings = donkey : donkeys -> ['donkeys', 'sheeps', 'yaks', 'goat', 'fowls']
building : buildings = dream : dreams -> ['dreams', 'fantasies', 'visions', 'premonitions', 'obsessions']
building : buildings = eagle : eagles -> ['escutcheons', 'scarabs', 'sphinxes', 'plovers', 'minks']
building : buildings = elephant : elephants -> ['elephants', 'rhinoceroses', 'yaks', 'alpacas', 'deers']
building : buildings = eye : eyes -> ['eyes', 'toenails', 'eyeballs', 'retinas', 'testicles']
building : buildings = finger : fingers -> ['fingers', 'toes', 'forefinger', 'toenails', 'forearms']
building : buildings = goat : goats -> ['yaks', 'goats', 'alpacas', 'fowls', 'sheeps']
building : buildings = hand : hands -> ['hands', 'fingers', 'fingertips', 'foreleg', 'toenails']
building : buildings = horse : horses -> ['horses', 'steeds', 'thoroughbreds', 'oxen', 'mules']
building : buildings = lion : lions -> ['serpents', 'peacocks', 'boar', 'sphinxes', 'scarabs']
building : buildings = machine : machines -> ['machines', 'contraptions', 'seismometers', 'microchips', 'trebuchets']
building : buildings = mango : mangoes -> ['pomegranates', 'mangoes', 'guava', 'blueberries', 'blackberries']
building : buildings = man : men -> ['woman', 'drunks', 'heiresses', 'damsels', 'noblewomen']
building : buildings = melon : melons -> ['sunflowers', 'blackberries', 'melons', 'plums', 'pomegranates']
building : buildings = monkey : monkeys -> ['monkeys', 'tarantulas', 'hamsters', 'possums', 'gerbils']
building : buildings = mouse : mice -> ['mice', 'marmosets', 'gerbils', 'possums', 'hedgehogs']
building : buildings = onion : onions -> ['persimmons', 'plums', 'onions', 'celery', 'blackberries']
building : buildings = pear : pears -> ['lianas', 'rhododendrons', 'cacti', 'guava', 'junipers']
building : buildings = pig : pigs -> ['goat', 'animals', 'fowls', 'pigs', 'yaks']
building : buildings = pineapple : pineapples -> ['watermelons', 'pomegranates', 'persimmons', 'sunflowers', 'pistachios']
building : buildings = rat : rats -> ['possums', 'gerbils', 'hedgehogs', 'rats', 'langurs']
building : buildings = road : roads -> ['roads', 'roadways', 'bridleways', 'footpaths', 'arterials']
building : buildings = snake : snakes -> ['langurs', 'serpents', 'possums', 'felines', 'tarantulas']
building : buildings = woman : women -> ['man', 'girl', 'noblewomen', 'damsels', 'heiresses']
building : buildings = banana : bananas -> ['watermelons', 'sunflowers', 'pineapple', 'melons', 'blueberries']
building : buildings = bird : birds -> ['birds', 'passerines', 'songbirds', 'felids', 'felines']
building : buildings = bottle : bottles -> ['bottles', 'vials', 'kegs', 'jugs', 'suitcases']
car : cars = cat : cats -> ['cats', 'poodles', 'gerbils', 'skunks', 'toucans']
car : cars = child : children -> ['babies', 'children', 'pups', 'kittens', 'infants']
car : cars = cloud : clouds -> ['clouds', 'eddies', 'halos', 'aerosols', 'auroras']
car : cars = color : colors -> ['colour', 'colors', 'colours', 'tints', 'hues']
car : cars = computer : computers -> ['computers', 'microcomputers', 'mainframes', 'microprocessors', 'workstations']
car : cars = cow : cows -> ['cows', 'goats', 'yaks', 'heifers', 'alpacas']
car : cars = dog : dogs -> ['dogs', 'poodles', 'heifers', 'donkeys', 'ponies']
car : cars = dollar : dollars -> ['rupee', 'peso', 'guilder', 'pesos', 'ringgit']
car : cars = donkey : donkeys -> ['donkeys', 'heifers', 'yaks', 'poodles', 'skunks']
car : cars = dream : dreams -> ['dreams', 'fantasies', 'fairytales', 'daydreams', 'minuets']
car : cars = eagle : eagles -> ['walruses', 'eagles', 'plovers', 'toucans', 'osprey']
car : cars = elephant : elephants -> ['elephants', 'rhinoceroses', 'ostriches', 'yaks', 'donkeys']
car : cars = eye : eyes -> ['eyes', 'rhinophores', 'palates', 'ears', 'ringlets']
car : cars = finger : fingers -> ['fingers', 'toes', 'forefinger', 'phalanges', 'elbows']
car : cars = goat : goats -> ['yaks', 'goats', 'alpacas', 'donkeys', 'gazelles']
car : cars = hand : hands -> ['hands', 'fingers', 'staves', 'fridges', 'wheelbarrows']
car : cars = horse : horses -> ['horses', 'thoroughbreds', 'racehorses', 'mules', 'donkeys']
car : cars = lion : lions -> ['gazelles', 'leopards', 'ostriches', 'tamarins', 'elephants']
car : cars = machine : machines -> ['machines', 'lathes', 'phonographs', 'mixers', 'sequencers']
car : cars = mango : mangoes -> ['mangoes', 'apricots', 'guava', 'pomegranates', 'blueberries']
car : cars = man : men -> ['woman', 'nobodies', 'yuppies', 'drunks', 'tycoons']
car : cars = melon : melons -> ['raspberries', 'radishes', 'plums', 'melons', 'blackberries']
car : cars = monkey : monkeys -> ['monkeys', 'porcupines', 'tarantulas', 'armadillos', 'toucans']
car : cars = mouse : mice -> ['mice', 'squids', 'toasters', 'opossums', 'possums']
car : cars = onion : onions -> ['onions', 'apricots', 'plantains', 'plums', 'persimmons']
car : cars = pear : pears -> ['guava', 'chives', 'artichokes', 'plantains', 'blackberries']
car : cars = pig : pigs -> ['yaks', 'pigs', 'turkeys', 'donkeys', 'alpacas']
car : cars = pineapple : pineapples -> ['apricots', 'pecans', 'watermelons', 'mangoes', 'pomegranates']
car : cars = rat : rats -> ['skunks', 'possums', 'gerbils', 'hedgehogs', 'opossums']
car : cars = road : roads -> ['roads', 'roadways', 'expressways', 'parkways', 'bridleways']
car : cars = snake : snakes -> ['snakes', 'rattlesnakes', 'toads', 'skunks', 'hornbills']
car : cars = woman : women -> ['man', 'noblewomen', 'maidens', 'girl', 'transvestites']
car : cars = banana : bananas -> ['bananas', 'mangoes', 'plantains', 'cloves', 'artichokes']
car : cars = bird : birds -> ['birds', 'toucans', 'honeyeaters', 'songbirds', 'butterflies']
car : cars = bottle : bottles -> ['bottles', 'cans', 'kegs', 'cartons', 'tins']
car : cars = building : buildings -> ['buildings', 'rowhouses', 'high-rises', 'roundhouses', 'townhouses']
cat : cats = child : children -> ['children', 'babies', 'infants', 'pups', 'newborns']
cat : cats = cloud : clouds -> ['clouds', 'avalanches', 'auroras', 'eddies', 'atmospheres']
cat : cats = color : colors -> ['colour', 'colors', 'colours', 'tints', 'hues']
cat : cats = computer : computers -> ['computers', 'microcomputers', 'mainframes', 'motherboards', 'macintoshes']
cat : cats = cow : cows -> ['cows', 'goats', 'chickens', 'rabbits', 'hogs']
cat : cats = dog : dogs -> ['dogs', 'ferrets', 'puppies', 'kittens', 'donkeys']
cat : cats = dollar : dollars -> ['rupee', 'dollars', 'peso', 'guilder', 'ringgit']
cat : cats = donkey : donkeys -> ['donkeys', 'goats', 'ferrets', 'camels', 'raccoons']
cat : cats = dream : dreams -> ['dreams', 'visions', 'fantasies', 'premonitions', 'daydreams']
cat : cats = eagle : eagles -> ['eagles', 'warthogs', 'leopards', 'condors', 'jackals']
cat : cats = elephant : elephants -> ['elephants', 'zebras', 'ostriches', 'gazelles', 'rhinoceroses']
cat : cats = eye : eyes -> ['eyes', 'ear', 'eyeballs', 'lungs', 'ears']
cat : cats = finger : fingers -> ['fingers', 'toes', 'forefinger', 'fingertips', 'elbows']
cat : cats = goat : goats -> ['goats', 'zebras', 'yaks', 'boars', 'gazelles']
cat : cats = hand : hands -> ['hands', 'fingertips', 'wrists', 'foreleg', 'fingers']
cat : cats = horse : horses -> ['horses', 'geldings', 'cows', 'thoroughbreds', 'donkeys']
cat : cats = lion : lions -> ['lions', 'leopards', 'zebras', 'gazelles', 'elephants']
cat : cats = machine : machines -> ['machines', 'lathes', 'contraptions', 'apparatuses', 'bombsights']
cat : cats = mango : mangoes -> ['mangoes', 'blackberries', 'plums', 'apricots', 'blueberries']
cat : cats = man : men -> ['englishmen', 'vagabonds', 'savages', 'blokes', 'men']
cat : cats = melon : melons -> ['blackberries', 'plums', 'raspberries', 'sunflowers', 'radishes']
cat : cats = monkey : monkeys -> ['monkeys', 'vultures', 'parrots', 'cuckoos', 'raccoons']
cat : cats = mouse : mice -> ['mice', 'rats', 'ferrets', 'raccoons', 'meerkats']
cat : cats = onion : onions -> ['plums', 'blackberries', 'onions', 'apricots', 'cherries']
cat : cats = pear : pears -> ['blackberries', 'plums', 'guava', 'forbs', 'perennials']
cat : cats = pig : pigs -> ['pigs', 'ferrets', 'chickens', 'rabbits', 'turkeys']
cat : cats = pineapple : pineapples -> ['plums', 'avocados', 'watermelons', 'apricots', 'blackberries']
cat : cats = rat : rats -> ['rats', 'ferrets', 'rattlesnakes', 'rabbits', 'gerbils']
cat : cats = road : roads -> ['roads', 'parkways', 'roadways', 'expressways', 'rd']
cat : cats = snake : snakes -> ['snakes', 'rattlesnakes', 'toads', 'pythons', 'shrews']
cat : cats = woman : women -> ['women', 'damsels', 'noblewomen', 'schoolgirls', 'african-americans']
cat : cats = banana : bananas -> ['cherries', 'blackberries', 'turnips', 'mangoes', 'strawberries']
cat : cats = bird : birds -> ['birds', 'frogs', 'songbirds', 'hummingbirds', 'koalas']
cat : cats = bottle : bottles -> ['bottles', 'kegs', 'vials', 'jars', 'cans']
cat : cats = building : buildings -> ['buildings', 'high-rises', 'rowhouses', 'schoolhouses', 'boathouses']
cat : cats = car : cars -> ['cars', 'vehicles', 'motorcycles', 'truck', 'karts']
child : children = cloud : clouds -> ['clouds', 'mist', 'snowdrifts', 'auroras', 'fog']
child : children = color : colors -> ['colour', 'colors', 'colours', 'coloration', 'hues']
child : children = computer : computers -> ['computers', 'pcs', 'mainframes', 'microcomputers', 'mainframe']
child : children = cow : cows -> ['cows', 'sheep', 'goats', 'rabbits', 'pigs']
child : children = dog : dogs -> ['dogs', 'puppies', 'cats', 'cat', 'poodles']
child : children = dollar : dollars -> ['dollars', 'ringgit', 'rupee', 'peso', 'pesos']
child : children = donkey : donkeys -> ['donkeys', 'yak', 'heifers', 'sheeps', 'sheep']
child : children = dream : dreams -> ['dreams', 'nightmares', 'premonitions', 'fairytales', 'fantasies']
child : children = eagle : eagles -> ['osprey', 'hawk', 'elk', 'shags', 'plovers']
child : children = elephant : elephants -> ['elephants', 'deers', 'rhinoceroses', 'pandas', 'yaks']
child : children = eye : eyes -> ['eyes', 'eyeballs', 'ear', 'retinas', 'throat']
child : children = finger : fingers -> ['fingers', 'forefinger', 'toes', 'fingertips', 'thumb']
child : children = goat : goats -> ['yaks', 'goats', 'alpacas', 'turkeys', 'boar']
child : children = hand : hands -> ['hands', 'fingertips', 'wrists', 'crutches', 'forefeet']
child : children = horse : horses -> ['horses', 'cattle', 'racehorses', 'mules', 'woodsmen']
child : children = lion : lions -> ['boar', 'stag', 'leopards', 'gazelles', 'deers']
child : children = machine : machines -> ['machines', 'chillers', 'workstations', 'microcomputers', 'mainframes']
child : children = mango : mangoes -> ['guava', 'mangoes', 'yams', 'apricots', 'mangos']
child : children = man : men -> ['men', 'stockmen', 'showmen', 'frenchmen', 'cattlemen']
child : children = melon : melons -> ['raspberries', 'scones', 'muffins', 'plums', 'guava']
child : children = monkey : monkeys -> ['monkeys', 'vultures', 'porcupines', 'cuckoos', 'possums']
child : children = mouse : mice -> ['mice', 'possums', 'gerbils', 'woodrats', 'monkeys']
child : children = onion : onions -> ['chillies', 'onions', 'plums', 'eggplants', 'chilis']
child : children = pear : pears -> ['guava', 'chives', 'cashew', 'poplars', 'carob']
child : children = pig : pigs -> ['pigs', 'sheep', 'rabbits', 'goat', 'turkeys']
child : children = pineapple : pineapples -> ['watermelons', 'chillies', 'mangoes', 'guava', 'avocados']
child : children = rat : rats -> ['rats', 'possums', 'mice', 'gerbils', 'rabbits']
child : children = road : roads -> ['roads', 'parkways', 'rd', 'pkwy', 'expressways']
child : children = snake : snakes -> ['snakes', 'toads', 'lorikeets', 'rattlesnakes', 'possums']
child : children = woman : women -> ['women', 'men', 'schoolgirls', 'stockmen', 'noblewomen']
child : children = banana : bananas -> ['bananas', 'guava', 'mangoes', 'turnips', 'watermelons']
child : children = bird : birds -> ['birds', 'butterflies', 'pheasants', 'possums', 'woodrats']
child : children = bottle : bottles -> ['bottles', 'kegs', 'cans', 'vials', 'jugs']
child : children = building : buildings -> ['buildings', 'rowhouses', 'boathouses', 'shophouses', 'rowhouse']
child : children = car : cars -> ['cars', 'truck', 'suv', 'lorries', 'minivan']
child : children = cat : cats -> ['cats', 'rabbit', 'rabbits', 'poodles', 'gerbils']
cloud : clouds = color : colors -> ['colour', 'colors', 'colours', 'tints', 'hues']
cloud : clouds = computer : computers -> ['computers', 'macintoshes', 'microcomputers', 'plcs', 'hdtvs']
cloud : clouds = cow : cows -> ['cows', 'goat', 'goats', 'rabbits', 'pig']
cloud : clouds = dog : dogs -> ['dogs', 'cat', 'poodles', 'goat', 'ferrets']
cloud : clouds = dollar : dollars -> ['rupee', 'pennies', 'peso', 'guilder', 'renminbi']
cloud : clouds = donkey : donkeys -> ['donkeys', 'hyenas', 'goat', 'weasels', 'guppies']
cloud : clouds = dream : dreams -> ['dreams', 'fantasies', 'nightmares', 'visions', 'premonitions']
cloud : clouds = eagle : eagles -> ['eagles', 'lion', 'doves', 'pheasants', 'plovers']
cloud : clouds = elephant : elephants -> ['elephants', 'hyenas', 'mammoths', 'rhinoceroses', 'pigeons']
cloud : clouds = eye : eyes -> ['eyes', 'ears', 'testicles', 'lungs', 'nostrils']
cloud : clouds = finger : fingers -> ['fingers', 'toes', 'elbows', 'forefinger', 'forearms']
cloud : clouds = goat : goats -> ['goats', 'yaks', 'pig', 'alpacas', 'hedgehogs']
cloud : clouds = hand : hands -> ['hands', 'fingertips', 'wrists', 'knees', 'elbows']
cloud : clouds = horse : horses -> ['horses', 'mules', 'chariots', 'goat', 'cattle']
cloud : clouds = lion : lions -> ['serpents', 'lions', 'hyenas', 'mermaids', 'boobies']
cloud : clouds = machine : machines -> ['machines', 'toasters', 'contraptions', 'boomerangs', 'nanobots']
cloud : clouds = mango : mangoes -> ['mangoes', 'plums', 'apricots', 'cherries', 'blackberries']
cloud : clouds = man : men -> ['woman', 'men', 'savages', 'brutes', 'drunks']
cloud : clouds = melon : melons -> ['sunflowers', 'cherries', 'raspberries', 'plums', 'blackberries']
cloud : clouds = monkey : monkeys -> ['monkeys', 'cockroaches', 'shrews', 'vultures', 'hyenas']
cloud : clouds = mouse : mice -> ['mice', 'cockroaches', 'boobies', 'bunnies', 'crickets']
cloud : clouds = onion : onions -> ['onions', 'plums', 'cherries', 'sunflowers', 'shallots']
cloud : clouds = pear : pears -> ['chestnuts', 'sunflowers', 'blackberries', 'guava', 'evergreens']
cloud : clouds = pig : pigs -> ['pigs', 'goat', 'rabbits', 'cockroaches', 'ferrets']
cloud : clouds = pineapple : pineapples -> ['sunflowers', 'cherries', 'plums', 'pecans', 'apricots']
cloud : clouds = rat : rats -> ['rats', 'cockroaches', 'crickets', 'shrews', 'toads']
cloud : clouds = road : roads -> ['roads', 'roadways', 'carriageways', 'footpaths', 'roadway']
cloud : clouds = snake : snakes -> ['snakes', 'toads', 'hyenas', 'shrews', 'cockroaches']
cloud : clouds = woman : women -> ['man', 'girl', 'damsels', 'women', 'gentleman']
cloud : clouds = banana : bananas -> ['cherries', 'sunflowers', 'turnips', 'plums', 'blueberries']
cloud : clouds = bird : birds -> ['birds', 'butterflies', 'boobies', 'songbirds', 'mermaids']
cloud : clouds = bottle : bottles -> ['bottles', 'cans', 'kegs', 'jugs', 'tins']
cloud : clouds = building : buildings -> ['buildings', 'edifice', 'rowhouses', 'clubrooms', 'shophouses']
cloud : clouds = car : cars -> ['cars', 'truck', 'vehicle', 'suv', 'automobile']
cloud : clouds = cat : cats -> ['cats', 'dog', 'boobies', 'hyenas', 'cockroaches']
cloud : clouds = child : children -> ['babies', 'children', 'son', 'kittens', 'piglets']
color : colors = computer : computers -> ['computers', 'mainframes', 'microcomputers', 'macintoshes', 'motherboards']
color : colors = cow : cows -> ['cows', 'goat', 'goats', 'chickens', 'poodles']
color : colors = dog : dogs -> ['dogs', 'poodles', 'cat', 'ferrets', 'goat']
color : colors = dollar : dollars -> ['rupee', 'peso', 'dollars', 'guilder', 'pesos']
color : colors = donkey : donkeys -> ['donkeys', 'goat', 'poodles', 'lioness', 'ducklings']
color : colors = dream : dreams -> ['dreams', 'visions', 'fantasies', 'glories', 'daydreams']
color : colors = eagle : eagles -> ['eagles', 'lion', 'kingfisher', 'tomcats', 'osprey']
color : colors = elephant : elephants -> ['elephants', 'gazelles', 'rhinoceroses', 'boars', 'deers']
color : colors = eye : eyes -> ['eyes', 'ears', 'eyeballs', 'crosshairs', 'testicles']
color : colors = finger : fingers -> ['fingers', 'forefinger', 'forearms', 'elbows', 'toes']
color : colors = goat : goats -> ['boars', 'gazelles', 'boar', 'turkeys', 'goats']
color : colors = hand : hands -> ['hands', 'fingers', 'fists', 'fingertips', 'wrists']
color : colors = horse : horses -> ['horses', 'mules', 'chariots', 'steeds', 'goat']
color : colors = lion : lions -> ['tiger', 'lions', 'boar', 'gazelles', 'lioness']
color : colors = machine : machines -> ['machines', 'contraptions', 'contraption', 'toasters', 'lathes']
color : colors = mango : mangoes -> ['guava', 'mangoes', 'blueberries', 'mangos', 'blackberries']
color : colors = man : men -> ['woman', 'damsels', 'shepherdess', 'savages', 'brutes']
