boy : girl = brother : sister -> ['stepbrother', 'half-brother', 'half-sister', 'niece', 'sister']
grandson : granddaughter = uncle : aunt -> ['aunt', 'grandmother', 'niece', 'stepsister', 'great-aunt']
grandson : granddaughter = boy : girl -> ['girl', 'schoolgirl', 'waif', 'tomboy', 'girls']
grandson : granddaughter = brother : sister -> ['half-sister', 'niece', 'sister', 'stepsister', 'stepbrother']
grandson : granddaughter = brothers : sisters -> ['sisters', 'siblings', 'half-sisters', 'stepsisters', 'daughters']
grandson : granddaughter = dad : mom -> ['mom', 'mum', 'grandmother', 'aunt', 'grandma']
grandson : granddaughter = father : mother -> ['mother', 'grandmother', 'mother-in-law', 'great-aunt', 'aunt']
grandson : granddaughter = grandfather : grandmother -> ['grandmother', 'niece', 'aunt', 'great-aunt', 'great-grandmother']
grandson : granddaughter = grandpa : grandma -> ['grandma', 'grandad', 'granddad', 'trixie', 'morticia']
groom : bride = he : she -> ['she', 'it', 'unperformed', 'aboutrika', 'soegijapranata']
groom : bride = his : her -> ['her', 'my', 'their', 'xyr', 'your']
groom : bride = husband : wife -> ['fianc', 'boyfriend', 'stepfather', 'mother-in-law', 'lover']
groom : bride = king : queen -> ['queen', 'monarch', 'adulyadej', 'princess', 'kings']
groom : bride = man : woman -> ['woman', 'girl', 'schoolgirl', 'wench', 'person']
groom : bride = nephew : niece -> ['brother-in-law', 'half-brother', 'grandson', 'niece', 'son-in-law']
groom : bride = policeman : policewoman -> ['policewoman', 'schoolgirl', 'teenager', 'schoolteacher', 'prostitute']
groom : bride = prince : princess -> ['princess', 'consort', 'vsevolodovich', 'asfaw', 'rostislavich']
groom : bride = son : daughter -> ['daughter', 'half-brother', 'nephew', 'grandson', 'brother']
groom : bride = sons : daughters -> ['daughters', 'brothers', 'son', 'daughter', 'half-brothers']
groom : bride = stepbrother : stepsister -> ['step-brother', 'stepsister', 'step-daughter', 'sister-in-law', 'half-sister']
groom : bride = stepfather : stepmother -> ['stepmother', 'mother-in-law', 'step-father', 'fiance', 'sister-in-law']
groom : bride = stepson : stepdaughter -> ['stepdaughter', 'stepbrother', 'brother-in-law', 'half-brother', 'niece']
groom : bride = uncle : aunt -> ['brother-in-law', 'nephew', 'aunt', 'grandfather', 'father-in-law']
groom : bride = boy : girl -> ['girl', 'schoolgirl', 'teenager', 'tomboy', 'wench']
groom : bride = brother : sister -> ['half-brother', 'brother-in-law', 'nephew', 'stepbrother', 'son']
groom : bride = brothers : sisters -> ['sisters', 'sons', 'brother', 'siblings', 'bros']
groom : bride = dad : mom -> ['mom', 'mother', 'sweetheart', 'father', 'grandmother']
groom : bride = father : mother -> ['mother', 'stepfather', 'grandmother', 'grandfather', 'father-in-law']
groom : bride = grandfather : grandmother -> ['grandmother', 'father', 'uncle', 'great-grandfather', 'mother']
groom : bride = grandpa : grandma -> ['grandma', 'auntie', 'smurfette', 'fatso', 'granny']
groom : bride = grandson : granddaughter -> ['nephew', 'granddaughter', 'great-grandson', 'half-brother', 'niece']
he : she = his : her -> ['her', 'their', 'nessarose', 'aegisthus', 'lillith']
he : she = husband : wife -> ['ex-husband', 'fianc', 'boyfriend', 'stepfather', 'ex-boyfriend']
he : she = king : queen -> ['prince', 'queen', 'monarch', 'kings', 'princess']
he : she = man : woman -> ['woman', 'girl', 'person', 'tomboy', 'wench']
he : she = nephew : niece -> ['grandson', 'half-brother', 'granddaughter', 'stepson', 'son-in-law']
he : she = policeman : policewoman -> ['policewoman', 'policemen', 'police', 'patrolman', 'firefighter']
he : she = prince : princess -> ['princess', 'hrh', 'king', 'feodora', 'vadhana']
he : she = son : daughter -> ['grandson', 'daughter', 'half-brother', 'nephew', 'stepson']
he : she = sons : daughters -> ['daughters', 'stepsons', 'siblings', 'grandchildren', 'stepchildren']
he : she = stepbrother : stepsister -> ['step-daughter', 'step-sister', 'stepsister', 'step-father', 'step-brother']
he : she = stepfather : stepmother -> ['husband', 'fianc', 'ex-husband', 'step-father', 'stepmother']
he : she = stepson : stepdaughter -> ['step-daughter', 'ex-husband', 'stepbrother', 'step-son', 'fianc']
he : she = uncle : aunt -> ['ex-husband', 'nephew', 'aunt', 'grandfather', 'husband']
he : she = boy : girl -> ['girl', 'schoolgirl', 'tomboy', 'girls', 'waif']
he : she = brother : sister -> ['half-brother', 'stepbrother', 'brother-in-law', 'husband', 'nephew']
he : she = brothers : sisters -> ['sisters', 'siblings', 'sons', 'stepsons', 'stepsisters']
he : she = dad : mom -> ['mom', 'boyfriend', 'mum', 'dads', 'ex-husband']
he : she = father : mother -> ['husband', 'mother', 'stepfather', 'ex-husband', 'grandmother']
he : she = grandfather : grandmother -> ['grandmother', 'father', 'husband', 'grandson', 'uncle']
he : she = grandpa : grandma -> ['grandad', 'granddad', 'grandma', 'morty', 'janey']
he : she = grandson : granddaughter -> ['granddaughter', 'great-grandson', 'nephew', 'son', 'half-brother']
he : she = groom : bride -> ['bridegroom', 'bridesmaids', 'bride', 'eilonwy', 'nessarose']
his : her = husband : wife -> ['fianc', 'boyfriend', 'ex-husband', 'stepfather', 'stepmother']
his : her = king : queen -> ['queen', 'monarch', 'prince', 'princess', 'kings']
his : her = man : woman -> ['woman', 'girl', 'person', 'divorcee', 'wench']
his : her = nephew : niece -> ['grandson', 'niece', 'granddaughter', 'half-brother', 'stepson']
his : her = policeman : policewoman -> ['policewoman', 'shopkeeper', 'bartender', 'waitress', 'prostitute']
his : her = prince : princess -> ['princess', 'hrh', 'vadhana', 'princesses', 'king']
his : her = son : daughter -> ['daughter', 'grandson', 'half-brother', 'granddaughter', 'stepson']
his : her = sons : daughters -> ['daughters', 'siblings', 'grandchildren', 'granddaughters', 'son']
his : her = stepbrother : stepsister -> ['step-sister', 'step-daughter', 'stepsister', 'step-mother', 'step-father']
his : her = stepfather : stepmother -> ['stepmother', 'fianc', 'step-father', 'step-mother', 'ex-husband']
his : her = stepson : stepdaughter -> ['stepdaughter', 'stepbrother', 'step-daughter', 'niece', 'daughter-in-law']
his : her = uncle : aunt -> ['aunt', 'grandfather', 'grandmother', 'nephew', 'father']
his : her = boy : girl -> ['girl', 'schoolgirl', 'tomboy', 'kitten', 'babysitter']
his : her = brother : sister -> ['half-brother', 'stepbrother', 'brother-in-law', 'nephew', 'stepson']
his : her = brothers : sisters -> ['sisters', 'siblings', 'brother', 'sons', 'brothers-in-law']
his : her = dad : mom -> ['mom', 'mum', 'boyfriend', 'grandmother', 'mother']
his : her = father : mother -> ['mother', 'grandmother', 'stepfather', 'husband', 'grandfather']
his : her = grandfather : grandmother -> ['grandmother', 'father', 'mother', 'great-grandfather', 'grandson']
his : her = grandpa : grandma -> ['grandad', 'granddad', 'grandma', 'mork', 'moze']
his : her = grandson : granddaughter -> ['granddaughter', 'nephew', 'great-grandson', 'niece', 'half-brother']
his : her = groom : bride -> ['bridegroom', 'bride', 'bridesmaids', 'bride-to-be', 'bridesmaid']
his : her = he : she -> ['she', 'slimmy', 'layfon', 'adol', 'skyla']
husband : wife = king : queen -> ['queen', 'kings', 'princess', 'omukama', 'adulyadej']
husband : wife = man : woman -> ['woman', 'girl', 'widow', 'villager', 'girlfriend']
husband : wife = nephew : niece -> ['niece', 'granddaughter', 'daughter', 'grandnephew', 'son-in-law']
husband : wife = policeman : policewoman -> ['policewoman', 'girlfriend', 'policemen', 'militiaman', 'ex-girlfriend']
husband : wife = prince : princess -> ['princess', 'principality', 'princes', 'wossen', 'landgravine']
husband : wife = son : daughter -> ['daughter', 'granddaughter', 'niece', 'nephew', 'daughters']
husband : wife = sons : daughters -> ['daughters', 'granddaughters', 'grandsons', 'daughter', 'sons-in-law']
husband : wife = stepbrother : stepsister -> ['ex-wife', 'wife-to-be', 'step-daughter', 'sister-in-law', 'stepdaughter']
husband : wife = stepfather : stepmother -> ['ex-wife', 'girlfriend', 'sister-in-law', 'fiancee', 'wife-to-be']
husband : wife = stepson : stepdaughter -> ['stepdaughter', 'niece', 'ex-wife', 'sister-in-law', 'daughter']
husband : wife = uncle : aunt -> ['aunt', 'ex-wife', 'niece', 'grandmother', 'girlfriend']
husband : wife = boy : girl -> ['girl', 'girlfriend', 'ex-girlfriend', 'schoolgirl', 'waif']
husband : wife = brother : sister -> ['niece', 'daughter', 'sister-in-law', 'granddaughter', 'ex-wife']
husband : wife = brothers : sisters -> ['sisters', 'daughters', 'brothers-in-law', 'granddaughters', 'then-wife']
husband : wife = dad : mom -> ['girlfriend', 'ex-wife', 'mom', 'ex-girlfriend', 'fiancee']
husband : wife = father : mother -> ['mother', 'ex-wife', 'grandmother', 'girlfriend', 'wife-to-be']
husband : wife = grandfather : grandmother -> ['grandmother', 'niece', 'granddaughter', 'sister-in-law', 'aunt']
husband : wife = grandpa : grandma -> ['girlfriend', 'ex-wife', 'ex-girlfriend', 'then-wife', 'grandma']
husband : wife = grandson : granddaughter -> ['granddaughter', 'niece', 'great-grandson', 'daughter', 'great-granddaughter']
husband : wife = groom : bride -> ['bride', 'bride-to-be', 'wives', 'bridegroom', 'girlfriend']
husband : wife = he : she -> ['she', 'wife-to-be', 'oerip', 'thenceforward', 'meusebach']
husband : wife = his : her -> ['her', 'their', 'xyr', 'thir', 'wife-to-be']
king : queen = man : woman -> ['woman', 'girl', 'person', 'schoolgirl', 'divorcee']
king : queen = nephew : niece -> ['niece', 'granddaughter', 'sister-in-law', 'daughter', 'half-sister']
king : queen = policeman : policewoman -> ['policewoman', 'schoolgirl', 'waitress', 'schoolteacher', 'housewife']
king : queen = prince : princess -> ['princess', 'dowager', 'duchess', 'feodora', 'empress']
king : queen = son : daughter -> ['daughter', 'granddaughter', 'niece', 'stepdaughter', 'daughters']
king : queen = sons : daughters -> ['daughters', 'granddaughters', 'half-sisters', 'stepdaughters', 'siblings']
king : queen = stepbrother : stepsister -> ['step-sister', 'stepsister', 'step-daughter', 'step-mother', 'great-aunt']
king : queen = stepfather : stepmother -> ['stepmother', 'mother-in-law', 'sister-in-law', 'step-sister', 'step-mother']
king : queen = stepson : stepdaughter -> ['stepdaughter', 'step-daughter', 'sister-in-law', 'step-sister', 'niece']
king : queen = uncle : aunt -> ['aunt', 'grandmother', 'niece', 'mother-in-law', 'aunts']
king : queen = boy : girl -> ['girl', 'schoolgirl', 'woman', 'tomboy', 'waif']
king : queen = brother : sister -> ['sister', 'half-sister', 'sister-in-law', 'niece', 'stepsister']
king : queen = brothers : sisters -> ['sisters', 'half-sisters', 'aunts', 'siblings', 'daughters']
king : queen = dad : mom -> ['mom', 'mum', 'dads', 'grandmother', 'aunt']
king : queen = father : mother -> ['mother', 'grandmother', 'mother-in-law', 'aunt', 'great-aunt']
king : queen = grandfather : grandmother -> ['grandmother', 'aunt', 'great-grandmother', 'great-aunt', 'mother-in-law']
king : queen = grandpa : grandma -> ['auntie', 'trixie', 'grandma', 'granny', 'dagwood']
king : queen = grandson : granddaughter -> ['granddaughter', 'niece', 'great-granddaughter', 'daughter', 'grand-daughter']
king : queen = groom : bride -> ['bridegroom', 'bride', 'bridesmaids', 'bridesmaid', 'bride-to-be']
king : queen = he : she -> ['she', 'keckley', 'davydova', 'there', 'skyla']
king : queen = his : her -> ['her', 'their', 'xyr', 'your', 'someones']
