banana : bananas = bird : birds -> ['birds', 'seabirds', 'waterfowl', 'songbirds', 'parrots']
car : cars = man : men -> ['men', 'woman', 'virgins', 'spinsters', 'dudes']
car : cars = melon : melons -> ['persimmons', 'hazelnuts', 'melons', 'guavas', 'radishes']
car : cars = monkey : monkeys -> ['monkeys', 'geckos', 'hamsters', 'shrews', 'vervet']
car : cars = mouse : mice -> ['mice', 'chimeras', 'hispid', 'gerbils', 'hamsters']
car : cars = onion : onions -> ['chilis', 'onions', 'chickpeas', 'radishes', 'lentils']
car : cars = pear : pears -> ['guava', 'guavas', 'persimmons', 'pomegranates', 'litchi']
car : cars = pig : pigs -> ['pigs', 'fowls', 'yaks', 'zebu', 'alpacas']
car : cars = pineapple : pineapples -> ['watermelons', 'pineapples', 'mangoes', 'pecans', 'plums']
car : cars = rat : rats -> ['rats', 'rattus', 'norvegicus', 'hamsters', 'bandicoots']
car : cars = road : roads -> ['roads', 'rd', 'roadways', 'highway', 'highways']
car : cars = snake : snakes -> ['snakes', 'salamanders', 'lorikeets', 'rattlesnakes', 'newts']
car : cars = woman : women -> ['girl', 'women', 'man', 'noblewomen', 'spinsters']
car : cars = banana : bananas -> ['bananas', 'yams', 'pineapples', 'plantains', 'pecans']
car : cars = bird : birds -> ['birds', 'passerines', 'songbirds', 'seabirds', 'parrots']
car : cars = bottle : bottles -> ['bottles', 'corks', 'jugs', 'kegs', 'casks']
car : cars = building : buildings -> ['buildings', 'highrises', 'rowhouses', 'high-rises', 'edifice']
cat : cats = child : children -> ['children', 'infants', 'adolescents', 'infant', 'calves']
cat : cats = cloud : clouds -> ['clouds', 'stratocumulus', 'altocumulus', 'meteoroids', 'monoliths']
cat : cats = color : colors -> ['colour', 'colors', 'tints', 'hues', 'colouration']
cat : cats = computer : computers -> ['computers', 'microcomputers', 'pcs', 'minicomputers', 'mainframes']
cat : cats = cow : cows -> ['cows', 'lambs', 'chickens', 'calves', 'sheep']
cat : cats = dog : dogs -> ['dogs', 'ferrets', 'rabbits', 'puppies', 'horses']
cat : cats = dollar : dollars -> ['dollars', 'pesos', 'usd', 'rupees', 'euros']
cat : cats = donkey : donkeys -> ['boars', 'donkeys', 'lambs', 'turkeys', 'cows']
cat : cats = dream : dreams -> ['dreams', 'visions', 'terrors', 'nightmares', 'resurrections']
cat : cats = eagle : eagles -> ['eagles', 'elk', 'otters', 'coyotes', 'jackrabbits']
cat : cats = elephant : elephants -> ['elephants', 'giraffes', 'rhinoceroses', 'antelopes', 'peacocks']
cat : cats = eye : eyes -> ['ear', 'eyes', 'cataracts', 'skin', 'warts']
cat : cats = finger : fingers -> ['fingers', 'toes', 'tendons', 'incisors', 'ribs']
cat : cats = goat : goats -> ['goats', 'calves', 'lambs', 'alpacas', 'sheep']
cat : cats = hand : hands -> ['equines', 'fastballs', 'gunports', 'resurrections', 'lightsabers']
cat : cats = horse : horses -> ['horses', 'thoroughbreds', 'camels', 'donkeys', 'cows']
cat : cats = lion : lions -> ['lions', 'leopards', 'boars', 'wolves', 'giraffes']
cat : cats = machine : machines -> ['machines', 'machine-guns', 'mortars', '9-pounder', 'quick-firing']
cat : cats = mango : mangoes -> ['mangoes', 'blueberries', 'cherries', 'strawberries', 'blackberries']
cat : cats = man : men -> ['men', 'dogs', 'woman', 'cannibals', 'afghans']
cat : cats = melon : melons -> ['cherries', 'blackberries', 'raspberries', 'blueberries', 'melons']
cat : cats = monkey : monkeys -> ['monkeys', 'hedgehogs', 'skunks', 'snakes', 'meerkats']
cat : cats = mouse : mice -> ['mice', 'skunks', 'rats', 'rabbits', 'rodents']
cat : cats = onion : onions -> ['onions', 'garlic', 'chilis', 'radishes', 'chickpeas']
cat : cats = pear : pears -> ['blackberries', 'cherries', 'blueberries', 'berries', 'cycads']
cat : cats = pig : pigs -> ['pigs', 'lambs', 'chickens', 'turkeys', 'rabbits']
cat : cats = pineapple : pineapples -> ['cherries', 'blueberries', 'strawberries', 'plums', 'watermelons']
cat : cats = rat : rats -> ['rats', 'mice', 'hedgehogs', 'rabbits', 'rattlesnakes']
cat : cats = road : roads -> ['roads', 'rd', 'highway', 'freeways', 'roadways']
cat : cats = snake : snakes -> ['snakes', 'rattlesnakes', 'crocodiles', 'skunks', 'salamanders']
cat : cats = woman : women -> ['women', 'urbanites', 'schoolgirls', 'kenyans', 'girls']
cat : cats = banana : bananas -> ['yams', 'blueberries', 'strawberries', 'pineapples', 'bananas']
cat : cats = bird : birds -> ['birds', 'songbirds', 'mammals', 'seabirds', 'carnivores']
cat : cats = bottle : bottles -> ['bottles', 'corks', 'canisters', 'barrels', 'casks']
cat : cats = building : buildings -> ['buildings', 'high-rises', 'rowhouses', 'highrises', 'edifice']
cat : cats = car : cars -> ['cars', 'vehicles', 'motorcycles', 'porsches', 'karts']
child : children = cloud : clouds -> ['clouds', 'stratocumulus', 'arks', 'beamlines', 'magellanic']
child : children = color : colors -> ['colour', 'colors', 'colours', 'tints', 'hues']
child : children = computer : computers -> ['computers', 'microcomputers', 'microcomputer', 'microcontrollers', 'workstations']
child : children = cow : cows -> ['cows', 'horses', 'sheep', 'chickens', 'heifers']
child : children = dog : dogs -> ['dogs', 'cats', 'puppies', 'horses', 'cat']
child : children = dollar : dollars -> ['dollars', 'pesos', 'naira', 'cents', 'rupees']
child : children = donkey : donkeys -> ['konga', 'horses', 'ponies', 'donkeys', 'lemmings']
child : children = dream : dreams -> ['dreams', 'nightmares', 'christmases', 'kids', 'sweethearts']
child : children = eagle : eagles -> ['osprey', 'elk', 'falcon', 'merlins', 'haliaeetus']
child : children = elephant : elephants -> ['elephants', 'rhinoceros', 'antelopes', 'giraffes', 'rhinoceroses']
child : children = eye : eyes -> ['eyes', 'ear', 'childrens', 'ears', 'eyeballs']
child : children = finger : fingers -> ['fingers', 'toes', 'thumb', 'teats', 'horseshoes']
child : children = goat : goats -> ['goats', 'sheep', 'zebu', 'shorthorn', 'yaks']
child : children = hand : hands -> ['hands', 'horseshoes', 'woodblocks', 'oars', 'canvasses']
child : children = horse : horses -> ['horses', 'thoroughbreds', 'ponies', 'donkeys', 'racehorses']
child : children = lion : lions -> ['gazelles', 'leopard', 'lions', 'stag', 'giraffe']
child : children = machine : machines -> ['machines', 'machine-guns', '3-pounder', 'mortars', 'machineguns']
child : children = mango : mangoes -> ['mangoes', 'litchi', 'guava', 'pomelo', 'longan']
child : children = man : men -> ['men', 'people', 'youths', 'teenagers', 'woman']
child : children = melon : melons -> ['brandies', 'guavas', 'sunflowers', 'persimmons', 'melons']
child : children = monkey : monkeys -> ['monkeys', 'macaques', 'lemmings', 'howler', 'critters']
child : children = mouse : mice -> ['mice', 'skunks', 'white-footed', 'peromyscus', 'rats']
child : children = onion : onions -> ['chilis', 'coleslaw', 'scones', 'chillies', 'aubergine']
child : children = pear : pears -> ['guava', 'litchi', 'pomelo', 'guavas', 'passionfruit']
child : children = pig : pigs -> ['pigs', 'chickens', 'sheep', 'turkeys', 'chicken']
child : children = pineapple : pineapples -> ['mangoes', 'mango', 'pomelo', 'pineapples', 'litchi']
child : children = rat : rats -> ['rats', 'rattus', 'norvegicus', 'monkeys', 'dipodomys']
child : children = road : roads -> ['roads', 'rd', 'buslines', 'underpasses', 'n18']
child : children = snake : snakes -> ['snakes', 'salamanders', 'lorikeets', 'rattlesnake', 'cottonmouth']
child : children = woman : women -> ['women', 'people', 'girl', 'men', 'youths']
child : children = banana : bananas -> ['bananas', 'sugar-cane', 'pineapples', 'mangoes', 'yams']
child : children = bird : birds -> ['birds', 'songbirds', 'seabirds', 'waterfowl', 'fish']
child : children = bottle : bottles -> ['bottles', 'cans', 'kegs', 'casks', 'barrels']
child : children = building : buildings -> ['buildings', 'rowhouses', 'highrises', 'high-rises', 'schoolhouses']
child : children = car : cars -> ['cars', 'minivans', 'lorries', 'motorcycles', 'roadsters']
child : children = cat : cats -> ['cats', 'dogs', 'longhaired', 'kittens', 'ferrets']
cloud : clouds = color : colors -> ['colour', 'tints', 'colouration', 'colors', 'coloration']
cloud : clouds = computer : computers -> ['computers', 'microcomputers', 'oscilloscopes', 'electronics', 'peripherals']
cloud : clouds = cow : cows -> ['cows', 'goat', 'chickens', 'faeces', 'entrails']
cloud : clouds = dog : dogs -> ['dogs', 'cat', 'poodles', 'fleas', 'puppies']
cloud : clouds = dollar : dollars -> ['dollars', 'peso', 'rupee', 'coins', 'one-dollar']
cloud : clouds = donkey : donkeys -> ['dominoes', 'sniffles', 'satyrs', 'hoofs', 'donkeys']
cloud : clouds = dream : dreams -> ['dreams', 'dreaming', 'reveries', 'nightmares', 'terrors']
cloud : clouds = eagle : eagles -> ['eagles', 'f-15e', 'tempests', 'haliaeetus', 'meteors']
cloud : clouds = elephant : elephants -> ['elephants', 'aurochs', 'hippos', 'hyenas', 'tusks']
cloud : clouds = eye : eyes -> ['eyes', 'ear', 'eyelid', 'eyelids', 'scalp']
cloud : clouds = finger : fingers -> ['fingers', 'toes', 'tendons', 'creases', 'thigh']
cloud : clouds = goat : goats -> ['goats', 'zebu', 'sheep', 'alpacas', 'chestnuts']
cloud : clouds = hand : hands -> ['foreleg', 'thigh', 'pitchforks', 'forearm', 'cobwebs']
cloud : clouds = horse : horses -> ['horses', 'ponies', 'camels', 'midgets', 'donkeys']
cloud : clouds = lion : lions -> ['serpents', 'boar', 'gazelles', 'furies', 'guardant']
cloud : clouds = machine : machines -> ['machines', 'searchlights', 'tripods', 'machine-guns', 'bazookas']
cloud : clouds = mango : mangoes -> ['guava', 'mangoes', 'litchi', 'pineapples', 'persimmons']
cloud : clouds = man : men -> ['woman', 'cannibals', 'girl', 'brutes', 'men']
cloud : clouds = melon : melons -> ['persimmons', 'raspberries', 'gooseberries', 'radishes', 'sunflowers']
cloud : clouds = monkey : monkeys -> ['monkeys', 'cockroaches', 'ghouls', 'cockroach', 'beasties']
cloud : clouds = mouse : mice -> ['mice', 'sniffles', 'musculus', 'fleas', 'cockroaches']
cloud : clouds = onion : onions -> ['onions', 'aniseed', 'chilis', 'chickpeas', 'radishes']
cloud : clouds = pear : pears -> ['guava', 'persimmons', 'mangosteen', 'durian', 'gooseberries']
cloud : clouds = pig : pigs -> ['pigs', 'chickens', 'rabbits', 'fowls', 'zebu']
cloud : clouds = pineapple : pineapples -> ['watermelons', 'cherries', 'plums', 'pineapples', 'strawberries']
cloud : clouds = rat : rats -> ['rats', 'rattus', 'norvegicus', 'cockroaches', 'shrews']
cloud : clouds = road : roads -> ['roads', 'a41', 'roadway', 'a34', 'a38']
cloud : clouds = snake : snakes -> ['snakes', 'slithering', 'serpents', 'cottonmouth', 'natrix']
cloud : clouds = woman : women -> ['girl', 'man', 'frenchwoman', 'she-devil', 'temptress']
cloud : clouds = banana : bananas -> ['bananas', 'pineapples', 'coconuts', 'persimmons', 'yams']
cloud : clouds = bird : birds -> ['birds', 'butterflies', 'insects', 'songbirds', 'fishes']
cloud : clouds = bottle : bottles -> ['bottles', 'corks', 'cans', 'canisters', 'thermos']
cloud : clouds = building : buildings -> ['buildings', 'edifice', 'tower', 'rowhouses', 'grandstands']
cloud : clouds = car : cars -> ['cars', 'truck', 'vehicle', 'sportscar', 'motorbike']
cloud : clouds = cat : cats -> ['cats', 'dog', 'goldfish', 'smilodon', 'kittens']
cloud : clouds = child : children -> ['children', 'babies', 'fetuses', 'kittens', 'fetus']
color : colors = computer : computers -> ['computers', 'supercomputers', 'workstations', 'microprocessors', 'peripherals']
color : colors = cow : cows -> ['cows', 'goat', 'sheep', 'pig', 'lambs']
color : colors = dog : dogs -> ['dogs', 'cat', 'cats', 'dachshund', 'steeds']
color : colors = dollar : dollars -> ['dollars', 'pesos', 'pence', 'rupee', 'usd']
color : colors = donkey : donkeys -> ['pikmin', 'ponies', 'konga', 'goat', 'wheelies']
color : colors = dream : dreams -> ['dreams', 'colours', 'nightmares', 'dreamed', 'visions']
color : colors = eagle : eagles -> ['elk', 'eagles', 'falcon', 'ansons', 'prowlers']
color : colors = elephant : elephants -> ['elephants', 'rhinoceros', 'peacocks', 'orangutan', 'steeds']
color : colors = eye : eyes -> ['eyes', 'ear', 'ears', 'colours', 'eyeballs']
color : colors = finger : fingers -> ['fingers', 'toes', 'ribs', 'strings', 'pegs']
color : colors = goat : goats -> ['sheep', 'goats', 'zebu', 'reindeer', 'lambs']
color : colors = hand : hands -> ['fingertips', 'pitchforks', 'fingers', 'bows', 'oars']
color : colors = horse : horses -> ['horses', 'ponies', 'thoroughbreds', 'hounds', 'racehorses']
color : colors = lion : lions -> ['tiger', 'lions', 'lioness', 'jackal', 'steeds']
color : colors = machine : machines -> ['machines', 'machine-guns', 'contraptions', 'sub-machine', 'machineguns']
